id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.653,0.2635,0.2737,34451,23750,Eptesicus serotinus,0.409
1,0.673,0.6465,0.6584,38700,23750,Eptesicus serotinus,0.439
2,0.697,0.9135,0.9271,42301,22890,Eptesicus serotinus,0.563
3,0.766,1.1985,1.2101,40608,22890,Nyctalus noctula,0.332
4,0.729,1.6205,1.6321,42167,22890,Eptesicus serotinus,0.544
5,0.718,1.8975,1.9102,41958,23750,Eptesicus serotinus,0.425
6,0.781,2.1725,2.184,37872,22890,Nyctalus noctula,0.458
7,0.779,2.4415,2.4544,40735,22890,Nyctalus noctula,0.531
8,0.763,2.7215,2.7352,41900,22890,Nyctalus noctula,0.406
9,0.77,3.0075,3.0226,38158,22890,Nyctalus noctula,0.516
10,0.723,3.2815,3.2963,34664,22031,Nyctalus noctula,0.434
11,0.718,3.6805,3.6977,32533,21171,Nyctalus noctula,0.37
12,0.811,3.9615,3.9751,36971,22031,Nyctalus noctula,0.57
13,0.774,4.3565,4.3701,41701,22890,Nyctalus noctula,0.426
14,0.711,4.6255,4.6393,42416,23750,Nyctalus noctula,0.363
15,0.728,4.8895,4.9019,41817,22890,Eptesicus serotinus,0.35
16,0.807,5.2715,5.2838,42608,22890,Nyctalus noctula,0.54
17,0.77,5.6665,5.6788,44484,22890,Nyctalus noctula,0.402
18,0.775,5.9385,5.9512,43028,22890,Nyctalus noctula,0.43
19,0.736,6.2085,6.219,44574,22890,Eptesicus serotinus,0.275
20,0.74,6.4825,6.4925,46377,23750,Eptesicus serotinus,0.295
21,0.76,6.7425,6.7537,45316,23750,Eptesicus serotinus,0.285
22,0.772,7.0045,7.0146,47141,23750,Eptesicus serotinus,0.527
23,0.756,7.3825,7.3921,43774,23750,Nyctalus noctula,0.335
24,0.766,7.6605,7.6719,45399,22890,Eptesicus serotinus,0.434
25,0.733,7.9225,7.9319,46653,23750,Eptesicus serotinus,0.404
26,0.772,8.2165,8.2287,46844,22890,Nyctalus noctula,0.332
27,0.764,8.5005,8.5129,47751,22890,Eptesicus serotinus,0.339
28,0.743,8.7795,8.7918,48946,23750,Eptesicus serotinus,0.33
29,0.733,9.0495,9.0634,43710,22890,Nyctalus noctula,0.407
30,0.756,9.3145,9.3268,43823,22890,Nyctalus noctula,0.402
31,0.715,9.5755,9.5872,41500,22890,Eptesicus serotinus,0.446
32,0.754,9.8345,9.8469,43922,22890,Eptesicus serotinus,0.381
33,0.715,10.0975,10.1085,39738,23750,Eptesicus serotinus,0.301
34,0.747,10.3615,10.373,43220,22890,Nyctalus noctula,0.341
35,0.731,10.7555,10.7677,43200,23750,Nyctalus noctula,0.436
36,0.734,11.0165,11.0281,44542,24609,Nyctalus noctula,0.292
37,0.772,11.2715,11.2809,44551,23750,Eptesicus serotinus,0.363
38,0.734,11.5295,11.5383,40573,24609,Eptesicus serotinus,0.305
39,0.775,11.7895,11.7999,43461,23750,Nyctalus noctula,0.382
40,0.756,12.0875,12.0979,42345,23750,Nyctalus noctula,0.304
41,0.75,12.3695,12.3789,40960,23750,Eptesicus serotinus,0.345
42,0.753,12.6355,12.6473,44355,23750,Eptesicus serotinus,0.54
43,0.776,12.9075,12.9185,40775,23750,Nyctalus noctula,0.344
44,0.754,13.1735,13.1839,38171,23750,Eptesicus serotinus,0.509
45,0.805,13.4465,13.4583,43594,23750,Nyctalus noctula,0.447
46,0.799,13.7195,13.7302,41760,23750,Nyctalus noctula,0.34
47,0.8,14.1235,14.1363,37695,22890,Nyctalus noctula,0.53
48,0.759,14.4015,14.4142,38940,22890,Nyctalus noctula,0.349
49,0.753,14.7135,14.7251,36763,22890,Nyctalus noctula,0.376
