id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.411,0.1005,0.1052,57270,41796,Myotis daubentonii,0.322
1,0.506,0.1685,0.1731,58139,39218,Myotis daubentonii,0.43
2,0.622,0.3035,0.3083,56852,40937,Myotis daubentonii,0.439
3,0.494,0.3475,0.3516,57949,38359,Myotis daubentonii,0.37
4,0.584,0.4085,0.4137,62689,41796,Myotis daubentonii,0.426
5,0.548,0.5075,0.5128,57175,41796,Myotis daubentonii,0.429
6,0.491,0.5355,0.5397,56070,34921,Myotis daubentonii,0.428
7,0.497,0.6135,0.6178,57238,40937,Myotis daubentonii,0.424
8,0.437,0.6265,0.6306,54058,40937,Myotis daubentonii,0.362
9,0.547,0.7125,0.7177,59372,43515,Myotis daubentonii,0.363
10,0.559,0.8145,0.82,62118,41796,Myotis daubentonii,0.484
11,0.59,0.9165,0.9217,59781,41796,Myotis daubentonii,0.406
12,0.5,0.9845,0.9891,56376,41796,Myotis daubentonii,0.415
13,0.549,1.0205,1.0255,55983,40078,Myotis daubentonii,0.445
14,0.594,1.1235,1.1287,59542,41796,Myotis daubentonii,0.463
15,0.436,1.1685,1.1722,56134,37500,Myotis daubentonii,0.324
16,0.518,1.2195,1.2247,58564,46093,Pipistrellus pipistrellus,0.477
17,0.663,1.3215,1.327,61713,41796,Myotis daubentonii,0.463
18,0.557,1.4185,1.4234,63104,40078,Myotis daubentonii,0.379
19,0.435,1.4785,1.4823,57997,37500,Myotis daubentonii,0.364
20,0.547,1.5195,1.5244,69529,38359,Myotis daubentonii,0.41
21,0.527,1.5375,1.5413,55676,34921,Myotis daubentonii,0.467
22,0.617,1.6185,1.6236,67869,39218,Myotis daubentonii,0.435
23,0.525,1.7025,1.7066,56652,35781,Myotis daubentonii,0.442
24,0.58,1.7165,1.722,68922,40937,Myotis daubentonii,0.408
25,0.596,1.7925,1.7975,60098,33203,Myotis daubentonii,0.499
26,0.561,1.8135,1.8192,68126,39218,Myotis daubentonii,0.412
27,0.583,1.9125,1.9182,69730,39218,Myotis daubentonii,0.43
28,0.526,1.9345,1.9385,63934,33203,Myotis daubentonii,0.43
29,0.577,1.9835,1.9881,64833,34921,Myotis daubentonii,0.455
30,0.61,2.0125,2.0185,65078,40937,Myotis daubentonii,0.487
31,0.495,2.0655,2.069,61185,34062,Myotis daubentonii,0.333
32,0.539,2.1165,2.1221,69973,37500,Myotis daubentonii,0.424
33,0.578,2.1575,2.162,65074,34062,Myotis daubentonii,0.413
34,0.547,2.2135,2.2191,70888,38359,Myotis daubentonii,0.392
35,0.462,2.3145,2.3194,66941,38359,Myotis daubentonii,0.348
36,0.461,2.3245,2.3284,64546,34921,Myotis daubentonii,0.259
37,0.465,2.4115,2.4165,68103,36640,Myotis daubentonii,0.34
38,0.498,2.4195,2.4235,66435,36640,Myotis daubentonii,0.199
39,0.593,2.5095,2.5148,68336,40078,Myotis daubentonii,0.477
40,0.705,2.5585,2.5635,67382,30625,Myotis daubentonii,0.628
41,0.47,2.5985,2.6036,73694,40078,Myotis daubentonii,0.332
42,0.539,2.6125,2.6169,62768,33203,Myotis daubentonii,0.438
43,0.584,2.6885,2.694,69749,33203,Myotis daubentonii,0.434
44,0.513,2.7045,2.7094,62102,40078,Myotis daubentonii,0.393
45,0.573,2.8015,2.8064,61271,44375,Myotis daubentonii,0.396
46,0.621,2.8585,2.8635,68092,32343,Myotis daubentonii,0.496
47,0.624,2.9005,2.9063,70247,41796,Myotis daubentonii,0.491
48,0.589,2.9995,3.0057,67268,40937,Myotis daubentonii,0.527
49,0.555,3.0375,3.0417,63126,36640,Myotis daubentonii,0.396
50,0.641,3.1045,3.1097,57530,40937,Myotis daubentonii,0.576
51,0.608,3.1315,3.1354,57610,40078,Myotis daubentonii,0.443
52,0.576,3.2055,3.2104,58904,40937,Myotis daubentonii,0.442
53,0.622,3.2165,3.2209,62874,37500,Myotis daubentonii,0.387
54,0.448,3.3055,3.3104,63724,35781,Myotis daubentonii,0.394
55,0.6,3.3975,3.4021,60658,37500,Myotis daubentonii,0.45
56,0.556,3.4095,3.414,57407,41796,Myotis daubentonii,0.496
57,0.6,3.4905,3.4945,54416,35781,Myotis daubentonii,0.517
58,0.594,3.5085,3.5135,56669,40937,Myotis daubentonii,0.521
59,0.63,3.6075,3.6126,55112,41796,Myotis daubentonii,0.534
60,0.619,3.6615,3.6663,59077,38359,Myotis daubentonii,0.494
61,0.641,3.7045,3.7096,58450,40078,Myotis daubentonii,0.538
62,0.586,3.7495,3.7538,60538,40078,Myotis daubentonii,0.408
63,0.61,3.8035,3.8079,61394,42656,Myotis daubentonii,0.436
64,0.585,3.8155,3.8203,61473,36640,Myotis daubentonii,0.484
65,0.601,3.8655,3.8699,57437,38359,Myotis daubentonii,0.465
66,0.555,3.9285,3.9328,58551,35781,Myotis daubentonii,0.44
67,0.596,4.0065,4.0109,54904,40937,Myotis daubentonii,0.447
68,0.432,4.0965,4.1011,64476,30625,Myotis daubentonii,0.192
69,0.443,4.1105,4.1141,54013,40937,Myotis daubentonii,0.315
70,0.465,4.1965,4.2006,62723,34062,Myotis mystacinus,0.192
71,0.532,4.2095,4.2139,56133,40937,Myotis daubentonii,0.339
72,0.438,4.3085,4.312,55887,41796,Myotis daubentonii,0.232
73,0.467,4.3705,4.374,59824,35781,Myotis daubentonii,0.214
74,0.503,4.5545,4.558,53032,36640,Myotis daubentonii,0.297
75,0.424,4.7305,4.7345,57793,34921,Myotis daubentonii,0.23
