id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.503,0.1915,0.1964,59163,31484,Myotis daubentonii,0.487
1,0.64,0.3825,0.3874,59358,29765,Myotis daubentonii,0.629
2,0.641,0.4865,0.4921,58596,29765,Myotis daubentonii,0.629
3,0.675,0.5795,0.5847,59953,30625,Myotis daubentonii,0.662
4,0.677,0.6825,0.6881,62110,28046,Myotis daubentonii,0.668
5,0.717,0.8645,0.87,63014,29765,Myotis daubentonii,0.705
6,0.633,0.9645,0.9709,69480,27187,Myotis daubentonii,0.624
7,0.524,1.0685,1.0736,57259,30625,Myotis daubentonii,0.518
8,0.693,1.1675,1.174,68356,28046,Myotis daubentonii,0.682
9,0.715,1.2715,1.2777,58830,28906,Myotis daubentonii,0.704
10,0.504,1.3715,1.3763,56203,33203,Myotis daubentonii,0.495
11,0.42,1.4695,1.4734,55684,32343,Myotis daubentonii,0.413
12,0.554,1.5715,1.5755,57425,32343,Myotis daubentonii,0.54
13,0.516,1.7595,1.7646,56348,34062,Myotis daubentonii,0.506
