id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.429,0.1095,0.1209,33489,25468,Eptesicus serotinus,0.305
1,0.431,0.1295,0.1393,34046,25468,Eptesicus serotinus,0.307
2,0.413,0.3715,0.3824,32803,24609,Eptesicus serotinus,0.299
3,0.612,0.3925,0.4011,33795,23750,Eptesicus serotinus,0.379
4,0.491,0.4995,0.5099,33841,25468,Eptesicus serotinus,0.342
5,0.556,0.9115,0.9222,36618,25468,Eptesicus serotinus,0.5
6,0.532,1.0495,1.0609,35882,25468,Eptesicus serotinus,0.445
7,0.639,1.3155,1.3269,37216,24609,Eptesicus serotinus,0.57
8,0.628,1.4595,1.4726,37790,24609,Eptesicus serotinus,0.403
9,0.449,1.5055,1.5146,33838,25468,Eptesicus serotinus,0.272
10,0.476,1.6155,1.6269,35349,25468,Eptesicus serotinus,0.404
11,0.624,1.7605,1.7741,38869,24609,Eptesicus serotinus,0.43
12,0.493,2.0315,2.0456,34562,24609,Eptesicus serotinus,0.355
13,0.516,2.3025,2.3147,38119,23750,Eptesicus serotinus,0.403
14,0.663,2.4455,2.4568,44013,24609,Eptesicus serotinus,0.579
15,0.605,2.5915,2.6025,42233,25468,Eptesicus serotinus,0.515
16,0.619,2.7365,2.7485,40173,24609,Eptesicus serotinus,0.562
17,0.671,2.8875,2.9003,42332,24609,Eptesicus serotinus,0.525
18,0.646,3.0425,3.0551,43339,24609,Eptesicus serotinus,0.463
19,0.751,3.1955,3.2083,47619,23750,Eptesicus serotinus,0.627
20,0.725,3.3465,3.3587,46627,23750,Eptesicus serotinus,0.62
21,0.763,3.5005,3.5131,46326,23750,Eptesicus serotinus,0.555
22,0.72,3.6575,3.673,41064,22890,Eptesicus serotinus,0.445
23,0.713,3.8085,3.8236,43069,22890,Eptesicus serotinus,0.542
24,0.718,3.9745,3.9862,48707,23750,Eptesicus serotinus,0.631
25,0.742,4.1325,4.1447,42449,23750,Eptesicus serotinus,0.5
26,0.712,4.2845,4.2972,43219,23750,Eptesicus serotinus,0.587
27,0.672,4.5785,4.5914,40766,23750,Eptesicus serotinus,0.285
28,0.693,4.7305,4.7434,41744,23750,Eptesicus serotinus,0.402
29,0.627,4.8815,4.8943,36643,23750,Eptesicus serotinus,0.393
30,0.588,5.0345,5.0514,36317,22890,Nyctalus noctula,0.324
31,0.701,5.3365,5.3459,43982,25468,Eptesicus serotinus,0.565
32,0.706,5.4865,5.4981,36347,23750,Eptesicus serotinus,0.475
33,0.76,5.6365,5.6485,42103,23750,Eptesicus serotinus,0.513
34,0.766,5.7805,5.7994,39590,22031,Nyctalus noctula,0.459
35,0.759,5.9095,5.9262,40649,22031,Eptesicus serotinus,0.458
36,0.719,6.0715,6.0844,42038,22031,Eptesicus serotinus,0.421
37,0.725,6.2135,6.225,38183,23750,Eptesicus serotinus,0.506
38,0.756,6.4845,6.4977,39400,22890,Eptesicus serotinus,0.361
39,0.663,6.6355,6.6498,39856,22890,Eptesicus serotinus,0.476
40,0.737,6.7805,6.7921,36955,22890,Eptesicus serotinus,0.432
41,0.758,7.0445,7.0556,40177,22890,Nyctalus noctula,0.354
42,0.629,7.1915,7.2029,34829,23750,Eptesicus serotinus,0.432
43,0.713,7.3455,7.3571,39898,23750,Eptesicus serotinus,0.469
44,0.696,7.6255,7.6391,35944,22031,Nyctalus noctula,0.337
45,0.683,7.7845,7.7948,40005,23750,Eptesicus serotinus,0.492
46,0.693,7.9375,7.9474,40493,23750,Eptesicus serotinus,0.52
47,0.707,8.0905,8.1014,38242,23750,Eptesicus serotinus,0.495
48,0.643,8.2345,8.2445,33839,23750,Eptesicus serotinus,0.309
49,0.544,8.5095,8.5207,31781,22890,Eptesicus serotinus,0.271
50,0.549,8.8045,8.8181,34029,23750,Eptesicus serotinus,0.376
51,0.473,8.9055,8.9218,29904,23750,Nyctalus leisleri,0.23
52,0.611,8.9815,8.9925,34878,23750,Eptesicus serotinus,0.437
53,0.482,9.0645,9.0778,32385,24609,Eptesicus serotinus,0.266
54,0.558,9.1445,9.1533,35099,25468,Eptesicus serotinus,0.428
55,0.474,9.2255,9.2355,34155,25468,Eptesicus serotinus,0.326
56,0.458,9.3485,9.3591,31486,25468,Eptesicus serotinus,0.232
57,0.462,9.6105,9.6193,31553,25468,Eptesicus serotinus,0.237
58,0.588,9.7535,9.7607,34628,25468,Eptesicus serotinus,0.4
59,0.402,9.8915,9.9004,31437,24609,Eptesicus serotinus,0.206
60,0.529,10.0415,10.0497,31757,24609,Eptesicus serotinus,0.303
61,0.524,10.1815,10.1906,33156,24609,Eptesicus serotinus,0.364
62,0.427,10.3205,10.3315,31135,24609,Eptesicus serotinus,0.233
63,0.513,10.4575,10.4675,31683,24609,Eptesicus serotinus,0.281
64,0.452,10.6105,10.6199,31389,24609,Eptesicus serotinus,0.218
65,0.624,11.7635,11.7724,31013,23750,Nyctalus leisleri,0.361
66,0.531,11.8445,11.8526,32960,24609,Eptesicus serotinus,0.387
67,0.53,11.9255,11.9333,32759,26328,Eptesicus serotinus,0.291
68,0.416,12.0015,12.0115,35870,28046,Eptesicus serotinus,0.237
69,0.535,12.1575,12.1679,35050,27187,Eptesicus serotinus,0.327
70,0.569,12.2455,12.2533,35407,28046,Eptesicus serotinus,0.31
71,0.667,12.3375,12.3455,36026,27187,Eptesicus serotinus,0.325
72,0.617,12.4315,12.4387,36625,27187,Eptesicus serotinus,0.351
73,0.451,12.5375,12.5468,34012,27187,Eptesicus serotinus,0.252
74,0.603,12.6475,12.654,36188,27187,Eptesicus serotinus,0.382
75,0.619,12.7535,12.7623,34840,27187,Nyctalus leisleri,0.31
76,0.408,13.1365,13.145,32284,24609,Eptesicus serotinus,0.243
