id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
42,0.556,6.4865,6.4934,36046,27187,Eptesicus serotinus,0.398
43,0.692,6.5045,6.5112,48788,26328,Eptesicus serotinus,0.596
44,0.437,6.5455,6.5531,39516,27187,Eptesicus serotinus,0.364
45,0.684,6.5695,6.5747,41243,27187,Eptesicus serotinus,0.563
46,0.703,6.6225,6.6272,45603,26328,Eptesicus serotinus,0.485
47,0.677,6.6695,6.675,43078,26328,Eptesicus serotinus,0.494
48,0.7,6.7115,6.716,39662,26328,Eptesicus serotinus,0.45
49,0.697,6.7545,6.759,40918,25468,Eptesicus serotinus,0.399
50,0.628,6.7845,6.7897,39793,25468,Eptesicus serotinus,0.421
51,0.656,6.8145,6.8193,40058,24609,Eptesicus serotinus,0.391
52,0.495,6.8305,6.836,40425,24609,Eptesicus serotinus,0.307
53,0.568,6.8455,6.8504,38642,22890,Eptesicus serotinus,0.318
54,0.475,6.8575,6.8637,42330,22031,Eptesicus serotinus,0.347
55,0.418,6.8765,6.8829,39816,23750,Eptesicus serotinus,0.264
56,0.688,7.1575,7.1627,40818,27187,Eptesicus serotinus,0.537
57,0.701,7.1925,7.1972,42739,28906,Eptesicus serotinus,0.577
58,0.636,7.2315,7.2372,40887,28906,Eptesicus serotinus,0.499
59,0.676,7.2785,7.2843,48443,27187,Eptesicus serotinus,0.582
60,0.612,7.3175,7.3228,40693,28906,Eptesicus serotinus,0.469
61,0.691,7.3425,7.3479,43133,29765,Eptesicus serotinus,0.573
62,0.499,7.3785,7.3861,40493,30625,Eptesicus serotinus,0.377
63,0.675,7.4915,7.4975,42314,28046,Eptesicus serotinus,0.581
64,0.682,7.5265,7.5322,40115,28906,Eptesicus serotinus,0.549
65,0.686,7.5635,7.5688,42172,28906,Eptesicus serotinus,0.571
66,0.548,7.5965,7.6038,39620,30625,Eptesicus serotinus,0.373
67,0.667,7.6325,7.6378,40499,28046,Eptesicus serotinus,0.545
68,0.682,7.7335,7.7389,44529,27187,Eptesicus serotinus,0.575
69,0.694,7.8515,7.8564,41429,27187,Eptesicus serotinus,0.584
70,0.515,7.8785,7.8845,39848,28906,Eptesicus serotinus,0.395
71,0.722,7.9155,7.921,41263,28046,Eptesicus serotinus,0.615
72,0.676,7.9565,7.9622,42963,27187,Eptesicus serotinus,0.585
73,0.601,7.9745,7.9795,45686,30625,Eptesicus serotinus,0.404
74,0.455,8.0055,8.0136,44837,30625,Eptesicus serotinus,0.407
75,0.589,8.0255,8.0322,43119,30625,Eptesicus serotinus,0.508
76,0.636,8.0675,8.0739,43546,28906,Eptesicus serotinus,0.575
77,0.642,8.1465,8.154,42422,28906,Eptesicus serotinus,0.575
78,0.73,8.2465,8.2542,43061,27187,Eptesicus serotinus,0.674
79,0.752,8.3615,8.37,47657,26328,Eptesicus serotinus,0.707
80,0.735,8.4795,8.488,44578,26328,Eptesicus serotinus,0.69
81,0.726,8.5835,8.5909,43412,26328,Eptesicus serotinus,0.673
82,0.736,8.7065,8.7148,43457,26328,Eptesicus serotinus,0.682
83,0.724,8.8245,8.8326,42216,26328,Eptesicus serotinus,0.665
84,0.71,8.9465,8.9543,41301,26328,Eptesicus serotinus,0.641
85,0.733,9.0735,9.0819,43441,26328,Eptesicus serotinus,0.684
86,0.73,9.1975,9.2066,45565,26328,Eptesicus serotinus,0.677
87,0.737,9.3165,9.325,43662,26328,Eptesicus serotinus,0.687
88,0.694,9.4345,9.4426,41497,26328,Eptesicus serotinus,0.631
89,0.694,9.5515,9.5611,43670,25468,Eptesicus serotinus,0.645
90,0.705,9.6815,9.6898,41712,26328,Eptesicus serotinus,0.643
91,0.732,9.8105,9.8205,44710,25468,Eptesicus serotinus,0.69
92,0.71,9.9315,9.9399,43388,26328,Eptesicus serotinus,0.663
93,0.77,10.0575,10.0674,47295,25468,Eptesicus serotinus,0.713
94,0.754,10.1815,10.191,47934,26328,Eptesicus serotinus,0.692
95,0.768,10.3195,10.3293,46708,25468,Eptesicus serotinus,0.711
96,0.717,10.4365,10.4449,46191,27187,Eptesicus serotinus,0.658
97,0.744,10.5615,10.5711,49433,26328,Eptesicus serotinus,0.686
98,0.698,10.6795,10.6884,45145,26328,Eptesicus serotinus,0.645
99,0.764,10.7955,10.8053,48765,25468,Eptesicus serotinus,0.72
100,0.699,10.9105,10.9183,40982,27187,Eptesicus serotinus,0.629
101,0.742,11.0315,11.0396,44707,26328,Eptesicus serotinus,0.682
102,0.734,11.1515,11.1592,44154,26328,Eptesicus serotinus,0.679
103,0.731,11.2685,11.276,43369,26328,Eptesicus serotinus,0.675
104,0.674,11.3755,11.382,42706,28046,Eptesicus serotinus,0.602
105,0.491,12.0525,12.0608,37156,27187,Eptesicus serotinus,0.395
106,0.733,12.3295,12.3366,41559,27187,Eptesicus serotinus,0.66
107,0.765,12.4615,12.4691,41802,26328,Eptesicus serotinus,0.689
108,0.745,12.5965,12.6043,42828,26328,Eptesicus serotinus,0.685
109,0.718,12.7365,12.7451,40555,25468,Eptesicus serotinus,0.649
110,0.72,12.8725,12.8815,41342,25468,Eptesicus serotinus,0.663
111,0.703,13.0225,13.03,39456,26328,Eptesicus serotinus,0.609
112,0.731,13.1685,13.1769,41660,26328,Eptesicus serotinus,0.659
113,0.7,13.3205,13.3288,38508,25468,Eptesicus serotinus,0.598
114,0.727,13.4635,13.4715,40077,26328,Eptesicus serotinus,0.62
115,0.716,13.6085,13.6161,38441,26328,Eptesicus serotinus,0.556
116,0.718,13.7465,13.7548,40076,25468,Eptesicus serotinus,0.648
117,0.768,13.8785,13.8877,40508,25468,Eptesicus serotinus,0.678
118,0.755,14.0145,14.023,41918,25468,Eptesicus serotinus,0.57
119,0.748,14.1575,14.1661,37681,25468,Eptesicus serotinus,0.436
120,0.726,14.3005,14.3088,37550,26328,Eptesicus serotinus,0.404
121,0.682,14.4505,14.4588,35425,25468,Nyctalus leisleri,0.506
122,0.598,14.5885,14.5967,35324,26328,Nyctalus leisleri,0.282
123,0.707,14.7395,14.7473,37263,26328,Eptesicus serotinus,0.486
124,0.716,14.8815,14.8905,36205,25468,Eptesicus serotinus,0.352
