id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.602,7.5005,7.5103,51724,46953,Pipistrellus pipistrellus,0.489
1,0.656,8.0385,8.0447,55642,47812,Pipistrellus pipistrellus,0.651
2,0.499,8.3655,8.375,53346,46953,Pipistrellus pipistrellus,0.487
3,0.768,8.4585,8.4658,55671,47812,Pipistrellus pipistrellus,0.753
4,0.529,8.7865,8.7955,52485,46953,Pipistrellus pipistrellus,0.523
5,0.694,8.9585,8.9651,55671,46953,Pipistrellus pipistrellus,0.683
6,0.73,9.0545,9.0618,55464,47812,Pipistrellus pipistrellus,0.719
7,0.737,9.1895,9.1954,57569,47812,Pipistrellus pipistrellus,0.729
8,0.782,9.2845,9.2914,55870,46953,Pipistrellus pipistrellus,0.759
9,0.729,9.4595,9.4677,57633,46953,Pipistrellus pipistrellus,0.716
10,0.778,9.5575,9.5642,56224,46953,Pipistrellus pipistrellus,0.765
11,0.802,9.7295,9.736,57995,46953,Pipistrellus pipistrellus,0.794
12,0.794,9.8145,9.8211,60869,46953,Pipistrellus pipistrellus,0.784
13,0.805,9.9115,9.9182,61343,46953,Pipistrellus pipistrellus,0.797
14,0.763,9.9945,10.0018,59631,46953,Pipistrellus pipistrellus,0.732
15,0.742,10.1695,10.1771,56714,46953,Pipistrellus pipistrellus,0.73
16,0.791,10.3445,10.3508,63499,46953,Pipistrellus pipistrellus,0.777
17,0.754,10.5125,10.5193,60165,46953,Pipistrellus pipistrellus,0.745
18,0.76,10.6025,10.608,67862,47812,Pipistrellus pipistrellus,0.757
19,0.783,10.7675,10.7742,64393,46953,Pipistrellus pipistrellus,0.774
20,0.778,10.9465,10.9536,61868,46953,Pipistrellus pipistrellus,0.763
21,0.818,11.2015,11.2078,66043,46953,Pipistrellus pipistrellus,0.806
22,0.788,11.3895,11.3962,59419,45234,Pipistrellus pipistrellus,0.77
23,0.76,11.5735,11.5797,65055,47812,Pipistrellus pipistrellus,0.753
24,0.799,11.6715,11.6788,69688,46953,Pipistrellus pipistrellus,0.762
25,0.805,11.8625,11.8698,60542,46953,Pipistrellus pipistrellus,0.776
26,0.781,11.9555,11.962,67589,46953,Pipistrellus pipistrellus,0.777
27,0.767,12.0505,12.0567,62970,46953,Pipistrellus pipistrellus,0.762
28,0.797,12.1515,12.1597,64913,46953,Pipistrellus pipistrellus,0.75
29,0.798,12.2475,12.2547,66547,46953,Pipistrellus pipistrellus,0.786
30,0.726,12.3305,12.3376,69481,46093,Pipistrellus pipistrellus,0.72
31,0.74,12.4005,12.4079,74755,46093,Pipistrellus pipistrellus,0.719
32,0.683,12.4885,12.4971,65143,46093,Pipistrellus pipistrellus,0.663
33,0.508,12.6205,12.629,53922,46093,Pipistrellus pipistrellus,0.5
34,0.58,12.6965,12.7046,63838,46093,Pipistrellus pipistrellus,0.567
35,0.67,12.7845,12.7928,56344,46953,Pipistrellus pipistrellus,0.659
36,0.641,12.8725,12.8788,60058,46953,Pipistrellus pipistrellus,0.632
37,0.714,12.9505,12.9574,65207,46093,Pipistrellus pipistrellus,0.7
38,0.463,13.0375,13.0481,53329,46953,Pipistrellus pipistrellus,0.453
39,0.695,13.1275,13.1355,57147,46093,Pipistrellus pipistrellus,0.676
40,0.63,13.2165,13.2252,55214,46953,Pipistrellus pipistrellus,0.621
41,0.583,13.3105,13.3176,54904,46953,Pipistrellus pipistrellus,0.575
42,0.747,13.4015,13.4078,57634,46093,Pipistrellus pipistrellus,0.741
43,0.623,13.5795,13.5863,54634,46093,Pipistrellus pipistrellus,0.619
44,0.58,13.6455,13.6526,54002,46093,Pipistrellus pipistrellus,0.576
45,0.675,13.7245,13.7317,54586,46953,Pipistrellus pipistrellus,0.669
46,0.754,13.8995,13.9069,53229,46093,Pipistrellus pipistrellus,0.744
47,0.546,13.9965,14.0026,55054,46953,Pipistrellus pipistrellus,0.543
48,0.501,14.1725,14.1849,50619,46093,Pipistrellus pipistrellus,0.472
49,0.508,14.2655,14.2775,50219,46093,Pipistrellus pipistrellus,0.465
50,0.555,14.3535,14.3659,51397,46093,Pipistrellus pipistrellus,0.484
51,0.433,14.9325,14.9416,51062,46093,Pipistrellus pipistrellus,0.412
