id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.566,0.1145,0.1199,76860,42656,Pipistrellus pipistrellus,0.313
1,0.649,0.2185,0.2244,84664,43515,Pipistrellus pipistrellus,0.56
2,0.748,0.3185,0.3252,82704,41796,Pipistrellus pipistrellus,0.657
3,0.616,0.4255,0.4321,83083,41796,Pipistrellus pipistrellus,0.472
4,0.689,0.5505,0.5576,85567,41796,Pipistrellus pipistrellus,0.602
5,0.641,0.6545,0.6608,84261,40937,Pipistrellus pipistrellus,0.527
6,0.66,0.7565,0.7631,81440,42656,Pipistrellus pipistrellus,0.511
7,0.793,0.8465,0.853,84269,42656,Pipistrellus pipistrellus,0.739
8,0.482,0.9355,0.9419,79623,41796,Pipistrellus nathusii,0.233
9,0.522,1.0175,1.0218,63129,41796,Pipistrellus nathusii,0.442
10,0.402,1.5765,1.581,77932,44375,Pipistrellus pipistrellus,0.226
11,0.601,1.8575,1.8628,79460,46093,Pipistrellus pipistrellus,0.458
12,0.742,1.9545,1.9592,74055,44375,Pipistrellus pipistrellus,0.635
13,0.563,2.0455,2.0494,67601,42656,Pipistrellus nathusii,0.418
14,0.547,2.1325,2.1372,72970,43515,Pipistrellus nathusii,0.376
15,0.477,2.2765,2.2809,59538,45234,Pipistrellus pipistrellus,0.299
16,0.456,2.4895,2.4934,66091,44375,Pipistrellus nathusii,0.322
17,0.484,2.8615,2.8653,67686,41796,Pipistrellus nathusii,0.411
18,0.751,2.9965,3.0016,69245,44375,Pipistrellus pipistrellus,0.645
19,0.546,3.1025,3.1077,62103,42656,Pipistrellus nathusii,0.468
20,0.604,3.2105,3.2151,67242,42656,Pipistrellus nathusii,0.517
21,0.592,3.3135,3.3211,52107,43515,Pipistrellus nathusii,0.345
22,0.679,3.4225,3.4285,64548,41796,Pipistrellus nathusii,0.519
23,0.458,3.5465,3.5604,47411,43515,Pipistrellus nathusii,0.332
24,0.683,3.6725,3.6786,53722,41796,Pipistrellus nathusii,0.645
25,0.647,3.7805,3.7861,51904,42656,Pipistrellus nathusii,0.357
26,0.596,3.8825,3.8866,51593,42656,Pipistrellus nathusii,0.563
27,0.501,3.9775,3.9825,48658,42656,Pipistrellus nathusii,0.437
28,0.447,4.0715,4.0824,49081,41796,Pipistrellus nathusii,0.306
29,0.53,6.1395,6.1483,50114,43515,Pipistrellus pipistrellus,0.336
