id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.667,0.2685,0.2766,59281,47812,Pipistrellus pipistrellus,0.655
1,0.637,0.2965,0.302,58768,47812,Pipistrellus pipistrellus,0.629
2,0.77,0.4015,0.409,59928,46953,Pipistrellus pipistrellus,0.739
3,0.41,0.4295,0.4343,58689,47812,Pipistrellus pipistrellus,0.403
4,0.72,0.5155,0.5222,58856,47812,Pipistrellus pipistrellus,0.709
5,0.677,0.5425,0.5487,56501,47812,Pipistrellus pipistrellus,0.665
6,0.757,0.6865,0.6928,59818,46953,Pipistrellus pipistrellus,0.751
7,0.662,0.7125,0.7181,59101,46953,Pipistrellus pipistrellus,0.635
8,0.837,1.0565,1.0623,69925,47812,Pipistrellus pipistrellus,0.824
9,0.649,1.0825,1.0879,62749,49531,Pipistrellus pipistrellus,0.64
10,0.83,1.3265,1.3326,66558,46953,Pipistrellus pipistrellus,0.818
11,0.638,1.3515,1.357,61329,47812,Pipistrellus pipistrellus,0.633
12,0.793,1.4125,1.4187,72962,46093,Pipistrellus pipistrellus,0.784
13,0.454,1.4365,1.441,62202,48671,Pipistrellus pipistrellus,0.444
14,0.778,1.5185,1.5256,60699,47812,Pipistrellus pipistrellus,0.755
15,0.647,1.5415,1.547,59795,48671,Pipistrellus pipistrellus,0.64
16,0.774,1.7025,1.7086,60417,47812,Pipistrellus pipistrellus,0.757
17,0.723,1.7235,1.7293,63659,48671,Pipistrellus pipistrellus,0.707
18,0.672,1.8035,1.8095,59651,47812,Pipistrellus pipistrellus,0.664
19,0.732,1.8225,1.8287,59761,48671,Pipistrellus pipistrellus,0.722
20,0.785,1.8965,1.9024,65034,47812,Pipistrellus pipistrellus,0.764
21,0.548,1.9155,1.9215,63368,48671,Pipistrellus pipistrellus,0.542
22,0.705,1.9885,1.9934,65248,48671,Pipistrellus pipistrellus,0.694
23,0.673,2.0075,2.0134,67307,49531,Pipistrellus pipistrellus,0.663
24,0.61,2.0695,2.0745,62448,47812,Pipistrellus pipistrellus,0.586
25,0.751,2.1615,2.1671,73060,48671,Pipistrellus pipistrellus,0.723
26,0.755,2.3325,2.3374,68818,49531,Pipistrellus pipistrellus,0.734
27,0.777,2.5125,2.5183,78178,48671,Pipistrellus pipistrellus,0.755
28,0.779,2.6905,2.697,75805,47812,Pipistrellus pipistrellus,0.693
29,0.776,2.7865,2.7929,83389,48671,Pipistrellus pipistrellus,0.756
30,0.771,2.8875,2.8939,81867,47812,Pipistrellus pipistrellus,0.728
31,0.778,2.9855,2.9914,78356,46953,Pipistrellus pipistrellus,0.767
32,0.739,3.1475,3.1545,89658,47812,Pipistrellus pipistrellus,0.73
33,0.789,3.2465,3.2526,88708,48671,Pipistrellus pipistrellus,0.787
34,0.794,3.3435,3.3502,91579,47812,Pipistrellus pipistrellus,0.789
35,0.791,3.4395,3.4457,89579,48671,Pipistrellus pipistrellus,0.784
36,0.744,3.5285,3.5353,86682,46953,Pipistrellus pipistrellus,0.736
37,0.733,3.6205,3.6264,86374,47812,Pipistrellus pipistrellus,0.73
38,0.737,3.7105,3.7171,92051,47812,Pipistrellus pipistrellus,0.735
39,0.732,3.8015,3.8075,84918,46953,Pipistrellus pipistrellus,0.728
40,0.756,3.8875,3.8937,88790,47812,Pipistrellus pipistrellus,0.754
41,0.794,3.9775,3.9845,92582,47812,Pipistrellus pipistrellus,0.789
42,0.786,4.0695,4.0754,85542,48671,Pipistrellus pipistrellus,0.776
43,0.69,4.1445,4.1505,79386,44375,Pipistrellus pipistrellus,0.667
44,0.704,4.2305,4.2361,77940,46953,Pipistrellus pipistrellus,0.693
45,0.807,4.4085,4.4141,76481,47812,Pipistrellus pipistrellus,0.802
46,0.803,4.5875,4.5935,70446,46093,Pipistrellus pipistrellus,0.793
47,0.781,4.6895,4.6957,69306,46953,Pipistrellus pipistrellus,0.725
48,0.819,4.8555,4.8621,71429,46093,Pipistrellus pipistrellus,0.775
49,0.823,4.9675,4.9739,73014,45234,Pipistrellus pipistrellus,0.792
50,0.77,5.1495,5.1557,65400,45234,Pipistrellus pipistrellus,0.749
51,0.817,5.2585,5.2648,72500,45234,Pipistrellus pipistrellus,0.802
52,0.804,5.4315,5.4387,72993,46093,Pipistrellus pipistrellus,0.676
53,0.792,5.6175,5.6233,60092,46953,Pipistrellus pipistrellus,0.776
54,0.819,5.7855,5.7907,68070,46093,Pipistrellus pipistrellus,0.808
55,0.797,5.9695,5.975,66241,46093,Pipistrellus pipistrellus,0.791
56,0.781,6.1645,6.1714,55963,46953,Pipistrellus pipistrellus,0.766
57,0.729,6.3335,6.3406,53538,46093,Pipistrellus pipistrellus,0.718
58,0.734,6.5255,6.5324,56104,46953,Pipistrellus pipistrellus,0.692
59,0.697,6.6485,6.655,53336,46953,Pipistrellus pipistrellus,0.676
60,0.67,6.7575,6.7649,53657,46093,Pipistrellus pipistrellus,0.63
61,0.74,6.8705,6.8775,53872,46093,Pipistrellus pipistrellus,0.722
62,0.59,6.9805,6.9865,55577,47812,Pipistrellus pipistrellus,0.587
63,0.602,7.0985,7.1041,55099,46953,Pipistrellus pipistrellus,0.599
64,0.529,7.8895,7.8964,52747,46953,Pipistrellus pipistrellus,0.522
