id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.4,0.0845,0.0961,47341,40937,Pipistrellus nathusii,0.361
1,0.496,0.1485,0.1585,51013,45234,Pipistrellus pipistrellus,0.482
2,0.543,0.1765,0.1889,45269,40078,Pipistrellus nathusii,0.518
3,0.579,0.3155,0.3292,48644,44375,Pipistrellus pipistrellus,0.477
4,0.461,0.3415,0.355,42404,38359,Pipistrellus nathusii,0.453
5,0.606,0.4415,0.4513,50429,39218,Pipistrellus nathusii,0.594
6,0.484,0.4825,0.4919,50178,45234,Pipistrellus pipistrellus,0.459
7,0.505,0.6045,0.6182,42625,39218,Pipistrellus nathusii,0.471
8,0.494,0.6395,0.6501,50352,45234,Pipistrellus pipistrellus,0.456
9,0.415,0.7625,0.7741,44421,40078,Pipistrellus nathusii,0.397
10,0.591,0.7985,0.8091,51023,45234,Pipistrellus pipistrellus,0.551
11,0.469,0.8905,0.9026,50681,45234,Pipistrellus pipistrellus,0.411
12,0.513,0.9085,0.9227,41479,38359,Pipistrellus nathusii,0.5
13,0.647,0.9815,0.9896,54783,46953,Pipistrellus pipistrellus,0.62
14,0.656,1.1095,1.1177,55992,46093,Pipistrellus pipistrellus,0.615
15,0.415,1.1375,1.1508,42957,38359,Pipistrellus nathusii,0.398
16,0.677,1.1865,1.1938,54638,46953,Pipistrellus pipistrellus,0.629
17,0.612,1.2605,1.272,51049,45234,Pipistrellus pipistrellus,0.504
18,0.584,1.3475,1.3586,54788,46093,Pipistrellus pipistrellus,0.525
19,0.427,1.3825,1.3965,43116,39218,Pipistrellus nathusii,0.401
20,0.53,1.4395,1.4501,51638,45234,Pipistrellus pipistrellus,0.425
21,0.405,1.4785,1.4873,45377,40078,Pipistrellus nathusii,0.377
22,0.528,1.5235,1.5327,52686,46953,Pipistrellus pipistrellus,0.514
23,0.52,1.5625,1.5765,41999,38359,Pipistrellus nathusii,0.509
24,0.645,1.6045,1.6123,52008,46093,Pipistrellus pipistrellus,0.622
25,0.672,1.7275,1.7365,46668,39218,Pipistrellus nathusii,0.65
26,0.567,1.8225,1.8359,50264,44375,Pipistrellus pipistrellus,0.428
27,0.608,1.8885,1.9021,42731,38359,Pipistrellus nathusii,0.597
28,0.418,2.0745,2.0877,43515,38359,Pipistrellus nathusii,0.272
29,0.515,2.1895,2.2073,48729,45234,Pipistrellus pipistrellus,0.439
30,0.432,2.2405,2.2551,40943,38359,Pipistrellus nathusii,0.324
31,0.521,2.4735,2.489,48174,43515,Pipistrellus pipistrellus,0.37
32,0.403,2.6155,2.6332,41417,38359,Pipistrellus nathusii,0.371
33,0.461,2.6435,2.6553,48093,43515,Pipistrellus pipistrellus,0.31
34,0.487,3.1265,3.1415,50191,44375,Pipistrellus pipistrellus,0.411
35,0.472,3.2075,3.2248,50550,45234,Pipistrellus pipistrellus,0.357
36,0.542,3.3795,3.3921,48484,43515,Pipistrellus pipistrellus,0.381
37,0.449,3.5765,3.5926,48444,43515,Pipistrellus pipistrellus,0.35
38,0.403,3.7475,3.7655,47155,43515,Pipistrellus pipistrellus,0.28
