id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.461,0.0015,0.0091,42665,26328,Eptesicus serotinus,0.392
1,0.761,0.1295,0.1407,50628,26328,Eptesicus serotinus,0.663
2,0.794,0.2365,0.2497,45808,24609,Eptesicus serotinus,0.704
3,0.809,0.3785,0.3909,53069,25468,Eptesicus serotinus,0.701
4,0.727,0.4155,0.4291,43044,24609,Eptesicus serotinus,0.653
5,0.574,0.4955,0.503,36031,26328,Eptesicus serotinus,0.45
6,0.79,0.5195,0.5307,52280,26328,Eptesicus serotinus,0.684
7,0.743,0.5705,0.5829,43843,25468,Eptesicus serotinus,0.662
8,0.778,0.7445,0.7571,45780,25468,Eptesicus serotinus,0.712
9,0.755,0.7815,0.7914,55139,26328,Eptesicus serotinus,0.687
10,0.796,0.8955,0.9082,46756,24609,Eptesicus serotinus,0.693
11,0.762,0.9285,0.9382,56652,27187,Eptesicus serotinus,0.624
12,0.746,1.0675,1.077,54877,27187,Eptesicus serotinus,0.666
13,0.747,1.1135,1.1271,45781,25468,Eptesicus serotinus,0.65
14,0.761,1.2085,1.2176,60100,27187,Eptesicus serotinus,0.69
15,0.748,1.2935,1.306,46934,25468,Eptesicus serotinus,0.666
16,0.727,1.3575,1.367,60018,28046,Eptesicus serotinus,0.638
17,0.792,1.4715,1.4843,46731,25468,Eptesicus serotinus,0.688
18,0.743,1.5085,1.5176,59089,27187,Eptesicus serotinus,0.673
19,0.763,1.6565,1.666,56742,27187,Eptesicus serotinus,0.666
20,0.759,1.7685,1.782,43734,24609,Eptesicus serotinus,0.635
21,0.687,1.7915,1.8007,62957,28046,Eptesicus serotinus,0.622
22,0.756,1.9225,1.9342,50352,24609,Eptesicus serotinus,0.669
23,0.636,1.9375,1.9467,56714,27187,Eptesicus serotinus,0.593
24,0.755,2.0385,2.0482,66923,27187,Eptesicus serotinus,0.73
25,0.758,2.0865,2.0975,51052,25468,Eptesicus serotinus,0.701
26,0.785,2.1565,2.1665,60109,27187,Eptesicus serotinus,0.705
27,0.698,2.1885,2.1991,57845,25468,Eptesicus serotinus,0.665
28,0.775,2.2945,2.3061,59287,26328,Eptesicus serotinus,0.727
29,0.752,2.3935,2.4049,59174,25468,Eptesicus serotinus,0.708
30,0.764,2.5585,2.5698,58073,25468,Eptesicus serotinus,0.696
31,0.492,2.5775,2.5869,46487,25468,Eptesicus serotinus,0.438
32,0.753,2.7045,2.7149,62146,26328,Eptesicus serotinus,0.703
33,0.648,2.7525,2.7637,50757,24609,Eptesicus serotinus,0.595
34,0.781,2.8455,2.8572,55584,26328,Eptesicus serotinus,0.671
35,0.725,2.9165,2.9274,58639,25468,Eptesicus serotinus,0.688
36,0.801,3.1155,3.1287,53067,23750,Eptesicus serotinus,0.695
37,0.617,3.1345,3.1445,54465,26328,Eptesicus serotinus,0.565
38,0.75,3.2505,3.2625,57975,25468,Eptesicus serotinus,0.694
39,0.745,3.3075,3.3179,58756,25468,Eptesicus serotinus,0.706
40,0.759,3.4265,3.4385,48630,24609,Eptesicus serotinus,0.692
41,0.722,3.4905,3.5025,56382,25468,Eptesicus serotinus,0.665
42,0.726,3.6365,3.6477,61053,25468,Eptesicus serotinus,0.697
43,0.465,3.6525,3.663,40717,25468,Eptesicus serotinus,0.419
44,0.654,3.7975,3.8082,62543,25468,Eptesicus serotinus,0.629
45,0.705,3.8185,3.8302,44272,25468,Eptesicus serotinus,0.618
46,0.764,3.9785,3.991,46607,24609,Eptesicus serotinus,0.673
47,0.752,4.0705,4.0821,52069,24609,Eptesicus serotinus,0.623
48,0.776,4.2085,4.2192,45455,24609,Eptesicus serotinus,0.587
49,0.69,4.2295,4.2418,43629,24609,Eptesicus serotinus,0.526
50,0.755,4.4295,4.4431,44497,23750,Eptesicus serotinus,0.631
51,0.737,4.5275,4.5413,45889,23750,Eptesicus serotinus,0.603
52,0.421,4.5875,4.5948,39467,28046,Eptesicus serotinus,0.332
53,0.72,4.8265,4.8416,37630,22890,Eptesicus serotinus,0.586
54,0.729,4.8525,4.8649,43969,24609,Eptesicus serotinus,0.457
