id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.484,0.1725,0.176,55062,36640,Myotis daubentonii,0.19
1,0.664,0.6505,0.6549,55275,36640,Myotis daubentonii,0.415
2,0.612,0.8335,0.8377,57516,36640,Myotis daubentonii,0.346
3,0.67,1.0195,1.0242,55836,37500,Myotis daubentonii,0.472
4,0.633,1.1905,1.1949,59295,35781,Myotis daubentonii,0.423
5,0.642,1.2875,1.2916,57285,36640,Myotis daubentonii,0.4
6,0.629,1.4675,1.4717,56019,36640,Myotis daubentonii,0.459
7,0.623,1.6495,1.6537,53013,36640,Myotis daubentonii,0.453
8,0.669,1.8315,1.8361,64052,33203,Myotis daubentonii,0.457
9,0.628,1.9275,1.9319,63199,35781,Myotis daubentonii,0.407
10,0.664,2.0985,2.1035,61651,34921,Myotis daubentonii,0.641
11,0.551,2.2735,2.2784,61387,34062,Myotis daubentonii,0.514
12,0.609,2.4555,2.4616,68581,34062,Myotis daubentonii,0.587
13,0.617,2.7295,2.7355,69651,33203,Myotis daubentonii,0.6
14,0.608,3.0165,3.0234,76992,29765,Myotis daubentonii,0.595
15,0.608,3.2075,3.214,74886,31484,Myotis daubentonii,0.596
16,0.631,3.4735,3.4801,73459,29765,Myotis daubentonii,0.616
17,0.709,3.6695,3.676,73028,28906,Myotis daubentonii,0.696
18,0.719,3.9435,3.9501,74098,28906,Myotis daubentonii,0.705
19,0.637,4.1175,4.1247,72349,28906,Myotis daubentonii,0.616
20,0.646,4.3065,4.3135,71751,28046,Myotis daubentonii,0.617
21,0.676,4.4835,4.4906,75685,27187,Myotis daubentonii,0.649
22,0.681,4.6715,4.679,75222,26328,Myotis daubentonii,0.666
23,0.705,4.8515,4.8578,73398,26328,Myotis daubentonii,0.685
24,0.67,4.9725,4.9792,72340,28046,Myotis daubentonii,0.646
25,0.716,5.1575,5.1641,73065,26328,Myotis daubentonii,0.699
26,0.694,5.2505,5.2567,71680,27187,Myotis daubentonii,0.673
27,0.641,5.3455,5.3517,74151,28906,Myotis daubentonii,0.621
28,0.659,5.5325,5.5392,70068,28046,Myotis daubentonii,0.635
29,0.65,5.6255,5.6322,71446,28046,Myotis daubentonii,0.632
30,0.699,5.7275,5.7337,71168,28046,Myotis daubentonii,0.674
31,0.696,5.9015,5.9081,71069,27187,Myotis daubentonii,0.678
32,0.701,5.9895,5.9956,72232,27187,Myotis daubentonii,0.677
33,0.617,6.0825,6.0874,64634,28906,Myotis daubentonii,0.589
34,0.71,6.2605,6.2669,65698,28046,Myotis daubentonii,0.666
35,0.634,6.4335,6.4386,60112,34062,Myotis daubentonii,0.601
36,0.615,6.5495,6.5557,65895,32343,Myotis daubentonii,0.575
37,0.631,6.7245,6.7296,62823,34921,Myotis daubentonii,0.582
38,0.647,6.8185,6.8242,61629,34062,Myotis daubentonii,0.596
39,0.48,6.9925,6.9974,57338,37500,Myotis daubentonii,0.437
40,0.627,7.0895,7.0945,61401,34062,Myotis daubentonii,0.597
41,0.534,7.1825,7.1872,62122,37500,Myotis daubentonii,0.499
42,0.582,7.2695,7.2748,60612,37500,Myotis daubentonii,0.55
43,0.606,7.3845,7.3896,61534,34921,Myotis daubentonii,0.581
44,0.632,7.4825,7.4872,54390,36640,Myotis daubentonii,0.608
45,0.554,7.5725,7.577,58154,34921,Myotis daubentonii,0.534
46,0.601,7.8605,7.8652,52907,35781,Myotis daubentonii,0.57
47,0.572,8.1375,8.1414,52093,35781,Myotis daubentonii,0.432
48,0.597,8.4195,8.4231,48600,34921,Myotis daubentonii,0.488
49,0.543,8.6065,8.6101,47342,34921,Myotis daubentonii,0.396
50,0.505,8.7895,8.7931,47764,34921,Myotis daubentonii,0.351
51,0.607,9.0705,9.0749,52314,34062,Myotis daubentonii,0.509
52,0.58,9.3525,9.3571,52604,35781,Myotis daubentonii,0.437
53,0.578,9.6455,9.6493,50725,35781,Myotis daubentonii,0.442
