id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.477,0.0675,0.0713,56083,36640,Myotis daubentonii,0.375
1,0.509,0.1745,0.179,49644,36640,Myotis daubentonii,0.446
2,0.595,0.2695,0.2779,47643,40078,Pipistrellus nathusii,0.518
3,0.64,0.4495,0.459,55083,41796,Pipistrellus nathusii,0.458
4,0.482,0.5535,0.5604,54235,41796,Pipistrellus nathusii,0.23
5,0.658,0.6415,0.6498,52015,41796,Pipistrellus nathusii,0.512
6,0.57,0.9395,0.9478,47782,41796,Pipistrellus nathusii,0.518
7,0.622,1.0995,1.1046,56279,29765,Myotis daubentonii,0.541
8,0.442,1.3275,1.336,49006,40937,Pipistrellus nathusii,0.388
9,0.494,1.5855,1.5908,54187,39218,Myotis daubentonii,0.394
10,0.501,1.8405,1.8445,51719,34921,Myotis daubentonii,0.444
11,0.542,1.9395,1.9437,48605,35781,Myotis daubentonii,0.456
12,0.611,2.0895,2.0936,55196,30625,Myotis daubentonii,0.597
13,0.492,2.1635,2.1676,54050,32343,Myotis daubentonii,0.476
14,0.406,2.2615,2.2682,50185,38359,Myotis daubentonii,0.256
15,0.605,2.3535,2.3578,50580,34921,Myotis daubentonii,0.578
16,0.637,2.4655,2.4707,58436,29765,Myotis daubentonii,0.609
17,0.662,2.5835,2.5891,57784,29765,Myotis daubentonii,0.636
18,0.566,2.6795,2.6839,51790,28906,Myotis daubentonii,0.541
19,0.63,2.7875,2.792,58791,29765,Myotis daubentonii,0.602
20,0.473,2.8875,2.8916,48353,36640,Myotis daubentonii,0.438
21,0.564,2.9935,2.9979,55104,31484,Myotis daubentonii,0.545
22,0.487,3.2025,3.2061,51897,33203,Myotis daubentonii,0.458
23,0.534,3.4165,3.4212,54028,34921,Myotis daubentonii,0.499
24,0.593,3.6195,3.6241,54004,37500,Myotis daubentonii,0.558
25,0.442,3.8185,3.8224,53168,33203,Myotis daubentonii,0.422
26,0.478,4.0505,4.054,51519,34921,Myotis daubentonii,0.442
27,0.433,4.1315,4.1349,53693,32343,Myotis daubentonii,0.38
28,0.491,4.5865,4.5908,55527,32343,Myotis daubentonii,0.432
29,0.51,4.6655,4.6698,55260,34062,Myotis daubentonii,0.421
30,0.498,4.7475,4.7515,56204,33203,Myotis daubentonii,0.442
31,0.435,4.8355,4.8396,57879,35781,Myotis daubentonii,0.346
32,0.526,4.9185,4.9227,55766,38359,Myotis daubentonii,0.445
33,0.479,4.9885,4.9923,54686,36640,Myotis daubentonii,0.413
34,0.538,5.0865,5.0907,57382,35781,Myotis daubentonii,0.445
35,0.507,5.1695,5.1735,56264,36640,Myotis daubentonii,0.432
36,0.606,5.2505,5.2615,53959,40078,Pipistrellus nathusii,0.314
37,0.423,5.2645,5.2684,54799,30625,Myotis daubentonii,0.35
38,0.55,5.3455,5.3506,55021,37500,Myotis daubentonii,0.504
39,0.425,5.3945,5.3983,50077,35781,Myotis daubentonii,0.369
40,0.442,5.4395,5.4434,54734,34921,Myotis daubentonii,0.398
41,0.453,5.5305,5.5344,56177,34062,Myotis daubentonii,0.371
42,0.526,5.6255,5.6297,58729,34062,Myotis daubentonii,0.436
43,0.544,5.7255,5.7302,52757,36640,Myotis daubentonii,0.481
44,0.648,5.8255,5.83,54032,30625,Myotis daubentonii,0.602
45,0.422,5.9275,5.9312,52925,34062,Myotis daubentonii,0.389
46,0.558,6.1935,6.1972,52697,34062,Myotis daubentonii,0.221
47,0.433,6.2755,6.2787,52292,35781,Myotis daubentonii,0.177
