id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.745,0.0895,0.0961,58376,47812,Pipistrellus pipistrellus,0.725
1,0.577,0.1855,0.1929,54012,46953,Pipistrellus pipistrellus,0.571
2,0.77,0.3065,0.3125,58637,46953,Pipistrellus pipistrellus,0.762
3,0.745,0.3975,0.4035,58244,47812,Pipistrellus pipistrellus,0.726
4,0.756,0.4885,0.4949,58710,46953,Pipistrellus pipistrellus,0.73
5,0.706,0.5755,0.5818,57038,46093,Pipistrellus pipistrellus,0.68
6,0.755,0.6655,0.6715,58788,46953,Pipistrellus pipistrellus,0.738
7,0.731,0.8425,0.8486,57792,46093,Pipistrellus pipistrellus,0.702
8,0.711,1.0245,1.0306,56072,46953,Pipistrellus pipistrellus,0.702
9,0.525,1.1415,1.1474,54344,46953,Pipistrellus pipistrellus,0.52
10,0.682,1.2035,1.2099,55292,46093,Pipistrellus pipistrellus,0.659
11,0.431,1.2705,1.2783,53466,46953,Pipistrellus pipistrellus,0.428
12,0.611,1.2925,1.2998,52461,46093,Pipistrellus pipistrellus,0.602
13,0.702,2.3565,2.3625,59584,47812,Pipistrellus pipistrellus,0.695
14,0.735,2.4515,2.4572,62478,47812,Pipistrellus pipistrellus,0.729
15,0.75,2.5625,2.5675,66067,47812,Pipistrellus pipistrellus,0.74
16,0.816,2.6475,2.6534,71842,47812,Pipistrellus pipistrellus,0.792
17,0.813,2.7365,2.7422,67647,47812,Pipistrellus pipistrellus,0.803
18,0.757,2.8225,2.828,65585,46953,Pipistrellus pipistrellus,0.752
19,0.773,2.9415,2.9468,64317,46953,Pipistrellus pipistrellus,0.766
20,0.833,3.0245,3.0307,73392,46953,Pipistrellus pipistrellus,0.826
21,0.796,3.1165,3.122,70226,47812,Pipistrellus pipistrellus,0.789
22,0.766,3.2025,3.2081,73198,46953,Pipistrellus pipistrellus,0.759
23,0.78,3.2925,3.2983,67994,47812,Pipistrellus pipistrellus,0.768
24,0.779,3.3765,3.3821,69517,47812,Pipistrellus pipistrellus,0.769
25,0.779,3.4625,3.4679,70060,46953,Pipistrellus pipistrellus,0.771
26,0.761,3.5525,3.5576,68305,47812,Pipistrellus pipistrellus,0.752
27,0.752,3.6325,3.638,77571,46953,Pipistrellus pipistrellus,0.744
28,0.814,3.7205,3.7268,76366,46953,Pipistrellus pipistrellus,0.802
29,0.763,3.8435,3.8509,79537,46093,Pipistrellus pipistrellus,0.753
30,0.797,3.9775,3.9834,72891,46953,Pipistrellus pipistrellus,0.786
31,0.819,4.0705,4.0782,81594,46953,Pipistrellus pipistrellus,0.788
32,0.767,4.1645,4.1718,75745,46953,Pipistrellus pipistrellus,0.735
33,0.805,4.2535,4.2593,74912,46093,Pipistrellus pipistrellus,0.8
34,0.83,4.3415,4.3472,74267,46953,Pipistrellus pipistrellus,0.821
35,0.798,4.4385,4.4457,80040,46093,Pipistrellus pipistrellus,0.782
36,0.454,4.5155,4.5201,59498,48671,Pipistrellus pipistrellus,0.448
37,0.829,4.5325,4.5383,72894,46093,Pipistrellus pipistrellus,0.821
38,0.835,4.6325,4.6398,80759,46093,Pipistrellus pipistrellus,0.82
39,0.809,4.7335,4.7397,78738,45234,Pipistrellus pipistrellus,0.805
40,0.815,4.8405,4.8476,77208,45234,Pipistrellus pipistrellus,0.804
41,0.829,4.9355,4.9428,79303,46093,Pipistrellus pipistrellus,0.812
42,0.856,5.0335,5.0402,80444,46093,Pipistrellus pipistrellus,0.854
43,0.802,5.1365,5.1421,70674,47812,Pipistrellus pipistrellus,0.792
44,0.808,5.1715,5.179,84534,45234,Pipistrellus pipistrellus,0.8
45,0.808,5.2975,5.3049,86807,46093,Pipistrellus pipistrellus,0.805
46,0.851,5.3995,5.4064,82790,46093,Pipistrellus pipistrellus,0.847
47,0.839,5.4875,5.4943,84526,46093,Pipistrellus pipistrellus,0.837
48,0.737,5.5815,5.588,85674,46093,Pipistrellus pipistrellus,0.734
49,0.801,5.6445,5.6513,86854,46093,Pipistrellus pipistrellus,0.796
50,0.725,5.7005,5.7069,82656,45234,Pipistrellus pipistrellus,0.713
51,0.717,5.7675,5.7738,86772,47812,Pipistrellus pipistrellus,0.709
52,0.617,5.8015,5.8087,53028,46953,Pipistrellus pipistrellus,0.606
53,0.741,5.8505,5.8568,82413,46093,Pipistrellus pipistrellus,0.736
54,0.823,5.9115,5.9174,83812,49531,Pipistrellus pipistrellus,0.812
55,0.76,6.0165,6.0226,81724,46953,Pipistrellus pipistrellus,0.756
56,0.554,6.0465,6.0549,52387,46093,Pipistrellus pipistrellus,0.547
57,0.747,6.1085,6.1157,88033,45234,Pipistrellus pipistrellus,0.735
58,0.753,6.1945,6.2007,78695,46953,Pipistrellus pipistrellus,0.749
59,0.779,6.2885,6.2955,89018,45234,Pipistrellus pipistrellus,0.776
60,0.705,6.3805,6.3872,80546,46093,Pipistrellus pipistrellus,0.695
61,0.596,6.4435,6.4517,51925,46093,Pipistrellus pipistrellus,0.586
62,0.791,6.4795,6.4865,86260,46953,Pipistrellus pipistrellus,0.788
63,0.737,6.5685,6.5747,79110,46953,Pipistrellus pipistrellus,0.729
64,0.436,6.6325,6.6416,51249,46093,Pipistrellus pipistrellus,0.426
65,0.783,6.6555,6.6626,86335,45234,Pipistrellus pipistrellus,0.78
66,0.745,6.7465,6.7524,72349,46953,Pipistrellus pipistrellus,0.731
67,0.753,6.8435,6.8511,83537,46093,Pipistrellus pipistrellus,0.742
68,0.766,6.9365,6.9425,76144,46953,Pipistrellus pipistrellus,0.756
69,0.798,7.0325,7.0391,83352,46953,Pipistrellus pipistrellus,0.794
70,0.76,7.1245,7.1309,76606,46953,Pipistrellus pipistrellus,0.745
71,0.777,7.2215,7.2281,81904,46093,Pipistrellus pipistrellus,0.771
72,0.774,7.3115,7.3186,77697,46093,Pipistrellus pipistrellus,0.722
73,0.781,7.4065,7.4128,76826,45234,Pipistrellus pipistrellus,0.775
74,0.798,7.4965,7.5035,81621,45234,Pipistrellus pipistrellus,0.792
75,0.815,7.5825,7.5897,80741,45234,Pipistrellus pipistrellus,0.804
76,0.8,7.6935,7.7001,71053,45234,Pipistrellus pipistrellus,0.784
77,0.59,7.7195,7.7246,61433,47812,Pipistrellus pipistrellus,0.583
78,0.802,7.7905,7.7977,74230,45234,Pipistrellus pipistrellus,0.777
79,0.767,7.8855,7.8926,76712,45234,Pipistrellus pipistrellus,0.749
80,0.774,7.9815,7.9865,65040,46953,Pipistrellus pipistrellus,0.765
81,0.723,8.1625,8.1686,62601,46093,Pipistrellus pipistrellus,0.699
82,0.771,8.2625,8.268,64318,46093,Pipistrellus pipistrellus,0.762
83,0.848,8.3535,8.3605,66697,45234,Pipistrellus pipistrellus,0.833
84,0.779,8.4475,8.4542,55133,45234,Pipistrellus pipistrellus,0.75
85,0.769,8.5385,8.5448,62365,45234,Pipistrellus pipistrellus,0.749
86,0.662,8.6325,8.6376,60164,46093,Pipistrellus pipistrellus,0.655
87,0.566,8.6485,8.6547,54352,47812,Pipistrellus pipistrellus,0.557
88,0.739,8.7215,8.727,57164,46953,Pipistrellus pipistrellus,0.723
89,0.776,8.8075,8.8128,60048,46093,Pipistrellus pipistrellus,0.76
90,0.731,8.8865,8.8915,62881,46093,Pipistrellus pipistrellus,0.725
91,0.653,8.9775,8.9827,55849,46953,Pipistrellus pipistrellus,0.649
92,0.746,9.0745,9.0795,61511,46953,Pipistrellus pipistrellus,0.737
93,0.739,9.2685,9.274,59956,46953,Pipistrellus pipistrellus,0.73
94,0.627,9.3715,9.3776,54418,46953,Pipistrellus pipistrellus,0.623
95,0.751,9.5105,9.5165,60709,46093,Pipistrellus pipistrellus,0.732
96,0.785,9.6315,9.6376,61859,45234,Pipistrellus pipistrellus,0.747
97,0.532,9.7315,9.738,52313,46093,Pipistrellus pipistrellus,0.52
98,0.753,9.8375,9.8433,57144,46093,Pipistrellus pipistrellus,0.738
99,0.471,10.0435,10.0526,50571,46093,Pipistrellus pipistrellus,0.378
