id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.513,3.1695,3.1776,43600,38359,Pipistrellus nathusii,0.482
1,0.411,3.3765,3.3858,43755,39218,Pipistrellus nathusii,0.368
2,0.708,3.5785,3.5866,44821,38359,Pipistrellus nathusii,0.667
3,0.725,3.7795,3.787,44760,38359,Pipistrellus nathusii,0.688
4,0.751,3.9895,3.9979,45545,38359,Pipistrellus nathusii,0.732
5,0.744,4.2035,4.21,48795,39218,Pipistrellus nathusii,0.738
6,0.7,4.4055,4.4124,51845,39218,Pipistrellus nathusii,0.689
7,0.733,4.6095,4.617,52102,38359,Pipistrellus nathusii,0.729
8,0.787,4.8125,4.8199,51119,38359,Pipistrellus nathusii,0.776
9,0.827,5.0175,5.0254,56330,38359,Pipistrellus nathusii,0.814
10,0.875,5.2105,5.2173,56336,38359,Pipistrellus nathusii,0.872
11,0.843,5.4085,5.4154,57344,38359,Pipistrellus nathusii,0.836
12,0.82,5.6175,5.6252,57658,38359,Pipistrellus nathusii,0.814
13,0.732,5.8295,5.8384,55404,38359,Pipistrellus nathusii,0.72
14,0.81,6.0305,6.0388,57577,37500,Pipistrellus nathusii,0.798
15,0.739,6.3305,6.3387,57374,37500,Pipistrellus nathusii,0.71
16,0.8,6.6295,6.6373,57273,37500,Pipistrellus nathusii,0.77
17,0.84,6.9405,6.9481,55918,36640,Pipistrellus nathusii,0.828
18,0.803,7.0535,7.0616,50108,36640,Pipistrellus nathusii,0.772
19,0.816,7.1615,7.1693,56736,37500,Pipistrellus nathusii,0.789
20,0.774,7.4675,7.4758,55884,36640,Pipistrellus nathusii,0.727
21,0.803,7.7865,7.7938,51816,36640,Pipistrellus nathusii,0.785
22,0.65,8.1045,8.1129,52688,36640,Pipistrellus nathusii,0.542
23,0.688,8.3255,8.3339,45719,35781,Pipistrellus nathusii,0.57
24,0.657,8.5375,8.548,43615,35781,Pipistrellus nathusii,0.315
25,0.662,8.8605,8.87,42608,36640,Pipistrellus nathusii,0.414
26,0.463,9.3995,9.4125,39288,34921,Pipistrellus nathusii,0.232
