id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.427,0.0835,0.095,59492,55546,Pipistrellus pygmaeus,0.419
1,0.658,0.1595,0.1692,64256,55546,Pipistrellus pygmaeus,0.648
2,0.431,0.2505,0.2612,58481,53828,Pipistrellus pygmaeus,0.421
3,0.449,0.4275,0.44,62453,55546,Pipistrellus pygmaeus,0.442
4,0.549,0.5175,0.5308,57012,53828,Pipistrellus pygmaeus,0.534
5,0.48,0.6015,0.6099,62008,55546,Pipistrellus pygmaeus,0.473
6,0.507,0.7825,0.791,59845,55546,Pipistrellus pygmaeus,0.503
7,0.611,0.9435,0.9528,60178,54687,Pipistrellus pygmaeus,0.604
8,0.418,1.1065,1.1181,60829,54687,Pipistrellus pygmaeus,0.396
9,0.524,1.1735,1.1819,64994,54687,Pipistrellus pygmaeus,0.443
10,0.584,1.2315,1.2394,64473,55546,Pipistrellus pygmaeus,0.553
11,0.644,1.3105,1.3189,62330,55546,Pipistrellus pygmaeus,0.625
12,0.573,1.5545,1.5651,58756,53828,Pipistrellus pygmaeus,0.551
13,0.424,1.6425,1.6527,58781,53828,Pipistrellus pygmaeus,0.392
14,0.409,1.9145,1.9231,60408,54687,Pipistrellus pygmaeus,0.405
15,0.59,1.9875,1.9959,59907,55546,Pipistrellus pygmaeus,0.585
16,0.607,2.1745,2.185,59033,54687,Pipistrellus pygmaeus,0.591
17,0.59,2.3145,2.3234,60073,55546,Pipistrellus pygmaeus,0.586
18,0.58,2.4055,2.4154,61323,57265,Pipistrellus pygmaeus,0.559
19,0.56,2.4395,2.45,59061,54687,Pipistrellus pygmaeus,0.535
20,0.518,2.5345,2.5432,60279,54687,Pipistrellus pygmaeus,0.503
21,0.492,2.5705,2.5794,64592,58125,Pipistrellus pygmaeus,0.468
22,0.539,2.6785,2.6856,60390,55546,Pipistrellus pygmaeus,0.528
23,0.564,2.7225,2.7323,63361,56406,Pipistrellus pygmaeus,0.446
24,0.547,2.8105,2.8219,61033,56406,Pipistrellus pygmaeus,0.526
25,0.433,2.9455,2.9552,58368,54687,Pipistrellus pygmaeus,0.41
26,0.512,2.9725,2.9809,65446,58125,Pipistrellus pygmaeus,0.49
27,0.654,3.0615,3.0709,61691,56406,Pipistrellus pygmaeus,0.641
28,0.422,3.1115,3.1219,57860,53828,Pipistrellus pygmaeus,0.403
29,0.686,3.2195,3.2272,65020,58125,Pipistrellus pygmaeus,0.679
30,0.409,3.3675,3.3802,58076,53828,Pipistrellus pygmaeus,0.388
31,0.632,3.3905,3.3977,65354,58984,Pipistrellus pygmaeus,0.628
32,0.694,3.4855,3.4932,67471,57265,Pipistrellus pygmaeus,0.69
33,0.703,3.6305,3.6361,68529,58984,Pipistrellus pygmaeus,0.702
34,0.65,3.8025,3.8102,67751,58984,Pipistrellus pygmaeus,0.633
35,0.776,3.8865,3.8932,67717,57265,Pipistrellus pygmaeus,0.764
36,0.717,4.0315,4.0399,72326,58125,Pipistrellus pygmaeus,0.708
37,0.781,4.1225,4.1303,74402,57265,Pipistrellus pygmaeus,0.763
38,0.765,4.2055,4.2125,72101,58125,Pipistrellus pygmaeus,0.758
39,0.716,4.2925,4.3007,63047,55546,Pipistrellus pygmaeus,0.712
40,0.75,4.3715,4.3802,73989,58125,Pipistrellus pygmaeus,0.734
41,0.803,4.4605,4.4686,62682,55546,Pipistrellus pygmaeus,0.799
42,0.756,4.5435,4.5518,75612,58125,Pipistrellus pygmaeus,0.743
43,0.808,4.7155,4.7233,67303,55546,Pipistrellus pygmaeus,0.795
44,0.686,4.7965,4.8043,75145,57265,Pipistrellus pygmaeus,0.683
45,0.788,4.8815,4.8894,63454,55546,Pipistrellus pygmaeus,0.778
46,0.75,4.9635,4.9714,73542,57265,Pipistrellus pygmaeus,0.742
47,0.775,5.1295,5.1369,71401,57265,Pipistrellus pygmaeus,0.766
48,0.771,5.2205,5.229,60119,55546,Pipistrellus pygmaeus,0.761
49,0.795,5.3775,5.385,71779,57265,Pipistrellus pygmaeus,0.784
50,0.727,5.4675,5.4762,73416,57265,Pipistrellus pygmaeus,0.718
51,0.757,5.5595,5.5665,65160,56406,Pipistrellus pygmaeus,0.748
