id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.703,0.2655,0.2774,35896,22890,Eptesicus serotinus,0.308
1,0.702,0.5205,0.5329,33187,22890,Eptesicus serotinus,0.374
2,0.721,0.7945,0.8088,34692,22890,Eptesicus serotinus,0.449
3,0.723,1.0555,1.0691,35537,22890,Eptesicus serotinus,0.531
4,0.742,1.3255,1.3385,35651,22890,Eptesicus serotinus,0.532
5,0.687,1.5805,1.5946,33521,22890,Eptesicus serotinus,0.393
6,0.675,1.8505,1.8644,34385,22890,Eptesicus serotinus,0.445
7,0.754,2.1195,2.1316,36015,22890,Eptesicus serotinus,0.559
8,0.696,2.3865,2.4006,33854,22890,Eptesicus serotinus,0.418
9,0.711,2.6445,2.6578,35654,22890,Eptesicus serotinus,0.536
10,0.708,2.9135,2.9269,35642,22890,Eptesicus serotinus,0.541
11,0.712,3.0705,3.0837,36879,22031,Eptesicus serotinus,0.566
12,0.715,3.3405,3.3535,35725,22890,Eptesicus serotinus,0.507
13,0.763,3.5985,3.6102,39842,22890,Eptesicus serotinus,0.46
14,0.75,3.8515,3.8639,40700,22890,Eptesicus serotinus,0.446
15,0.794,4.1105,4.1242,42622,22890,Eptesicus serotinus,0.337
16,0.678,4.2575,4.2701,38707,23750,Eptesicus serotinus,0.281
17,0.763,4.3865,4.4002,41163,23750,Eptesicus serotinus,0.583
18,0.815,4.5335,4.5455,46193,23750,Eptesicus serotinus,0.511
19,0.773,4.7895,4.8015,43443,22890,Eptesicus serotinus,0.444
20,0.761,4.9495,4.962,42441,23750,Eptesicus serotinus,0.427
21,0.763,5.2035,5.2164,37371,22890,Eptesicus serotinus,0.354
22,0.74,5.3625,5.3749,37557,22890,Eptesicus serotinus,0.602
23,0.717,5.5295,5.5426,40338,22890,Eptesicus serotinus,0.373
24,0.68,5.7945,5.8078,33793,22890,Eptesicus serotinus,0.375
25,0.677,6.0825,6.0966,32993,22890,Nyctalus noctula,0.291
26,0.667,6.3535,6.3672,31484,22890,Nyctalus noctula,0.287
27,0.699,6.6175,6.6333,32345,22031,Nyctalus noctula,0.359
28,0.698,6.8985,6.913,32094,22890,Nyctalus noctula,0.38
29,0.68,7.0615,7.0755,31193,22890,Eptesicus serotinus,0.268
30,0.703,7.3335,7.3513,30737,22031,Nyctalus noctula,0.419
31,0.618,7.6135,7.6282,30972,22890,Nyctalus noctula,0.319
32,0.731,7.7755,7.7906,33940,22890,Nyctalus noctula,0.383
33,0.763,8.0615,8.0759,31505,22031,Nyctalus noctula,0.455
34,0.693,8.3515,8.3655,31309,22031,Eptesicus serotinus,0.296
35,0.652,8.6265,8.6392,28789,22031,Nyctalus noctula,0.27
36,0.757,8.7955,8.8125,31204,22031,Nyctalus noctula,0.525
37,0.793,9.2045,9.2206,29278,22031,Nyctalus noctula,0.639
38,0.686,9.4875,9.503,31469,22031,Nyctalus noctula,0.301
39,0.557,9.6585,9.6727,27798,22031,Nyctalus leisleri,0.246
40,0.722,9.9245,9.9413,28996,22031,Nyctalus noctula,0.505
41,0.735,10.3465,10.3608,29923,22031,Nyctalus noctula,0.461
42,0.677,10.6365,10.651,28944,22031,Nyctalus noctula,0.283
43,0.587,10.9135,10.9265,29287,22031,Nyctalus noctula,0.234
44,0.655,11.0755,11.0882,28597,22031,Nyctalus noctula,0.249
45,0.641,11.3665,11.3789,28760,22031,Nyctalus noctula,0.277
46,0.651,11.6445,11.6578,29147,22031,Nyctalus noctula,0.219
47,0.667,12.0865,12.0965,29953,22890,Nyctalus leisleri,0.302
48,0.479,12.4975,12.5103,28212,22031,Nyctalus leisleri,0.217
