id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.673,0.0855,0.0936,63040,46953,Pipistrellus pipistrellus,0.664
1,0.679,0.1715,0.1782,65007,46953,Pipistrellus pipistrellus,0.676
2,0.694,0.3115,0.3179,62447,47812,Pipistrellus pipistrellus,0.685
3,0.687,0.3735,0.3802,64404,48671,Pipistrellus pipistrellus,0.667
4,0.642,0.4875,0.4954,60928,47812,Pipistrellus pipistrellus,0.621
5,0.649,0.6345,0.6429,68277,46953,Pipistrellus pipistrellus,0.635
6,0.658,0.7255,0.7339,59663,47812,Pipistrellus pipistrellus,0.64
7,0.693,0.8105,0.8175,66656,46953,Pipistrellus pipistrellus,0.682
8,0.691,0.9735,0.9818,68856,46093,Pipistrellus pipistrellus,0.677
9,0.629,1.0635,1.0725,66513,46953,Pipistrellus pipistrellus,0.613
10,0.712,1.1475,1.1552,70076,46093,Pipistrellus pipistrellus,0.706
11,0.706,1.3125,1.3212,66993,46953,Pipistrellus pipistrellus,0.69
12,0.669,1.4845,1.4929,60290,46953,Pipistrellus pipistrellus,0.653
13,0.775,1.5785,1.5848,69780,46093,Pipistrellus pipistrellus,0.768
14,0.748,1.6605,1.6688,73719,46093,Pipistrellus pipistrellus,0.709
15,0.802,1.8315,1.8393,64839,45234,Pipistrellus pipistrellus,0.794
16,0.718,1.9885,1.9959,55741,45234,Pipistrellus pipistrellus,0.698
17,0.789,2.1755,2.1839,63210,46093,Pipistrellus pipistrellus,0.749
18,0.765,2.3575,2.3652,57193,45234,Pipistrellus pipistrellus,0.749
19,0.819,2.5285,2.5362,60565,46093,Pipistrellus pipistrellus,0.771
20,0.703,2.6285,2.6348,58142,46953,Pipistrellus pipistrellus,0.682
21,0.541,2.6655,2.6707,31819,17734,Plecotus auritus,0.324
22,0.77,2.7335,2.7392,61182,45234,Pipistrellus pipistrellus,0.761
23,0.756,2.7875,2.7945,61457,46953,Pipistrellus pipistrellus,0.703
24,0.7,2.8505,2.8578,59192,47812,Pipistrellus pipistrellus,0.683
25,0.749,2.9465,2.9527,59947,46953,Pipistrellus pipistrellus,0.733
26,0.774,3.0455,3.0523,61029,46953,Pipistrellus pipistrellus,0.757
27,0.795,3.1525,3.1582,61096,46953,Pipistrellus pipistrellus,0.78
28,0.755,3.2295,3.235,61045,48671,Pipistrellus pipistrellus,0.748
29,0.754,3.2955,3.3024,59151,46953,Pipistrellus pipistrellus,0.736
30,0.692,3.3585,3.3644,61155,48671,Pipistrellus pipistrellus,0.672
31,0.577,3.9225,3.9304,56274,45234,Pipistrellus pipistrellus,0.567
32,0.735,4.2115,4.2197,53976,46093,Pipistrellus pipistrellus,0.726
33,0.699,4.3735,4.3823,53396,46093,Pipistrellus pipistrellus,0.675
34,0.726,4.4575,4.4643,53666,46093,Pipistrellus pipistrellus,0.716
35,0.76,4.7205,4.7283,54660,46093,Pipistrellus pipistrellus,0.73
36,0.744,4.8925,4.9007,53788,45234,Pipistrellus pipistrellus,0.739
37,0.706,5.0885,5.0966,53138,46093,Pipistrellus pipistrellus,0.688
38,0.684,5.2395,5.2478,52355,46093,Pipistrellus pipistrellus,0.675
39,0.691,5.5055,5.5139,52411,45234,Pipistrellus pipistrellus,0.677
40,0.722,5.6095,5.6178,52348,45234,Pipistrellus pipistrellus,0.714
41,0.556,5.7055,5.7147,51307,45234,Pipistrellus pipistrellus,0.55
42,0.642,5.8025,5.8105,51893,46093,Pipistrellus pipistrellus,0.632
43,0.478,5.9015,5.9196,49131,45234,Pipistrellus pipistrellus,0.441
44,0.559,5.9875,5.9977,51407,46093,Pipistrellus pipistrellus,0.537
45,0.53,6.1595,6.1712,49412,45234,Pipistrellus pipistrellus,0.456
46,0.618,6.3345,6.3469,49146,44375,Pipistrellus pipistrellus,0.368
47,0.675,6.5175,6.5254,51519,46093,Pipistrellus pipistrellus,0.618
48,0.571,7.7725,7.7791,51504,46093,Pipistrellus pipistrellus,0.548
