id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.407,0.1335,0.1456,34602,27187,Nyctalus leisleri,0.198
1,0.523,0.4015,0.4137,35065,27187,Eptesicus serotinus,0.263
2,0.525,0.7215,0.7341,35294,26328,Eptesicus serotinus,0.279
3,0.631,0.8765,0.887,34082,26328,Nyctalus leisleri,0.369
4,0.682,1.1915,1.2044,40844,25468,Eptesicus serotinus,0.44
5,0.723,1.3315,1.3442,37235,24609,Eptesicus serotinus,0.48
6,0.712,1.6215,1.6346,39133,25468,Eptesicus serotinus,0.4
7,0.683,1.7335,1.7437,36379,26328,Eptesicus serotinus,0.461
8,0.755,1.9095,1.9205,38694,25468,Eptesicus serotinus,0.531
9,0.818,2.0475,2.0598,48628,25468,Eptesicus serotinus,0.725
10,0.784,2.3155,2.329,49562,24609,Eptesicus serotinus,0.716
11,0.811,2.5845,2.5957,52482,26328,Eptesicus serotinus,0.704
12,0.801,2.8635,2.8747,53799,26328,Eptesicus serotinus,0.726
13,0.794,3.1215,3.1319,55579,26328,Eptesicus serotinus,0.674
14,0.795,3.3955,3.4065,56981,26328,Eptesicus serotinus,0.741
15,0.795,3.5425,3.554,55879,27187,Eptesicus serotinus,0.706
16,0.802,3.6935,3.7043,57896,26328,Eptesicus serotinus,0.741
17,0.791,3.8245,3.8352,58267,26328,Eptesicus serotinus,0.735
18,0.781,3.9725,3.9845,54540,25468,Eptesicus serotinus,0.708
19,0.759,4.1065,4.1187,58319,26328,Eptesicus serotinus,0.703
20,0.779,4.2255,4.239,58202,24609,Eptesicus serotinus,0.727
21,0.782,4.3345,4.3467,62216,26328,Eptesicus serotinus,0.74
22,0.8,4.4385,4.4497,59441,26328,Eptesicus serotinus,0.746
23,0.756,4.5395,4.5503,58092,27187,Eptesicus serotinus,0.689
24,0.782,4.6655,4.6772,63636,26328,Eptesicus serotinus,0.741
25,0.738,4.7695,4.7798,64283,26328,Eptesicus serotinus,0.703
26,0.743,4.8795,4.8886,57189,26328,Eptesicus serotinus,0.696
27,0.686,4.9945,5.0031,56580,27187,Eptesicus serotinus,0.64
28,0.69,5.0885,5.0973,58646,27187,Eptesicus serotinus,0.652
29,0.732,5.1665,5.1746,57115,27187,Eptesicus serotinus,0.689
30,0.77,5.2415,5.2495,63466,26328,Eptesicus serotinus,0.737
31,0.71,5.3065,5.3153,64809,25468,Eptesicus serotinus,0.686
32,0.719,5.3625,5.3696,61689,23750,Eptesicus serotinus,0.68
33,0.708,5.4095,5.4164,67738,22890,Eptesicus serotinus,0.673
34,0.64,5.4495,5.4563,64793,21171,Eptesicus serotinus,0.602
35,0.427,5.4795,5.486,53129,20312,Eptesicus serotinus,0.353
36,0.648,5.7185,5.7256,59516,26328,Eptesicus serotinus,0.611
37,0.592,5.8675,5.8742,50880,28906,Eptesicus serotinus,0.528
38,0.682,5.9865,5.994,62236,26328,Eptesicus serotinus,0.647
39,0.722,6.1245,6.1309,58487,28046,Eptesicus serotinus,0.388
40,0.767,6.2605,6.2684,60100,29765,Nyctalus leisleri,0.464
41,0.806,6.3875,6.3968,62539,28906,Nyctalus leisleri,0.705
42,0.718,6.5025,6.5106,61738,28046,Nyctalus leisleri,0.455
43,0.675,6.6285,6.6355,57010,28046,Eptesicus serotinus,0.327
44,0.761,6.7675,6.7782,57042,27187,Nyctalus leisleri,0.462
45,0.7,6.9015,6.9127,53800,25468,Eptesicus serotinus,0.397
46,0.736,7.0265,7.0359,59497,26328,Eptesicus serotinus,0.442
47,0.727,7.1615,7.1729,54782,27187,Nyctalus leisleri,0.42
48,0.727,7.3065,7.3186,54316,26328,Nyctalus leisleri,0.371
49,0.761,7.5065,7.5195,55449,26328,Eptesicus serotinus,0.386
50,0.756,7.7785,7.7906,51768,25468,Eptesicus serotinus,0.37
51,0.431,7.7845,7.7935,59286,53828,Pipistrellus pygmaeus,0.367
52,0.725,7.9385,7.9498,45209,27187,Nyctalus leisleri,0.391
53,0.725,8.1255,8.135,43561,27187,Eptesicus serotinus,0.481
54,0.685,8.2675,8.2796,47111,27187,Eptesicus serotinus,0.55
55,0.727,8.4145,8.4238,50839,28046,Eptesicus serotinus,0.502
56,0.705,8.5705,8.5807,44414,28046,Eptesicus serotinus,0.352
57,0.616,8.7265,8.7373,39293,28906,Eptesicus serotinus,0.397
58,0.721,8.8525,8.8609,45897,28046,Eptesicus serotinus,0.629
59,0.624,9.1855,9.1936,42238,29765,Eptesicus serotinus,0.499
60,0.516,9.3405,9.35,37720,29765,Eptesicus serotinus,0.302
61,0.421,9.4735,9.4886,36546,28906,Eptesicus serotinus,0.264
