id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.493,0.0015,0.0157,27139,22031,Nyctalus leisleri,0.428
1,0.821,0.6985,0.7164,25186,22031,Nyctalus leisleri,0.809
2,0.837,1.2865,1.3035,25299,22031,Nyctalus leisleri,0.824
3,0.82,1.8735,1.8911,25601,22031,Nyctalus leisleri,0.801
4,0.729,2.1035,2.1182,29098,23750,Nyctalus leisleri,0.644
5,0.847,2.7805,2.7991,24185,22031,Nyctalus leisleri,0.84
6,0.866,3.4725,3.4909,24203,22031,Nyctalus leisleri,0.852
7,0.846,4.0625,4.0798,25134,22031,Nyctalus leisleri,0.833
8,0.813,4.5235,4.5419,25309,21171,Nyctalus leisleri,0.793
9,0.812,4.8645,4.8825,25200,22031,Nyctalus leisleri,0.796
10,0.676,5.0775,5.095,27438,22890,Nyctalus leisleri,0.59
11,0.843,5.5385,5.555,25180,21171,Nyctalus leisleri,0.818
12,0.678,5.6135,5.6219,36228,24609,Nyctalus leisleri,0.36
13,0.7,5.6665,5.6754,37201,24609,Eptesicus serotinus,0.328
14,0.689,5.7265,5.7348,34044,23750,Eptesicus serotinus,0.406
15,0.597,5.7775,5.7838,33501,21171,Eptesicus serotinus,0.281
16,0.581,5.8135,5.8177,32898,21171,Plecotus auritus,0.345
17,0.668,5.8695,5.8764,32622,22031,Eptesicus serotinus,0.293
18,0.574,5.9345,5.9391,32889,19453,Plecotus auritus,0.42
19,0.653,5.9675,5.9718,32080,18593,Plecotus auritus,0.409
20,0.619,6.0405,6.0443,34059,20312,Plecotus auritus,0.472
21,0.542,6.0655,6.0695,32045,19453,Plecotus auritus,0.337
22,0.631,6.0925,6.097,30553,16015,Plecotus auritus,0.567
23,0.532,6.1525,6.1554,33531,19453,Plecotus auritus,0.356
24,0.416,6.1695,6.174,30206,17734,Plecotus auritus,0.228
25,0.501,6.1895,6.193,31415,16875,Plecotus auritus,0.324
26,0.429,6.2095,6.2135,29736,17734,Plecotus austriacus,0.203
27,0.655,6.8595,6.8743,26920,22890,Nyctalus leisleri,0.597
28,0.741,7.4155,7.434,25510,22031,Nyctalus leisleri,0.714
29,0.521,8.1025,8.1248,25224,22031,Nyctalus leisleri,0.487
30,0.747,8.5525,8.5711,24813,22031,Nyctalus leisleri,0.728
31,0.677,9.2325,9.2505,25109,22031,Nyctalus leisleri,0.664
32,0.526,10.0435,10.0632,25764,22031,Nyctalus leisleri,0.505
33,0.506,10.8495,10.8675,24978,22031,Nyctalus leisleri,0.491
34,0.587,11.6725,11.6941,24966,22031,Nyctalus leisleri,0.566
35,0.636,12.3515,12.373,24487,21171,Nyctalus leisleri,0.62
36,0.613,13.4455,13.4645,23174,22031,Nyctalus leisleri,0.605
37,0.45,14.3245,14.3489,24703,21171,Nyctalus leisleri,0.417
38,0.5,14.9355,14.9562,24107,21171,Nyctalus leisleri,0.49
