id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.718,0.0615,0.0687,55991,44375,Pipistrellus pipistrellus,0.689
1,0.654,0.1295,0.1381,54230,44375,Pipistrellus pipistrellus,0.61
2,0.663,0.2185,0.2268,58045,42656,Pipistrellus pipistrellus,0.622
3,0.653,0.2855,0.2925,58960,43515,Pipistrellus pipistrellus,0.615
4,0.707,0.3595,0.3663,64285,42656,Pipistrellus pipistrellus,0.639
5,0.74,0.4365,0.4436,65605,43515,Pipistrellus pipistrellus,0.661
6,0.658,0.5345,0.5419,64568,42656,Pipistrellus pipistrellus,0.442
7,0.663,0.5965,0.605,67881,42656,Pipistrellus pipistrellus,0.543
8,0.707,0.6805,0.688,62766,42656,Pipistrellus pipistrellus,0.531
9,0.599,0.7545,0.7637,63806,42656,Pipistrellus pipistrellus,0.428
10,0.721,0.8055,0.8128,65799,42656,Pipistrellus pipistrellus,0.561
11,0.727,0.8625,0.8698,66061,44375,Pipistrellus pipistrellus,0.591
12,0.788,0.9215,0.9281,70234,43515,Pipistrellus pipistrellus,0.744
13,0.653,0.9835,0.9916,63791,43515,Pipistrellus pipistrellus,0.611
14,0.647,1.0465,1.0537,54880,44375,Pipistrellus pipistrellus,0.617
15,0.573,1.0945,1.1029,57705,44375,Pipistrellus pipistrellus,0.552
16,0.516,1.1475,1.1567,54542,43515,Pipistrellus pipistrellus,0.489
17,0.488,1.1955,1.2062,53642,43515,Pipistrellus pipistrellus,0.46
18,0.531,1.2445,1.2572,55818,43515,Pipistrellus pipistrellus,0.439
19,0.624,1.3055,1.3114,52988,43515,Pipistrellus pipistrellus,0.596
20,0.557,1.4275,1.4373,49605,43515,Pipistrellus pipistrellus,0.523
21,0.545,1.4895,1.5015,51169,43515,Pipistrellus pipistrellus,0.385
22,0.625,1.5515,1.5587,53003,43515,Pipistrellus pipistrellus,0.577
23,0.501,1.6515,1.6656,48373,41796,Pipistrellus pipistrellus,0.407
24,0.627,1.7995,1.8113,47875,41796,Pipistrellus pipistrellus,0.561
25,0.594,1.9305,1.9414,48845,41796,Pipistrellus pipistrellus,0.463
26,0.666,2.1345,2.1431,47914,41796,Pipistrellus nathusii,0.552
