id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.531,7.9345,7.9445,50741,46953,Pipistrellus pipistrellus,0.408
1,0.659,8.0365,8.0453,52366,46093,Pipistrellus pipistrellus,0.629
2,0.695,8.5045,8.5131,51956,46093,Pipistrellus pipistrellus,0.635
3,0.686,8.6895,8.6981,51438,46093,Pipistrellus pipistrellus,0.641
4,0.606,8.8455,8.8534,52222,46953,Pipistrellus pipistrellus,0.596
5,0.709,9.0225,9.0307,51936,46093,Pipistrellus pipistrellus,0.688
6,0.721,9.1945,9.2035,52768,46093,Pipistrellus pipistrellus,0.671
7,0.767,9.5615,9.5697,52241,46093,Pipistrellus pipistrellus,0.745
8,0.633,9.6635,9.6727,52236,46093,Pipistrellus pipistrellus,0.606
9,0.807,9.8285,9.8367,53943,46093,Pipistrellus pipistrellus,0.788
10,0.718,10.1015,10.1085,52502,46093,Pipistrellus pipistrellus,0.708
11,0.808,10.2745,10.2823,52890,46093,Pipistrellus pipistrellus,0.804
12,0.793,10.6185,10.6263,53596,45234,Pipistrellus pipistrellus,0.788
13,0.812,10.7125,10.721,56141,46953,Pipistrellus pipistrellus,0.781
14,0.81,10.8115,10.8197,54374,46093,Pipistrellus pipistrellus,0.801
15,0.873,10.9605,10.9688,58397,46093,Pipistrellus pipistrellus,0.854
16,0.741,11.2065,11.2139,53537,45234,Pipistrellus pipistrellus,0.731
17,0.818,11.3725,11.3806,57719,45234,Pipistrellus pipistrellus,0.81
18,0.772,11.5295,11.5356,56855,45234,Pipistrellus pipistrellus,0.754
19,0.786,11.6805,11.6872,58322,46953,Pipistrellus pipistrellus,0.778
20,0.751,11.7885,11.7946,56007,45234,Pipistrellus pipistrellus,0.74
21,0.865,11.8715,11.8778,66657,48671,Pipistrellus pipistrellus,0.836
22,0.749,12.0135,12.0201,55784,47812,Pipistrellus pipistrellus,0.733
23,0.811,12.0845,12.092,58833,47812,Pipistrellus pipistrellus,0.782
24,0.839,12.1675,12.1744,65786,46953,Pipistrellus pipistrellus,0.741
25,0.629,12.2635,12.2719,53607,47812,Pipistrellus pipistrellus,0.619
26,0.752,12.3455,12.3519,58395,46953,Pipistrellus pipistrellus,0.737
27,0.664,12.4255,12.4327,54126,46953,Pipistrellus pipistrellus,0.648
28,0.41,12.5665,12.5748,53237,47812,Pipistrellus pipistrellus,0.403
29,0.637,12.6135,12.6197,56019,47812,Pipistrellus pipistrellus,0.625
30,0.592,13.8595,13.8668,54514,47812,Pipistrellus pipistrellus,0.588
31,0.642,14.1335,14.1436,52279,46953,Pipistrellus pipistrellus,0.62
32,0.474,14.2295,14.2404,50834,46093,Pipistrellus pipistrellus,0.456
33,0.734,14.3785,14.3857,54180,46093,Pipistrellus pipistrellus,0.704
34,0.623,14.5645,14.5733,50543,45234,Pipistrellus pipistrellus,0.595
35,0.626,14.6755,14.6854,49997,45234,Pipistrellus pipistrellus,0.597
36,0.555,14.9535,14.9618,50275,44375,Pipistrellus pipistrellus,0.526
