id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.64,0.1025,0.1068,49248,28046,Myotis daubentonii,0.418
1,0.648,0.2175,0.2217,48520,28906,Myotis daubentonii,0.438
2,0.648,0.4055,0.4094,49317,28046,Myotis daubentonii,0.392
3,0.609,0.5115,0.5156,47515,28906,Myotis daubentonii,0.458
4,0.643,0.6015,0.6053,49812,29765,Myotis daubentonii,0.422
5,0.619,0.7925,0.7967,49301,29765,Myotis daubentonii,0.369
6,0.613,0.8945,0.899,49398,28906,Myotis daubentonii,0.42
7,0.673,1.0095,1.0142,50239,28906,Myotis daubentonii,0.499
8,0.658,1.1065,1.1112,52024,28046,Myotis daubentonii,0.383
9,0.678,1.3025,1.3066,51136,27187,Myotis daubentonii,0.446
10,0.674,1.4065,1.4106,53620,27187,Myotis daubentonii,0.444
11,0.646,1.5135,1.5187,54086,27187,Myotis daubentonii,0.378
12,0.656,1.6185,1.6231,54665,28046,Myotis daubentonii,0.359
13,0.683,1.7285,1.7332,54345,27187,Myotis daubentonii,0.429
14,0.665,1.8355,1.8399,53097,27187,Myotis daubentonii,0.376
15,0.68,1.9465,1.9511,55439,28046,Myotis daubentonii,0.361
16,0.631,2.0375,2.0434,65109,27187,Myotis daubentonii,0.445
17,0.628,2.2375,2.2429,65119,26328,Myotis daubentonii,0.454
18,0.598,2.3485,2.3545,64890,26328,Myotis daubentonii,0.382
19,0.645,2.4635,2.4697,64408,26328,Myotis daubentonii,0.436
20,0.65,2.5755,2.5815,66110,25468,Myotis daubentonii,0.474
21,0.626,2.6945,2.7003,66705,26328,Myotis daubentonii,0.451
22,0.645,2.7915,2.7983,69144,24609,Myotis daubentonii,0.438
23,0.617,2.8995,2.9056,69661,25468,Myotis daubentonii,0.456
24,0.627,3.0035,3.0095,67344,24609,Myotis daubentonii,0.479
25,0.629,3.1155,3.122,67748,25468,Myotis daubentonii,0.437
26,0.65,3.2165,3.2229,70367,24609,Myotis daubentonii,0.422
27,0.657,3.4095,3.4162,71597,23750,Myotis daubentonii,0.38
28,0.676,3.5085,3.5153,72412,24609,Myotis daubentonii,0.464
29,0.68,3.6215,3.6274,70223,25468,Myotis daubentonii,0.499
30,0.677,3.7185,3.7247,70573,24609,Myotis daubentonii,0.486
31,0.677,3.8225,3.8288,69800,24609,Myotis daubentonii,0.477
32,0.669,3.9395,3.9458,71828,24609,Myotis daubentonii,0.474
33,0.725,4.0455,4.0509,65983,24609,Myotis bechsteinii,0.282
34,0.665,4.1555,4.161,67085,24609,Myotis bechsteinii,0.336
35,0.73,4.2655,4.2706,64344,25468,Myotis bechsteinii,0.284
36,0.749,4.3645,4.37,67003,24609,Myotis bechsteinii,0.336
37,0.651,4.4715,4.4767,66275,25468,Myotis daubentonii,0.263
38,0.693,4.5695,4.5756,69246,24609,Myotis bechsteinii,0.33
39,0.736,4.6755,4.6813,67745,24609,Myotis bechsteinii,0.288
40,0.744,4.7815,4.7866,64342,24609,Myotis bechsteinii,0.286
41,0.707,4.8905,4.8953,60460,25468,Myotis bechsteinii,0.257
42,0.747,5.0005,5.0054,61522,24609,Myotis daubentonii,0.269
43,0.733,5.1085,5.1135,62278,25468,Myotis bechsteinii,0.298
44,0.759,5.2205,5.2257,59822,25468,Myotis daubentonii,0.242
45,0.728,5.3345,5.3385,54557,25468,Myotis nattereri,0.295
46,0.752,5.4455,5.4501,57828,26328,Myotis daubentonii,0.305
47,0.714,5.5645,5.5687,54387,26328,Myotis nattereri,0.403
48,0.718,5.6845,5.689,55930,27187,Myotis daubentonii,0.251
49,0.688,5.7905,5.7947,53649,28046,Myotis nattereri,0.324
50,0.735,5.9055,5.9099,51686,27187,Myotis daubentonii,0.35
51,0.69,6.0015,6.0065,61092,28046,Myotis nattereri,0.492
52,0.721,6.1025,6.1063,57004,27187,Myotis nattereri,0.591
53,0.699,6.1925,6.1959,53939,28906,Myotis nattereri,0.527
54,0.607,6.2965,6.2998,53378,28046,Myotis nattereri,0.499
55,0.691,6.3935,6.3967,53350,28046,Myotis nattereri,0.553
