id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.56,0.5435,0.5587,40578,37500,Pipistrellus nathusii,0.462
1,0.59,0.7295,0.7409,42159,37500,Pipistrellus nathusii,0.575
2,0.63,1.1005,1.1134,41140,37500,Pipistrellus nathusii,0.617
3,0.639,1.2845,1.296,41182,37500,Pipistrellus nathusii,0.628
4,0.742,1.5605,1.57,43433,38359,Pipistrellus nathusii,0.736
5,0.655,1.7535,1.7679,40810,36640,Pipistrellus nathusii,0.627
6,0.737,1.9355,1.9445,45429,38359,Pipistrellus nathusii,0.721
7,0.702,2.2095,2.2213,42765,37500,Pipistrellus nathusii,0.682
8,0.701,2.4015,2.4148,41272,36640,Pipistrellus nathusii,0.69
9,0.652,2.5935,2.605,42909,37500,Pipistrellus nathusii,0.643
10,0.668,2.7915,2.8021,41689,36640,Pipistrellus nathusii,0.655
11,0.746,2.9785,2.9874,45076,38359,Pipistrellus nathusii,0.719
12,0.778,3.1775,3.1862,44450,37500,Pipistrellus nathusii,0.754
13,0.705,3.3695,3.3788,41939,36640,Pipistrellus nathusii,0.693
14,0.527,3.5525,3.5634,43775,38359,Pipistrellus nathusii,0.507
15,0.792,3.7515,3.7617,42205,36640,Pipistrellus nathusii,0.785
16,0.786,3.9345,3.9445,43956,37500,Pipistrellus nathusii,0.752
17,0.69,4.2275,4.2397,41322,36640,Pipistrellus nathusii,0.621
18,0.678,4.4145,4.4233,44329,38359,Pipistrellus nathusii,0.637
19,0.676,4.6175,4.6264,44489,38359,Pipistrellus nathusii,0.56
20,0.735,4.8125,4.8226,42370,36640,Pipistrellus nathusii,0.678
21,0.761,4.9975,5.0068,43484,37500,Pipistrellus nathusii,0.731
22,0.573,5.1965,5.2105,40693,36640,Pipistrellus nathusii,0.515
23,0.774,5.3855,5.3971,43085,37500,Pipistrellus nathusii,0.745
24,0.731,5.7825,5.7954,40920,36640,Pipistrellus nathusii,0.71
25,0.488,6.0745,6.0874,40461,36640,Pipistrellus nathusii,0.401
26,0.624,6.2595,6.2709,41201,37500,Pipistrellus nathusii,0.573
