id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.423,0.1055,0.1107,50810,37500,Myotis daubentonii,0.391
1,0.545,0.1905,0.1947,48259,34921,Myotis daubentonii,0.492
2,0.571,0.3005,0.3054,57180,37500,Myotis daubentonii,0.548
3,0.532,0.4865,0.4921,64672,35781,Myotis daubentonii,0.52
4,0.534,0.6785,0.6844,58255,35781,Myotis daubentonii,0.517
5,0.587,0.7805,0.7869,66425,35781,Myotis daubentonii,0.574
6,0.643,0.9715,0.9783,67500,31484,Myotis daubentonii,0.633
7,0.634,1.0745,1.0813,68725,30625,Myotis daubentonii,0.619
8,0.696,1.2965,1.3027,66782,31484,Myotis daubentonii,0.689
9,0.687,1.4045,1.4119,72870,30625,Myotis daubentonii,0.679
10,0.664,1.6285,1.6354,67366,30625,Myotis daubentonii,0.654
11,0.706,1.7345,1.7422,77218,30625,Myotis daubentonii,0.7
12,0.689,2.0155,2.0216,68321,28906,Myotis daubentonii,0.642
13,0.692,2.1165,2.1234,68456,28906,Myotis daubentonii,0.647
14,0.715,2.2475,2.2535,63372,28046,Myotis daubentonii,0.64
15,0.706,2.3355,2.3419,65657,29765,Myotis daubentonii,0.65
16,0.709,2.4345,2.4411,68483,28046,Myotis daubentonii,0.667
17,0.745,2.5285,2.535,67821,28046,Myotis daubentonii,0.685
18,0.753,2.6135,2.6193,64383,28046,Myotis daubentonii,0.709
19,0.741,2.7125,2.7184,66621,28046,Myotis daubentonii,0.692
20,0.727,2.8085,2.8147,63539,28906,Myotis daubentonii,0.699
21,0.609,2.8795,2.8852,62557,30625,Myotis daubentonii,0.586
22,0.714,2.9375,2.9437,62312,29765,Myotis daubentonii,0.679
23,0.707,3.0065,3.0119,64758,29765,Myotis daubentonii,0.675
24,0.627,3.1025,3.1084,62425,31484,Myotis daubentonii,0.574
25,0.685,3.1915,3.1982,65403,29765,Myotis daubentonii,0.631
26,0.724,3.2855,3.2919,64253,29765,Myotis daubentonii,0.684
27,0.692,3.3775,3.3828,61988,29765,Myotis daubentonii,0.652
28,0.603,3.4655,3.4708,64536,33203,Myotis daubentonii,0.569
29,0.472,3.6465,3.6508,55413,34921,Myotis daubentonii,0.424
30,0.466,3.8275,3.8325,57298,37500,Myotis daubentonii,0.414
31,0.524,3.9505,3.9549,54002,33203,Myotis daubentonii,0.487
32,0.43,4.2845,4.2879,55193,38359,Myotis nattereri,0.2
