id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.776,0.0745,0.0801,51328,40937,Pipistrellus nathusii,0.77
1,0.833,0.1745,0.181,57671,40078,Pipistrellus nathusii,0.826
2,0.737,0.2705,0.277,51743,40937,Pipistrellus nathusii,0.726
3,0.861,0.3625,0.3678,58330,40937,Pipistrellus nathusii,0.856
4,0.803,0.5425,0.5493,54195,40078,Pipistrellus nathusii,0.795
5,0.801,0.6355,0.6413,51569,40078,Pipistrellus nathusii,0.794
6,0.864,0.7315,0.7379,54387,40078,Pipistrellus nathusii,0.858
7,0.827,0.8275,0.8343,53961,40078,Pipistrellus nathusii,0.807
8,0.836,0.9255,0.9311,52765,40078,Pipistrellus nathusii,0.833
9,0.889,1.0165,1.0235,60035,39218,Pipistrellus nathusii,0.884
10,0.825,1.1195,1.1266,53247,40078,Pipistrellus nathusii,0.818
11,0.892,1.2135,1.2209,61915,38359,Pipistrellus nathusii,0.884
12,0.86,1.3175,1.3236,57251,39218,Pipistrellus nathusii,0.855
13,0.895,1.4165,1.4237,63940,38359,Pipistrellus nathusii,0.892
14,0.874,1.5155,1.5226,58379,39218,Pipistrellus nathusii,0.871
15,0.888,1.6115,1.6188,63011,38359,Pipistrellus nathusii,0.882
16,0.86,1.7105,1.7168,59674,40078,Pipistrellus nathusii,0.854
17,0.915,1.8055,1.8125,65088,39218,Pipistrellus nathusii,0.911
18,0.9,1.9025,1.9091,64693,39218,Pipistrellus nathusii,0.896
19,0.877,2.0025,2.01,67443,39218,Pipistrellus nathusii,0.864
20,0.891,2.1985,2.2047,69172,39218,Pipistrellus nathusii,0.887
21,0.906,2.3045,2.3112,69346,39218,Pipistrellus nathusii,0.901
22,0.894,2.4085,2.4152,70874,40078,Pipistrellus nathusii,0.89
23,0.878,2.5145,2.5209,70216,39218,Pipistrellus nathusii,0.873
24,0.888,2.6185,2.6253,71623,40078,Pipistrellus nathusii,0.882
25,0.894,2.7175,2.7248,71938,39218,Pipistrellus nathusii,0.883
26,0.876,2.8185,2.825,71432,39218,Pipistrellus nathusii,0.871
27,0.898,2.9175,2.9253,57537,38359,Pipistrellus nathusii,0.891
28,0.897,3.0225,3.0294,71161,39218,Pipistrellus nathusii,0.893
29,0.781,3.1245,3.1317,51920,37500,Pipistrellus nathusii,0.779
30,0.901,3.2295,3.2372,71787,38359,Pipistrellus nathusii,0.894
31,0.918,3.3335,3.3402,67119,38359,Pipistrellus nathusii,0.916
32,0.895,3.5065,3.5135,73424,38359,Pipistrellus nathusii,0.888
33,0.887,3.6145,3.6224,59972,37500,Pipistrellus nathusii,0.883
34,0.889,3.8075,3.8149,69741,38359,Pipistrellus nathusii,0.886
35,0.828,3.9215,3.9305,47977,36640,Pipistrellus nathusii,0.82
36,0.827,4.0035,4.013,65207,37500,Pipistrellus nathusii,0.705
37,0.749,4.0905,4.1002,67554,37500,Pipistrellus nathusii,0.67
38,0.781,4.1815,4.19,70615,37500,Pipistrellus nathusii,0.756
39,0.809,4.2615,4.268,69369,38359,Pipistrellus nathusii,0.796
40,0.725,4.3385,4.3453,72197,38359,Pipistrellus nathusii,0.63
41,0.836,4.4165,4.4233,72090,40078,Pipistrellus nathusii,0.817
42,0.645,4.4895,4.4962,73963,39218,Pipistrellus nathusii,0.523
43,0.729,4.5705,4.5766,69957,39218,Pipistrellus nathusii,0.694
44,0.499,4.6415,4.6467,67414,40078,Pipistrellus nathusii,0.462
45,0.416,4.6975,4.7035,64812,40937,Pipistrellus nathusii,0.187
46,0.726,5.0955,5.1062,42780,37500,Pipistrellus nathusii,0.719
47,0.769,5.1795,5.1868,49994,35781,Pipistrellus nathusii,0.734
48,0.804,5.2785,5.2881,59271,37500,Pipistrellus nathusii,0.752
49,0.828,5.3865,5.3945,62637,37500,Pipistrellus nathusii,0.814
50,0.779,5.4955,5.5043,63189,36640,Pipistrellus nathusii,0.757
51,0.832,5.6065,5.6142,63151,37500,Pipistrellus nathusii,0.822
52,0.881,5.7125,5.7206,67484,37500,Pipistrellus nathusii,0.869
53,0.789,5.8275,5.8341,68731,37500,Pipistrellus nathusii,0.76
54,0.793,5.9325,5.9403,67051,37500,Pipistrellus nathusii,0.757
55,0.872,6.0385,6.0459,64326,38359,Pipistrellus nathusii,0.868
56,0.864,6.1525,6.1602,57484,36640,Pipistrellus nathusii,0.852
57,0.856,6.2675,6.2747,62745,37500,Pipistrellus nathusii,0.832
58,0.803,6.3745,6.382,61188,37500,Pipistrellus nathusii,0.774
59,0.83,6.4915,6.4984,60745,37500,Pipistrellus nathusii,0.815
60,0.831,6.5995,6.6069,57803,37500,Pipistrellus nathusii,0.806
61,0.883,6.7135,6.7205,59602,38359,Pipistrellus nathusii,0.871
62,0.849,6.8235,6.8301,60200,38359,Pipistrellus nathusii,0.827
63,0.88,6.9325,6.9398,60271,38359,Pipistrellus nathusii,0.867
64,0.812,7.0405,7.0479,50704,38359,Pipistrellus nathusii,0.8
65,0.874,7.1445,7.1512,60386,38359,Pipistrellus nathusii,0.866
66,0.809,7.2465,7.2534,56798,38359,Pipistrellus nathusii,0.786
67,0.84,7.3555,7.3613,56493,38359,Pipistrellus nathusii,0.826
68,0.757,7.4595,7.4657,45177,39218,Pipistrellus nathusii,0.745
69,0.789,7.5315,7.5378,49910,39218,Pipistrellus nathusii,0.78
