id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.694,0.1205,0.1326,41484,37500,Pipistrellus nathusii,0.683
1,0.726,0.2375,0.2484,43416,37500,Pipistrellus nathusii,0.713
2,0.744,0.6255,0.6372,42095,37500,Pipistrellus nathusii,0.728
3,0.727,0.7425,0.753,42649,37500,Pipistrellus nathusii,0.712
4,0.626,0.9635,0.9756,41764,37500,Pipistrellus nathusii,0.606
5,0.641,1.1675,1.1784,41597,36640,Pipistrellus nathusii,0.636
6,0.751,1.2775,1.2876,43271,38359,Pipistrellus nathusii,0.739
7,0.704,1.4725,1.4838,42494,37500,Pipistrellus nathusii,0.69
8,0.756,1.5885,1.5993,42589,37500,Pipistrellus nathusii,0.753
9,0.778,1.7045,1.7137,44781,38359,Pipistrellus nathusii,0.761
10,0.81,1.8985,1.9098,42522,37500,Pipistrellus nathusii,0.803
11,0.861,2.0075,2.018,44051,37500,Pipistrellus nathusii,0.86
12,0.822,2.1905,2.2021,43429,37500,Pipistrellus nathusii,0.816
13,0.824,2.3915,2.402,44257,37500,Pipistrellus nathusii,0.819
14,0.754,2.5075,2.518,42559,37500,Pipistrellus nathusii,0.747
15,0.746,2.6165,2.6263,43889,37500,Pipistrellus nathusii,0.735
16,0.819,2.7145,2.7245,43712,37500,Pipistrellus nathusii,0.815
17,0.766,2.8285,2.8377,43100,37500,Pipistrellus nathusii,0.762
18,0.736,3.0255,3.037,41643,36640,Pipistrellus nathusii,0.73
19,0.759,3.2315,3.2439,41430,36640,Pipistrellus nathusii,0.746
20,0.787,3.3435,3.3559,42387,37500,Pipistrellus nathusii,0.773
21,0.837,3.5485,3.559,42784,37500,Pipistrellus nathusii,0.832
22,0.803,3.7465,3.7569,43104,36640,Pipistrellus nathusii,0.79
23,0.795,3.8555,3.8665,43835,37500,Pipistrellus nathusii,0.785
24,0.823,4.0535,4.0653,43021,37500,Pipistrellus nathusii,0.814
25,0.834,4.1605,4.1701,48963,37500,Pipistrellus nathusii,0.818
26,0.851,4.2715,4.281,44288,37500,Pipistrellus nathusii,0.846
27,0.81,4.3755,4.3851,44265,37500,Pipistrellus nathusii,0.808
28,0.823,4.5655,4.5763,42195,36640,Pipistrellus nathusii,0.813
29,0.842,4.6725,4.6827,44017,37500,Pipistrellus nathusii,0.838
30,0.848,4.7805,4.7912,43252,37500,Pipistrellus nathusii,0.844
31,0.79,4.9615,4.974,42124,36640,Pipistrellus nathusii,0.778
32,0.875,5.0695,5.0797,44485,37500,Pipistrellus nathusii,0.868
33,0.835,5.1725,5.1836,43469,37500,Pipistrellus nathusii,0.827
34,0.792,5.2825,5.2932,43261,36640,Pipistrellus nathusii,0.779
35,0.656,5.4715,5.4813,42251,36640,Pipistrellus nathusii,0.644
36,0.584,5.5585,5.5662,43324,37500,Pipistrellus nathusii,0.57
37,0.666,5.6345,5.6429,45147,38359,Pipistrellus nathusii,0.644
38,0.764,5.7115,5.7189,46858,38359,Pipistrellus nathusii,0.751
39,0.709,5.7955,5.8037,48775,40078,Pipistrellus nathusii,0.684
40,0.57,5.8635,5.8689,46654,40937,Pipistrellus nathusii,0.549
41,0.817,6.2265,6.2344,45373,38359,Pipistrellus nathusii,0.812
42,0.835,6.3135,6.3223,48465,38359,Pipistrellus nathusii,0.824
43,0.778,6.4155,6.4249,44270,37500,Pipistrellus nathusii,0.766
