id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.75,0.2285,0.2377,33484,26328,Nyctalus leisleri,0.6
1,0.768,0.4635,0.4739,34977,24609,Nyctalus leisleri,0.618
2,0.751,0.7075,0.7174,35201,24609,Nyctalus leisleri,0.51
3,0.785,0.9115,0.9197,37781,25468,Nyctalus leisleri,0.651
4,0.73,1.0815,1.0891,36536,25468,Nyctalus leisleri,0.34
5,0.732,1.3805,1.3907,33460,25468,Nyctalus leisleri,0.565
6,0.73,1.6155,1.6251,33894,25468,Nyctalus leisleri,0.431
7,0.733,1.7905,1.7993,35708,25468,Nyctalus leisleri,0.508
8,0.401,1.8075,1.8175,33399,25468,Eptesicus serotinus,0.198
9,0.777,1.9245,1.9337,39229,25468,Nyctalus leisleri,0.38
10,0.739,2.1665,2.1762,33905,25468,Nyctalus leisleri,0.414
11,0.743,2.3865,2.3962,34960,25468,Nyctalus leisleri,0.451
12,0.744,2.5435,2.5535,37786,24609,Nyctalus leisleri,0.39
13,0.711,2.7675,2.7767,38679,24609,Nyctalus leisleri,0.375
14,0.737,2.9135,2.9232,38511,25468,Nyctalus leisleri,0.43
15,0.768,3.1195,3.1301,37207,25468,Nyctalus leisleri,0.493
16,0.766,3.3335,3.3436,35964,24609,Nyctalus leisleri,0.532
17,0.785,3.5605,3.5706,36832,24609,Nyctalus leisleri,0.572
18,0.769,3.7635,3.7737,33787,25468,Nyctalus leisleri,0.553
19,0.676,3.9545,3.9642,34080,25468,Nyctalus leisleri,0.357
20,0.53,4.1415,4.153,32993,24609,Eptesicus serotinus,0.293
21,0.433,4.2995,4.3097,33308,25468,Eptesicus serotinus,0.215
22,0.639,7.1125,7.1191,36335,26328,Eptesicus serotinus,0.404
