id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.7,0.3025,0.3121,34636,26328,Nyctalus leisleri,0.41
1,0.691,0.4665,0.4779,39199,26328,Eptesicus serotinus,0.453
2,0.684,0.7515,0.7625,39222,25468,Eptesicus serotinus,0.403
3,0.698,1.0315,1.0415,40301,26328,Eptesicus serotinus,0.402
4,0.693,1.1825,1.192,44016,28046,Eptesicus serotinus,0.55
5,0.69,1.3435,1.3528,42037,27187,Eptesicus serotinus,0.432
6,0.703,1.6445,1.6537,40873,26328,Eptesicus serotinus,0.381
7,0.724,1.8075,1.8171,44490,27187,Eptesicus serotinus,0.599
8,0.738,1.9635,1.9716,45194,27187,Eptesicus serotinus,0.54
9,0.718,2.1205,2.1289,48196,28046,Eptesicus serotinus,0.401
10,0.737,2.2755,2.2846,45089,27187,Eptesicus serotinus,0.358
11,0.726,2.4345,2.4441,50866,28046,Eptesicus serotinus,0.362
12,0.769,2.5955,2.6055,50848,26328,Eptesicus serotinus,0.482
13,0.475,2.6005,2.6084,57773,53828,Pipistrellus pygmaeus,0.45
14,0.746,2.8965,2.9089,44643,25468,Eptesicus serotinus,0.393
15,0.746,3.0645,3.0773,49957,25468,Nyctalus leisleri,0.396
16,0.768,3.3685,3.3796,45922,25468,Nyctalus leisleri,0.428
17,0.768,3.6815,3.6929,46989,25468,Nyctalus leisleri,0.392
18,0.771,3.8565,3.8663,52766,26328,Eptesicus serotinus,0.437
19,0.792,4.1665,4.1782,48303,25468,Nyctalus leisleri,0.607
20,0.77,4.4795,4.4905,47524,25468,Nyctalus leisleri,0.454
21,0.765,4.7865,4.7978,45639,25468,Nyctalus leisleri,0.55
22,0.736,5.0835,5.0963,48091,25468,Nyctalus leisleri,0.37
23,0.771,5.3915,5.4033,48330,25468,Nyctalus leisleri,0.44
24,0.758,5.5685,5.5784,50390,26328,Eptesicus serotinus,0.483
25,0.785,5.8605,5.8722,46976,25468,Nyctalus leisleri,0.585
26,0.729,6.0335,6.044,48610,26328,Eptesicus serotinus,0.433
27,0.465,6.0915,6.0976,41904,29765,Eptesicus serotinus,0.298
28,0.74,6.3365,6.3482,45080,24609,Nyctalus leisleri,0.456
29,0.763,6.6455,6.6569,44539,25468,Nyctalus leisleri,0.419
30,0.745,6.9515,6.9646,44252,24609,Nyctalus leisleri,0.414
31,0.731,7.2675,7.28,39632,24609,Nyctalus leisleri,0.44
32,0.749,7.5875,7.5984,37806,24609,Nyctalus leisleri,0.455
33,0.726,8.0665,8.0793,33748,22890,Eptesicus serotinus,0.366
34,0.677,8.5465,8.5598,34608,24609,Nyctalus leisleri,0.388
35,0.694,8.8755,8.8888,36413,23750,Eptesicus serotinus,0.473
36,0.701,9.2095,9.2202,36073,24609,Eptesicus serotinus,0.362
37,0.671,9.5205,9.5306,35175,25468,Eptesicus serotinus,0.376
38,0.67,9.8495,9.8628,35400,24609,Nyctalus leisleri,0.328
39,0.604,10.1685,10.1806,35197,24609,Eptesicus serotinus,0.44
40,0.673,10.4805,10.4913,33654,24609,Nyctalus leisleri,0.36
41,0.592,10.7885,10.798,34173,24609,Eptesicus serotinus,0.398
42,0.556,11.0895,11.1003,32394,24609,Eptesicus serotinus,0.303
