id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.654,0.1595,0.1673,35021,27187,Eptesicus serotinus,0.336
1,0.708,0.4435,0.452,38047,26328,Eptesicus serotinus,0.468
2,0.67,0.5925,0.6009,37176,27187,Eptesicus serotinus,0.442
3,0.543,0.9205,0.9288,36355,27187,Eptesicus serotinus,0.38
4,0.738,1.2145,1.2229,37039,26328,Eptesicus serotinus,0.414
5,0.645,1.5285,1.5365,34178,26328,Eptesicus serotinus,0.325
6,0.709,1.8365,1.8449,37194,26328,Eptesicus serotinus,0.452
7,0.653,2.1485,2.157,37868,26328,Eptesicus serotinus,0.49
8,0.722,2.4665,2.4767,38361,25468,Eptesicus serotinus,0.564
9,0.763,2.7965,2.8065,39209,25468,Eptesicus serotinus,0.566
10,0.727,3.1155,3.1252,38323,26328,Eptesicus serotinus,0.477
11,0.737,3.4185,3.4276,38124,25468,Eptesicus serotinus,0.563
12,0.749,3.7305,3.7408,42006,25468,Eptesicus serotinus,0.613
13,0.735,4.0305,4.0394,38542,26328,Eptesicus serotinus,0.48
14,0.763,4.3405,4.3504,38459,25468,Eptesicus serotinus,0.545
15,0.745,4.6505,4.6608,39161,25468,Eptesicus serotinus,0.595
16,0.773,4.9705,4.9811,38539,25468,Eptesicus serotinus,0.505
17,0.725,5.3525,5.3612,33490,25468,Nyctalus leisleri,0.493
18,0.749,5.6885,5.6998,36272,24609,Eptesicus serotinus,0.41
19,0.731,5.8485,5.8597,38732,24609,Eptesicus serotinus,0.476
20,0.71,6.0265,6.037,41953,26328,Eptesicus serotinus,0.447
21,0.742,6.4395,6.4493,34326,25468,Nyctalus leisleri,0.479
22,0.767,6.7335,6.7435,35223,25468,Nyctalus leisleri,0.406
23,0.75,7.0275,7.0379,37047,25468,Eptesicus serotinus,0.436
24,0.781,7.4765,7.4857,33756,25468,Nyctalus leisleri,0.612
25,0.637,7.7505,7.7587,36287,26328,Eptesicus serotinus,0.406
26,0.406,8.0225,8.0324,34477,27187,Eptesicus serotinus,0.246
27,0.507,8.6065,8.6172,30765,25468,Nyctalus leisleri,0.309
28,0.429,9.2015,9.2135,31974,25468,Eptesicus serotinus,0.235
29,0.454,9.8245,9.8357,32603,25468,Eptesicus serotinus,0.283
30,0.631,10.2805,10.2909,31293,24609,Nyctalus leisleri,0.383
