id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.49,0.1555,0.1697,39192,35781,Pipistrellus nathusii,0.473
1,0.609,0.3505,0.3626,39929,35781,Pipistrellus nathusii,0.595
2,0.569,0.5585,0.5728,39169,35781,Pipistrellus nathusii,0.549
3,0.548,0.6745,0.69,39480,35781,Pipistrellus nathusii,0.477
4,0.674,0.7845,0.7981,39933,36640,Pipistrellus nathusii,0.615
5,0.707,0.8765,0.888,42215,37500,Pipistrellus nathusii,0.694
6,0.574,0.9855,0.9982,39621,35781,Pipistrellus nathusii,0.551
7,0.67,1.1765,1.1894,39661,35781,Pipistrellus nathusii,0.643
8,0.585,1.2875,1.3016,39258,35781,Pipistrellus nathusii,0.52
9,0.527,1.4825,1.4945,40345,35781,Pipistrellus nathusii,0.516
10,0.639,1.5955,1.6081,40472,35781,Pipistrellus nathusii,0.622
11,0.787,1.6815,1.6924,50206,37500,Pipistrellus nathusii,0.769
12,0.758,1.7485,1.7571,52574,38359,Pipistrellus nathusii,0.718
13,0.787,1.8135,1.8213,51750,39218,Pipistrellus nathusii,0.77
14,0.626,1.8795,1.8874,50746,39218,Pipistrellus nathusii,0.541
15,0.513,1.9405,1.947,49824,40078,Pipistrellus nathusii,0.483
16,0.521,2.2585,2.2683,39127,35781,Pipistrellus nathusii,0.508
17,0.684,2.3565,2.3693,39776,35781,Pipistrellus nathusii,0.664
18,0.606,2.5235,2.5361,39543,35781,Pipistrellus nathusii,0.588
19,0.716,2.6295,2.6407,39092,35781,Pipistrellus nathusii,0.704
20,0.659,2.7455,2.7575,38596,35781,Pipistrellus nathusii,0.632
21,0.808,2.8445,2.8562,44634,37500,Pipistrellus nathusii,0.794
22,0.823,2.9345,2.9458,41974,36640,Pipistrellus nathusii,0.811
23,0.738,3.1185,3.1287,39923,35781,Pipistrellus nathusii,0.728
24,0.46,3.3125,3.3253,37382,34921,Pipistrellus nathusii,0.439
25,0.525,3.5005,3.5111,39021,35781,Pipistrellus nathusii,0.503
26,0.846,3.5855,3.5949,52408,37500,Pipistrellus nathusii,0.841
27,0.832,3.6535,3.6636,58909,38359,Pipistrellus nathusii,0.784
28,0.8,3.7155,3.7237,58808,38359,Pipistrellus nathusii,0.772
29,0.772,3.7825,3.7902,60325,38359,Pipistrellus nathusii,0.714
30,0.673,3.8535,3.8616,59875,40078,Pipistrellus nathusii,0.565
31,0.454,4.3495,4.3618,39850,35781,Pipistrellus nathusii,0.309
32,0.451,4.5275,4.5427,38568,34921,Pipistrellus nathusii,0.242
33,0.415,4.9065,4.9435,81964,70156,Rhinolophus ferrumequinum,0.414
34,0.466,5.5215,5.5407,37328,34062,Nyctalus leisleri,0.284
35,0.422,5.7305,5.7473,36708,34921,Nyctalus leisleri,0.299
36,0.423,5.9485,5.9661,37632,34062,Pipistrellus nathusii,0.245
37,0.693,6.3675,6.3833,38612,34062,Nyctalus leisleri,0.383
38,0.719,6.4775,6.4945,38095,34062,Nyctalus leisleri,0.402
39,0.762,6.5725,6.5892,38504,34921,Nyctalus leisleri,0.422
40,0.562,6.6745,6.6934,38947,34062,Nyctalus leisleri,0.324
41,0.62,6.8735,6.8907,38890,34062,Nyctalus leisleri,0.393
42,0.581,7.0735,7.0899,37292,34921,Pipistrellus nathusii,0.283
43,0.758,7.1725,7.1885,37799,34921,Nyctalus leisleri,0.434
44,0.707,7.2655,7.2805,39174,34921,Nyctalus leisleri,0.357
45,0.698,7.3785,7.3942,38052,34921,Nyctalus leisleri,0.4
46,0.617,7.7815,7.7977,38168,34921,Pipistrellus nathusii,0.29
47,0.698,7.8835,7.8989,38444,35781,Pipistrellus nathusii,0.4
48,0.438,8.2025,8.2179,38024,34062,Pipistrellus nathusii,0.239
49,0.421,8.3225,8.3393,37850,34921,Nyctalus leisleri,0.193
50,0.407,8.7225,8.7411,38200,34921,Pipistrellus nathusii,0.171
