id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.684,0.1345,0.1408,38220,28046,Nyctalus leisleri,0.369
1,0.692,0.2735,0.2797,41971,28906,Nyctalus leisleri,0.383
2,0.618,0.4125,0.4199,36810,28046,Eptesicus serotinus,0.298
3,0.671,0.5455,0.5526,39313,27187,Eptesicus serotinus,0.356
4,0.696,0.6735,0.6809,38448,28046,Nyctalus leisleri,0.397
5,0.734,0.8265,0.8335,49715,28046,Nyctalus leisleri,0.475
6,0.725,0.9605,0.9675,41666,27187,Eptesicus serotinus,0.425
7,0.709,1.0975,1.1043,52750,28046,Nyctalus leisleri,0.436
8,0.697,1.2425,1.2508,49014,26328,Nyctalus leisleri,0.358
9,0.8,1.4225,1.4304,51714,27187,Nyctalus leisleri,0.614
10,0.735,1.5305,1.5382,48298,27187,Nyctalus leisleri,0.511
11,0.731,1.6765,1.6839,52723,28046,Eptesicus serotinus,0.383
12,0.722,1.8155,1.8225,49760,26328,Eptesicus serotinus,0.361
13,0.743,1.9635,1.9707,50505,27187,Eptesicus serotinus,0.387
14,0.761,2.1025,2.1108,56313,26328,Eptesicus serotinus,0.55
15,0.763,2.2395,2.2479,56144,26328,Eptesicus serotinus,0.651
16,0.78,2.3835,2.3911,55398,26328,Eptesicus serotinus,0.645
17,0.75,2.5305,2.5379,54938,27187,Eptesicus serotinus,0.6
18,0.779,2.6745,2.682,58448,26328,Eptesicus serotinus,0.63
19,0.765,2.8115,2.8188,55624,27187,Eptesicus serotinus,0.614
20,0.753,2.9495,2.9578,58455,26328,Eptesicus serotinus,0.649
21,0.754,3.0905,3.0981,59846,26328,Eptesicus serotinus,0.639
22,0.746,3.2265,3.2342,61300,26328,Eptesicus serotinus,0.436
23,0.77,3.3735,3.3817,61385,26328,Eptesicus serotinus,0.646
24,0.77,3.5215,3.5284,60055,27187,Eptesicus serotinus,0.641
25,0.761,3.6605,3.6686,61605,27187,Eptesicus serotinus,0.668
26,0.747,3.8035,3.8101,62095,28046,Eptesicus serotinus,0.549
27,0.755,3.9335,3.9407,64345,27187,Eptesicus serotinus,0.683
28,0.769,4.0635,4.0709,66081,28046,Eptesicus serotinus,0.727
29,0.749,4.1975,4.205,65056,27187,Eptesicus serotinus,0.714
30,0.747,4.3405,4.3484,63632,27187,Eptesicus serotinus,0.72
31,0.775,4.4695,4.478,67446,27187,Eptesicus serotinus,0.74
32,0.762,4.6165,4.6246,62951,26328,Eptesicus serotinus,0.729
33,0.767,4.7645,4.7733,68532,27187,Eptesicus serotinus,0.736
34,0.725,4.9115,4.9189,64821,26328,Eptesicus serotinus,0.694
35,0.77,5.1035,5.1124,66444,26328,Eptesicus serotinus,0.741
36,0.77,5.2495,5.2583,66351,26328,Eptesicus serotinus,0.739
37,0.748,5.3865,5.394,69035,27187,Eptesicus serotinus,0.705
38,0.738,5.5275,5.5346,70794,28046,Eptesicus serotinus,0.683
39,0.722,5.6155,5.6221,73199,28046,Eptesicus serotinus,0.655
40,0.734,5.7295,5.7371,70246,27187,Eptesicus serotinus,0.698
41,0.711,5.8485,5.8564,66999,27187,Eptesicus serotinus,0.682
42,0.757,5.9875,5.9958,65326,25468,Eptesicus serotinus,0.725
43,0.748,6.1315,6.1389,59747,26328,Eptesicus serotinus,0.702
44,0.754,6.2735,6.2823,60512,25468,Eptesicus serotinus,0.713
45,0.724,6.4195,6.4279,60404,27187,Eptesicus serotinus,0.681
46,0.799,6.5575,6.5662,59160,25468,Eptesicus serotinus,0.742
47,0.775,6.7465,6.7555,54430,25468,Eptesicus serotinus,0.705
48,0.774,6.8945,6.9014,52495,26328,Eptesicus serotinus,0.68
49,0.74,7.0335,7.0418,57084,26328,Eptesicus serotinus,0.687
50,0.783,7.1765,7.1859,60335,25468,Eptesicus serotinus,0.75
51,0.717,7.3255,7.3342,55842,26328,Eptesicus serotinus,0.67
52,0.741,7.4705,7.4798,56356,25468,Eptesicus serotinus,0.702
53,0.628,7.6215,7.6291,50189,28046,Eptesicus serotinus,0.571
54,0.745,7.7655,7.7741,51865,25468,Eptesicus serotinus,0.699
55,0.706,7.9125,7.9206,43673,27187,Eptesicus serotinus,0.647
