id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.496,0.0015,0.0091,50421,44375,Pipistrellus pipistrellus,0.457
1,0.572,0.1135,0.1197,55089,45234,Pipistrellus pipistrellus,0.555
2,0.791,0.2955,0.302,57197,45234,Pipistrellus pipistrellus,0.759
3,0.709,0.4015,0.4077,56973,45234,Pipistrellus pipistrellus,0.682
4,0.788,0.5015,0.5074,58813,44375,Pipistrellus pipistrellus,0.775
5,0.756,0.6845,0.6901,60296,45234,Pipistrellus pipistrellus,0.726
6,0.699,0.7925,0.7975,57489,46093,Pipistrellus pipistrellus,0.688
7,0.797,0.9825,0.9887,59396,45234,Pipistrellus pipistrellus,0.783
8,0.787,1.1775,1.183,62654,45234,Pipistrellus pipistrellus,0.761
9,0.743,1.2795,1.2855,59472,45234,Pipistrellus pipistrellus,0.694
10,0.813,1.3765,1.383,59012,45234,Pipistrellus pipistrellus,0.753
11,0.814,1.5705,1.5764,62961,44375,Pipistrellus pipistrellus,0.807
12,0.78,1.6775,1.6842,58164,45234,Pipistrellus pipistrellus,0.757
13,0.815,1.8695,1.876,61789,44375,Pipistrellus pipistrellus,0.794
14,0.738,1.9895,1.997,58209,44375,Pipistrellus pipistrellus,0.702
15,0.792,2.1065,2.1135,58395,44375,Pipistrellus pipistrellus,0.768
16,0.835,2.2265,2.2346,56985,44375,Pipistrellus pipistrellus,0.79
17,0.794,2.4125,2.4215,54278,43515,Pipistrellus pipistrellus,0.725
18,0.792,2.6105,2.6179,54744,43515,Pipistrellus pipistrellus,0.754
19,0.803,2.7985,2.8065,53456,43515,Pipistrellus pipistrellus,0.746
20,0.771,2.9285,2.9353,55578,44375,Pipistrellus pipistrellus,0.748
21,0.765,3.0565,3.0632,54046,44375,Pipistrellus pipistrellus,0.747
22,0.779,3.1815,3.1901,50912,43515,Pipistrellus pipistrellus,0.739
23,0.729,3.2625,3.2685,57853,45234,Pipistrellus pipistrellus,0.69
24,0.74,3.3475,3.3533,56479,45234,Pipistrellus pipistrellus,0.72
25,0.782,3.4445,3.4511,61004,45234,Pipistrellus pipistrellus,0.733
26,0.764,3.5385,3.5439,63611,45234,Pipistrellus pipistrellus,0.739
27,0.668,3.6245,3.6307,53180,45234,Pipistrellus pipistrellus,0.643
28,0.789,3.7085,3.7138,63968,46093,Pipistrellus pipistrellus,0.764
29,0.714,3.7745,3.78,59090,46953,Pipistrellus pipistrellus,0.693
30,0.605,3.8335,3.8383,60620,48671,Pipistrellus pipistrellus,0.584
31,0.559,3.8835,3.8883,58703,48671,Pipistrellus pipistrellus,0.551
32,0.545,3.9265,3.9313,61763,51250,Pipistrellus pipistrellus,0.529
33,0.731,4.3395,4.347,50837,44375,Pipistrellus pipistrellus,0.64
34,0.775,4.4455,4.452,54337,45234,Pipistrellus pipistrellus,0.751
35,0.791,4.5365,4.5429,53589,44375,Pipistrellus pipistrellus,0.774
36,0.786,4.7245,4.7335,49838,43515,Pipistrellus pipistrellus,0.742
37,0.703,4.8335,4.8416,49710,43515,Pipistrellus pipistrellus,0.637
38,0.752,4.9435,4.9502,51558,44375,Pipistrellus pipistrellus,0.737
39,0.552,5.0535,5.0617,48047,43515,Pipistrellus pipistrellus,0.511
40,0.77,5.1685,5.1765,50239,43515,Pipistrellus pipistrellus,0.717
41,0.676,5.2815,5.2903,48694,43515,Pipistrellus pipistrellus,0.603
42,0.715,5.4745,5.4837,50389,43515,Pipistrellus pipistrellus,0.581
43,0.734,5.5875,5.5944,53960,44375,Pipistrellus pipistrellus,0.691
44,0.583,5.6975,5.7054,48058,43515,Pipistrellus pipistrellus,0.555
45,0.71,5.8055,5.8144,49615,43515,Pipistrellus pipistrellus,0.523
46,0.622,5.9215,5.9311,47939,43515,Pipistrellus pipistrellus,0.476
47,0.684,6.0375,6.0456,50084,43515,Pipistrellus pipistrellus,0.64
48,0.647,6.1525,6.161,50603,44375,Pipistrellus pipistrellus,0.596
49,0.671,6.3545,6.3638,49299,43515,Pipistrellus pipistrellus,0.514
50,0.615,6.4665,6.4757,48446,43515,Pipistrellus pipistrellus,0.511
51,0.707,6.6405,6.6499,49083,43515,Pipistrellus pipistrellus,0.627
52,0.678,6.8655,6.8753,48783,43515,Pipistrellus pipistrellus,0.471
53,0.668,7.0645,7.0738,50103,44375,Pipistrellus pipistrellus,0.525
54,0.545,7.3965,7.4075,47746,42656,Pipistrellus nathusii,0.229
55,0.407,7.7075,7.7219,46527,42656,Pipistrellus pipistrellus,0.301
56,0.505,8.6615,8.6732,47305,43515,Pipistrellus pipistrellus,0.283
57,0.562,8.9585,8.9689,48033,43515,Pipistrellus pipistrellus,0.249
58,0.434,9.5145,9.5277,47263,43515,Pipistrellus pipistrellus,0.272
