id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
79,0.597,4.7965,4.8021,77244,41796,Pipistrellus pipistrellus,0.206
80,0.568,4.8185,4.8237,73715,46953,Pipistrellus pipistrellus,0.559
81,0.783,4.8835,4.8892,79376,47812,Pipistrellus pipistrellus,0.777
82,0.706,4.9485,4.954,78854,47812,Pipistrellus pipistrellus,0.699
83,0.669,4.9915,4.9971,78329,44375,Pipistrellus pipistrellus,0.652
84,0.695,5.0585,5.0646,70628,46953,Pipistrellus pipistrellus,0.686
85,0.765,5.1295,5.1349,71855,46953,Pipistrellus pipistrellus,0.753
86,0.77,5.1685,5.1739,76029,46953,Pipistrellus pipistrellus,0.761
87,0.523,5.1785,5.1831,67780,46953,Pipistrellus pipistrellus,0.512
88,0.676,5.2325,5.2371,63779,47812,Pipistrellus pipistrellus,0.668
89,0.748,5.2685,5.2748,65939,46093,Pipistrellus pipistrellus,0.703
90,0.532,5.2775,5.2834,68290,46093,Pipistrellus pipistrellus,0.519
91,0.525,5.2975,5.304,63570,47812,Pipistrellus pipistrellus,0.509
92,0.666,5.3745,5.3803,62977,46953,Pipistrellus pipistrellus,0.635
93,0.752,5.4385,5.4449,67695,47812,Pipistrellus pipistrellus,0.735
94,0.71,5.4815,5.49,63105,46093,Pipistrellus pipistrellus,0.598
95,0.678,5.4965,5.5031,67539,46953,Pipistrellus pipistrellus,0.67
96,0.803,5.5745,5.5805,72757,46093,Pipistrellus pipistrellus,0.792
97,0.787,5.6385,5.6448,77738,46093,Pipistrellus pipistrellus,0.777
98,0.734,5.6825,5.6884,74944,46093,Pipistrellus pipistrellus,0.685
99,0.733,5.7275,5.7338,78997,44375,Pipistrellus pipistrellus,0.717
100,0.734,5.7925,5.7982,75612,46093,Pipistrellus pipistrellus,0.725
101,0.811,5.8595,5.866,72561,45234,Pipistrellus pipistrellus,0.748
102,0.418,5.8875,5.8986,48959,44375,Pipistrellus pipistrellus,0.395
103,0.812,5.9445,5.9513,77367,45234,Pipistrellus pipistrellus,0.786
104,0.431,5.9945,6.0043,50304,44375,Pipistrellus pipistrellus,0.421
105,0.775,6.0125,6.0193,74541,44375,Pipistrellus pipistrellus,0.763
106,0.788,6.0785,6.0847,69066,46093,Pipistrellus pipistrellus,0.771
107,0.708,6.1365,6.1425,66186,44375,Pipistrellus pipistrellus,0.685
108,0.691,6.1905,6.1958,64146,45234,Pipistrellus pipistrellus,0.675
109,0.73,6.2635,6.2705,71073,44375,Pipistrellus pipistrellus,0.715
110,0.74,6.3555,6.3627,63904,45234,Pipistrellus pipistrellus,0.708
111,0.748,6.4505,6.458,64490,44375,Pipistrellus pipistrellus,0.723
112,0.607,6.5535,6.5613,60388,44375,Pipistrellus pipistrellus,0.59
113,0.684,6.6575,6.666,63880,44375,Pipistrellus pipistrellus,0.672
114,0.742,6.7615,6.7698,64032,44375,Pipistrellus pipistrellus,0.722
115,0.73,6.8605,6.867,63170,44375,Pipistrellus pipistrellus,0.702
116,0.764,6.9565,6.9645,65396,45234,Pipistrellus pipistrellus,0.727
117,0.743,7.0565,7.064,61986,45234,Pipistrellus pipistrellus,0.715
118,0.738,7.1665,7.1739,62643,45234,Pipistrellus pipistrellus,0.715
119,0.408,7.2265,7.2374,49385,44375,Pipistrellus pipistrellus,0.39
120,0.7,7.2635,7.271,61691,44375,Pipistrellus pipistrellus,0.636
121,0.682,7.3515,7.3599,58719,44375,Pipistrellus pipistrellus,0.657
122,0.771,7.4205,7.4278,66237,45234,Pipistrellus pipistrellus,0.745
123,0.699,7.4785,7.4861,66867,45234,Pipistrellus pipistrellus,0.641
124,0.713,7.5285,7.535,72609,45234,Pipistrellus pipistrellus,0.688
125,0.734,7.5805,7.588,69302,44375,Pipistrellus pipistrellus,0.689
126,0.741,7.6325,7.6402,70217,45234,Pipistrellus pipistrellus,0.663
127,0.741,7.6995,7.7073,69050,45234,Pipistrellus pipistrellus,0.677
128,0.761,7.7615,7.7687,69840,45234,Pipistrellus pipistrellus,0.736
129,0.736,7.8245,7.8299,69598,46093,Pipistrellus pipistrellus,0.729
130,0.722,7.8785,7.885,69488,46093,Pipistrellus pipistrellus,0.646
131,0.721,7.9325,7.9381,70075,46953,Pipistrellus pipistrellus,0.709
132,0.675,7.9815,7.9878,72098,45234,Pipistrellus pipistrellus,0.661
133,0.655,8.0245,8.0311,67021,44375,Pipistrellus pipistrellus,0.601
134,0.613,8.0585,8.0632,65990,46093,Pipistrellus pipistrellus,0.604
