id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.607,0.0355,0.0416,51978,41796,Pipistrellus nathusii,0.582
1,0.754,0.1215,0.1273,52597,41796,Pipistrellus nathusii,0.743
2,0.815,0.2095,0.215,57438,40937,Pipistrellus nathusii,0.807
3,0.68,0.3065,0.3141,53196,41796,Pipistrellus nathusii,0.653
4,0.553,0.4455,0.4501,51645,46093,Pipistrellus pipistrellus,0.416
5,0.818,0.4835,0.4901,52651,41796,Pipistrellus nathusii,0.805
6,0.596,0.5795,0.5854,48000,40937,Pipistrellus nathusii,0.588
7,0.776,0.6685,0.6746,57216,41796,Pipistrellus nathusii,0.76
8,0.671,0.7565,0.7629,55153,42656,Pipistrellus nathusii,0.655
9,0.612,0.8535,0.8616,52646,41796,Pipistrellus nathusii,0.581
10,0.701,1.1055,1.1119,51463,42656,Pipistrellus nathusii,0.682
11,0.79,1.2225,1.228,51950,42656,Pipistrellus nathusii,0.773
12,0.748,1.3265,1.3325,53474,41796,Pipistrellus nathusii,0.729
13,0.612,1.6575,1.6661,47661,41796,Pipistrellus nathusii,0.592
14,0.42,1.7345,1.7417,50544,45234,Pipistrellus pipistrellus,0.213
15,0.84,1.7895,1.7967,50230,40078,Pipistrellus nathusii,0.835
16,0.764,1.9075,1.9134,57114,45234,Pipistrellus pipistrellus,0.597
17,0.782,1.9585,1.9668,47988,41796,Pipistrellus nathusii,0.753
18,0.505,2.1175,2.1218,38346,28906,Barbastellus barbastellus,0.392
19,0.77,2.3025,2.3103,53170,43515,Pipistrellus pipistrellus,0.6
20,0.73,2.3405,2.3472,54547,42656,Pipistrellus nathusii,0.523
21,0.621,2.3775,2.3837,50995,40937,Pipistrellus nathusii,0.594
22,0.726,2.4125,2.4206,57671,43515,Pipistrellus pipistrellus,0.462
23,0.444,2.4505,2.4565,47570,41796,Pipistrellus nathusii,0.389
24,0.759,2.5485,2.5553,46815,40078,Pipistrellus nathusii,0.749
25,0.773,2.6005,2.6074,61512,43515,Pipistrellus pipistrellus,0.498
26,0.723,2.8205,2.827,49213,41796,Pipistrellus nathusii,0.69
27,0.634,2.9155,2.9219,57929,41796,Pipistrellus nathusii,0.577
28,0.474,2.9995,3.0054,65033,58984,Pipistrellus pygmaeus,0.452
29,0.612,3.0885,3.0945,53419,42656,Pipistrellus pipistrellus,0.316
30,0.833,3.1535,3.1599,54022,41796,Pipistrellus nathusii,0.821
31,0.655,3.1945,3.2015,50454,44375,Pipistrellus pipistrellus,0.618
32,0.78,3.2405,3.2472,52508,41796,Pipistrellus nathusii,0.75
33,0.671,3.2835,3.2904,50412,40937,Pipistrellus nathusii,0.628
34,0.786,3.3065,3.3119,58885,43515,Pipistrellus pipistrellus,0.69
35,0.623,3.3525,3.3592,50674,42656,Pipistrellus nathusii,0.542
36,0.723,3.4055,3.4119,59084,44375,Pipistrellus pipistrellus,0.638
37,0.684,3.5005,3.5055,57960,45234,Pipistrellus pipistrellus,0.621
38,0.472,3.5545,3.5628,58433,48671,Pipistrellus pipistrellus,0.423
39,0.51,3.5895,3.5959,52642,44375,Pipistrellus pipistrellus,0.432
40,0.799,3.6425,3.649,51053,41796,Pipistrellus nathusii,0.783
41,0.593,3.7005,3.705,62575,48671,Pipistrellus pipistrellus,0.53
42,0.722,3.7105,3.7188,46205,40078,Pipistrellus nathusii,0.707
43,0.517,3.7795,3.7848,61249,47812,Pipistrellus pipistrellus,0.51
44,0.843,3.8255,3.8331,51056,40078,Pipistrellus nathusii,0.83
45,0.547,4.0825,4.0878,47673,39218,Pipistrellus nathusii,0.526
46,0.486,4.1235,4.1271,63686,47812,Pipistrellus pipistrellus,0.21
47,0.68,4.1585,4.1658,51128,40078,Pipistrellus nathusii,0.649
48,0.606,4.3335,4.3376,60816,46953,Pipistrellus pipistrellus,0.525
49,0.455,4.3985,4.4038,49683,43515,Pipistrellus nathusii,0.277
50,0.693,4.4395,4.4437,65820,46953,Pipistrellus pipistrellus,0.643
51,0.471,4.4865,4.4942,54284,46953,Pipistrellus pipistrellus,0.451
52,0.551,4.5575,4.5616,67102,45234,Pipistrellus pipistrellus,0.18
53,0.777,4.5965,4.6037,50817,40078,Pipistrellus nathusii,0.758
54,0.656,4.6235,4.6278,66067,46093,Pipistrellus pipistrellus,0.593
55,0.755,4.6925,4.6966,64452,46093,Pipistrellus pipistrellus,0.633
56,0.732,4.7105,4.7196,48099,40078,Pipistrellus nathusii,0.714
57,0.735,4.8035,4.8089,71327,46093,Pipistrellus pipistrellus,0.656
58,0.663,4.9525,4.9636,51719,39218,Pipistrellus nathusii,0.637
59,0.542,5.0215,5.0274,58396,26328,Eptesicus serotinus,0.256
60,0.583,5.1315,5.1357,63577,21171,Myotis nattereri,0.461
61,0.524,5.1615,5.173,58406,47812,Pipistrellus pipistrellus,0.441
62,0.697,5.2265,5.2358,54317,40078,Pipistrellus nathusii,0.645
63,0.785,5.2785,5.2845,61017,40937,Pipistrellus nathusii,0.738
64,0.809,5.3925,5.4005,66545,38359,Pipistrellus nathusii,0.793
65,0.569,5.4995,5.5071,47281,43515,Pipistrellus pipistrellus,0.395
66,0.637,5.5495,5.5533,36886,19453,Plecotus auritus,0.373
67,0.406,5.5965,5.6011,68539,58984,Pipistrellus pygmaeus,0.403
68,0.559,5.6515,5.6561,53396,45234,Pipistrellus pipistrellus,0.444
69,0.441,5.7075,5.7128,50932,41796,Pipistrellus nathusii,0.356
70,0.579,5.7195,5.7232,46899,27187,Barbastellus barbastellus,0.384
71,0.42,5.7325,5.7405,48068,38359,Pipistrellus nathusii,0.408
72,0.662,5.8075,5.8164,50927,39218,Pipistrellus nathusii,0.642
73,0.558,5.8475,5.8523,46618,28046,Eptesicus serotinus,0.399
74,0.79,5.9415,5.9487,64248,38359,Pipistrellus nathusii,0.761
75,0.414,5.9635,5.9715,40440,28046,Eptesicus serotinus,0.261
76,0.58,5.9975,6.0048,39157,33203,Pipistrellus nathusii,0.552
77,0.477,6.0045,6.0088,50861,42656,Pipistrellus nathusii,0.461
78,0.837,6.1525,6.16,54533,40937,Pipistrellus nathusii,0.827
79,0.759,6.2075,6.2143,48641,39218,Pipistrellus nathusii,0.752
80,0.847,6.2305,6.2371,64889,40937,Pipistrellus nathusii,0.838
81,0.879,6.2915,6.2982,61083,40078,Pipistrellus nathusii,0.868
82,0.831,6.4215,6.429,76570,39218,Pipistrellus nathusii,0.805
83,0.854,6.4605,6.4677,62764,41796,Pipistrellus nathusii,0.843
84,0.426,6.4655,6.4692,47645,20312,Eptesicus serotinus,0.179
85,0.765,6.5315,6.5383,76284,44375,Pipistrellus pipistrellus,0.58
86,0.869,6.6135,6.6214,51928,40078,Pipistrellus nathusii,0.864
87,0.791,6.6725,6.6785,74366,43515,Pipistrellus pipistrellus,0.622
88,0.835,6.7315,6.7387,64226,40078,Pipistrellus nathusii,0.811
89,0.606,6.8435,6.849,74857,44375,Pipistrellus pipistrellus,0.511
90,0.773,6.9675,6.9737,77416,43515,Pipistrellus pipistrellus,0.603
91,0.477,7.0225,7.0355,46160,40937,Pipistrellus nathusii,0.472
92,0.61,7.0785,7.0835,68151,43515,Pipistrellus pipistrellus,0.317
93,0.612,7.1325,7.1418,54002,40078,Pipistrellus nathusii,0.605
94,0.506,7.2805,7.2895,51564,40937,Pipistrellus nathusii,0.496
95,0.441,7.3845,7.3944,58587,40937,Pipistrellus nathusii,0.408
96,0.627,7.5505,7.5582,53494,41796,Pipistrellus nathusii,0.61
97,0.488,7.8415,7.8513,53510,43515,Pipistrellus nathusii,0.381
