id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
80,0.763,6.8675,6.872,59192,43515,Pipistrellus pipistrellus,0.645
81,0.701,6.9435,6.9478,56852,45234,Pipistrellus pipistrellus,0.647
82,0.432,7.0315,7.0371,50376,42656,Pipistrellus pipistrellus,0.343
83,0.576,7.0325,7.0407,31135,17734,Nyctalus noctula,0.244
84,0.67,7.2005,7.2065,52825,44375,Pipistrellus pipistrellus,0.512
85,0.585,7.3285,7.3348,50428,43515,Pipistrellus pipistrellus,0.408
86,0.676,7.4505,7.4572,53291,42656,Pipistrellus pipistrellus,0.411
87,0.702,7.6505,7.6564,51598,42656,Pipistrellus pipistrellus,0.484
88,0.625,7.8475,7.8534,50269,43515,Pipistrellus pipistrellus,0.412
89,0.659,7.9495,7.955,48514,43515,Pipistrellus pipistrellus,0.499
90,0.676,8.3025,8.3102,49871,43515,Pipistrellus pipistrellus,0.488
91,0.491,8.4415,8.4497,47412,42656,Pipistrellus nathusii,0.267
92,0.657,8.4845,8.4913,50753,43515,Pipistrellus pipistrellus,0.484
93,0.474,8.6535,8.6618,47699,41796,Pipistrellus nathusii,0.348
94,0.658,8.6915,8.6994,49994,43515,Pipistrellus pipistrellus,0.482
95,0.589,8.9685,8.9746,49651,42656,Pipistrellus nathusii,0.337
96,0.592,9.0595,9.0664,51691,42656,Pipistrellus nathusii,0.294
97,0.575,9.1825,9.1901,50813,44375,Pipistrellus pipistrellus,0.506
98,0.592,9.3405,9.347,50728,43515,Pipistrellus pipistrellus,0.433
99,0.489,9.4665,9.4784,47555,43515,Pipistrellus pipistrellus,0.365
100,0.581,9.5535,9.562,48392,42656,Pipistrellus pipistrellus,0.271
101,0.728,9.6685,9.6748,55783,43515,Pipistrellus pipistrellus,0.561
102,0.704,9.8535,9.8602,55355,43515,Pipistrellus pipistrellus,0.476
103,0.718,10.0565,10.0628,51379,43515,Pipistrellus pipistrellus,0.447
104,0.724,10.2475,10.2538,54849,43515,Pipistrellus pipistrellus,0.447
105,0.747,10.4405,10.4478,54920,43515,Pipistrellus pipistrellus,0.491
106,0.775,10.6445,10.6521,54802,41796,Pipistrellus nathusii,0.683
107,0.503,10.8595,10.8666,55984,48671,Pipistrellus pipistrellus,0.47
108,0.752,10.9775,10.9841,51808,43515,Pipistrellus pipistrellus,0.664
109,0.671,11.1695,11.1762,49002,43515,Pipistrellus pipistrellus,0.543
110,0.531,11.3255,11.3343,47092,41796,Pipistrellus nathusii,0.429
111,0.716,11.5055,11.5116,53369,41796,Pipistrellus nathusii,0.635
112,0.728,11.6245,11.6304,53280,42656,Pipistrellus pipistrellus,0.437
113,0.739,11.7525,11.7584,53921,43515,Pipistrellus pipistrellus,0.669
114,0.764,11.8685,11.8747,53534,42656,Pipistrellus pipistrellus,0.525
115,0.498,11.9415,11.9499,27476,16875,Eptesicus serotinus,0.179
116,0.608,11.9645,11.9705,51572,44375,Pipistrellus pipistrellus,0.572
117,0.726,12.0695,12.0752,52829,43515,Pipistrellus pipistrellus,0.678
118,0.74,12.1665,12.1717,56360,43515,Pipistrellus pipistrellus,0.723
119,0.729,12.3025,12.308,57854,43515,Pipistrellus pipistrellus,0.7
120,0.776,12.3715,12.3771,56130,43515,Pipistrellus pipistrellus,0.751
121,0.743,12.5035,12.5089,59781,44375,Pipistrellus pipistrellus,0.72
122,0.749,12.6525,12.6582,56597,44375,Pipistrellus pipistrellus,0.731
123,0.436,12.7725,12.7785,55158,46953,Pipistrellus pipistrellus,0.425
124,0.507,12.8615,12.868,55497,46953,Pipistrellus pipistrellus,0.503
125,0.611,12.9815,12.9897,49729,43515,Pipistrellus pipistrellus,0.523
126,0.669,13.0635,13.0712,49384,42656,Pipistrellus pipistrellus,0.489
127,0.56,13.2655,13.2734,50667,43515,Pipistrellus pipistrellus,0.497
128,0.677,13.4695,13.4768,47646,42656,Pipistrellus pipistrellus,0.602
129,0.407,13.6805,13.6909,52370,46953,Pipistrellus pipistrellus,0.393
