id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
31,0.635,2.1495,2.1545,65062,31484,Myotis daubentonii,0.588
32,0.617,2.2065,2.2106,58172,31484,Myotis daubentonii,0.563
33,0.511,2.6025,2.6068,52598,33203,Myotis daubentonii,0.469
34,0.516,2.6745,2.6789,59330,31484,Myotis daubentonii,0.458
35,0.416,2.7305,2.7354,62271,32343,Myotis daubentonii,0.371
36,0.513,2.7945,2.7989,60689,30625,Myotis daubentonii,0.47
37,0.581,2.8745,2.8796,59504,29765,Myotis daubentonii,0.538
38,0.561,2.9775,2.9828,64893,30625,Myotis daubentonii,0.501
39,0.554,3.0385,3.0437,64005,30625,Myotis daubentonii,0.481
40,0.7,3.1135,3.1188,67055,28046,Myotis daubentonii,0.683
41,0.668,3.1865,3.1929,71582,28046,Myotis daubentonii,0.644
42,0.727,3.2665,3.2729,78431,28046,Myotis daubentonii,0.706
43,0.735,3.3345,3.341,75084,28046,Myotis daubentonii,0.723
44,0.71,3.3965,3.4027,77165,26328,Myotis daubentonii,0.689
45,0.741,3.4845,3.4915,76756,28046,Myotis daubentonii,0.727
46,0.726,3.5995,3.6063,73296,26328,Myotis daubentonii,0.703
47,0.713,3.6655,3.6708,66411,27187,Myotis daubentonii,0.69
48,0.736,3.7265,3.7323,69349,26328,Myotis daubentonii,0.705
49,0.735,3.7965,3.8027,71775,27187,Myotis daubentonii,0.712
50,0.741,3.8605,3.8665,67130,28046,Myotis daubentonii,0.717
51,0.739,3.9315,3.938,73051,27187,Myotis daubentonii,0.716
52,0.719,4.0195,4.0245,70571,26328,Myotis daubentonii,0.466
53,0.618,4.0825,4.0876,68423,28906,Myotis daubentonii,0.382
54,0.73,4.1525,4.1584,71145,28046,Myotis daubentonii,0.572
55,0.706,4.2305,4.2356,64645,27187,Myotis daubentonii,0.433
56,0.726,4.2965,4.3021,66946,27187,Myotis daubentonii,0.495
57,0.638,4.3665,4.3713,65722,28046,Myotis daubentonii,0.324
58,0.764,4.4575,4.4629,69953,27187,Myotis daubentonii,0.588
59,0.517,4.5415,4.5464,63178,29765,Myotis mystacinus,0.232
60,0.509,4.6205,4.6247,60461,29765,Myotis mystacinus,0.229
61,0.572,4.6955,4.7002,62922,28906,Myotis mystacinus,0.261
62,0.654,4.8015,4.8058,63775,29765,Myotis daubentonii,0.376
63,0.652,4.8795,4.8846,65413,28906,Myotis daubentonii,0.338
64,0.654,4.9665,4.9715,67369,28906,Myotis daubentonii,0.328
65,0.588,5.0595,5.0644,69086,28906,Myotis daubentonii,0.268
66,0.725,5.1215,5.127,71584,28906,Myotis daubentonii,0.391
67,0.733,5.1935,5.199,76221,28906,Myotis daubentonii,0.358
68,0.663,5.2745,5.2795,71507,29765,Myotis mystacinus,0.31
69,0.704,5.3265,5.332,76575,28906,Myotis daubentonii,0.44
70,0.64,5.3825,5.3881,77464,29765,Myotis daubentonii,0.32
71,0.665,5.4305,5.4358,76217,28906,Myotis daubentonii,0.394
72,0.704,5.4855,5.4917,78892,28046,Myotis daubentonii,0.46
73,0.667,5.6085,5.6139,74307,27187,Myotis daubentonii,0.398
74,0.686,5.6845,5.6898,75640,28906,Myotis daubentonii,0.407
75,0.721,5.7375,5.7431,76374,28906,Myotis daubentonii,0.474
76,0.704,5.7925,5.7979,76956,28906,Myotis daubentonii,0.43
77,0.669,5.8775,5.8838,78943,28046,Myotis daubentonii,0.378
78,0.687,5.9365,5.9417,76752,28906,Myotis daubentonii,0.46
79,0.64,5.9925,5.9985,81754,28046,Myotis daubentonii,0.356
80,0.724,6.0725,6.0791,84923,27187,Myotis daubentonii,0.618
81,0.694,6.1365,6.1424,84292,27187,Myotis daubentonii,0.614
82,0.758,6.1905,6.197,85056,27187,Myotis daubentonii,0.674
83,0.751,6.2685,6.2751,87924,27187,Myotis daubentonii,0.644
84,0.732,6.3585,6.3648,84268,27187,Myotis daubentonii,0.602
85,0.751,6.4265,6.4328,81814,26328,Myotis daubentonii,0.605
86,0.666,6.4905,6.4975,81676,26328,Myotis daubentonii,0.554
87,0.739,6.5665,6.5736,80629,26328,Myotis daubentonii,0.639
88,0.748,6.6565,6.6634,78026,27187,Myotis daubentonii,0.651
89,0.718,6.7245,6.7302,72331,28046,Myotis daubentonii,0.614
90,0.56,6.7995,6.8052,75205,29765,Myotis daubentonii,0.471
91,0.715,6.8955,6.902,73794,28046,Myotis daubentonii,0.618
92,0.595,6.9545,6.9605,75483,28906,Myotis daubentonii,0.5
93,0.715,7.0175,7.0235,69784,28046,Myotis daubentonii,0.588
94,0.604,7.0715,7.077,69437,28046,Myotis daubentonii,0.536
95,0.633,7.1355,7.141,66116,28906,Myotis daubentonii,0.502
96,0.552,7.2275,7.2329,68455,29765,Myotis daubentonii,0.432
97,0.568,7.2835,7.2889,65766,30625,Myotis daubentonii,0.461
98,0.546,7.3425,7.3477,65749,30625,Myotis daubentonii,0.428
99,0.445,7.4225,7.4269,59657,33203,Myotis daubentonii,0.342
100,0.499,7.5845,7.5895,58755,34062,Myotis daubentonii,0.422
101,0.544,7.6405,7.6456,66161,30625,Myotis daubentonii,0.411
102,0.512,7.7265,7.7315,61073,34062,Myotis daubentonii,0.431
103,0.412,7.9645,7.9693,67070,32343,Myotis daubentonii,0.269
104,0.419,8.1805,8.185,62088,32343,Myotis daubentonii,0.238
105,0.422,8.7245,8.7293,50506,36640,Myotis daubentonii,0.282
