id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.54,0.0525,0.057,52423,31484,Myotis daubentonii,0.497
1,0.717,0.0965,0.1076,49710,25468,Eptesicus serotinus,0.566
2,0.729,0.1615,0.1713,49786,26328,Eptesicus serotinus,0.591
3,0.671,0.2215,0.2285,46378,28046,Eptesicus serotinus,0.58
4,0.509,0.2785,0.2825,54661,35781,Myotis daubentonii,0.472
5,0.643,0.3375,0.3441,54946,27187,Eptesicus serotinus,0.508
6,0.754,0.4125,0.4231,49837,25468,Eptesicus serotinus,0.664
7,0.604,0.4915,0.4973,55590,28906,Eptesicus serotinus,0.316
8,0.565,0.5445,0.5497,58322,29765,Myotis daubentonii,0.53
9,0.574,0.5955,0.6011,59842,28906,Myotis daubentonii,0.538
10,0.734,0.6735,0.6823,55439,27187,Eptesicus serotinus,0.603
11,0.681,0.7465,0.7523,62505,28046,Myotis daubentonii,0.642
12,0.727,0.8135,0.8225,53982,25468,Eptesicus serotinus,0.634
13,0.67,0.8795,0.8898,51297,25468,Eptesicus serotinus,0.493
14,0.634,0.9525,0.9619,51190,25468,Eptesicus serotinus,0.496
15,0.756,1.0365,1.045,51909,27187,Eptesicus serotinus,0.569
16,0.515,1.1015,1.1056,56691,29765,Myotis daubentonii,0.471
17,0.528,1.1805,1.1859,60343,28906,Myotis daubentonii,0.499
18,0.768,1.2795,1.2894,47064,24609,Eptesicus serotinus,0.661
19,0.676,1.3505,1.3572,47504,27187,Eptesicus serotinus,0.58
20,0.71,1.4385,1.4499,47512,24609,Eptesicus serotinus,0.596
21,0.575,1.5225,1.5267,56563,30625,Myotis daubentonii,0.536
22,0.558,1.6045,1.6091,57112,29765,Myotis daubentonii,0.511
23,0.665,1.6935,1.6994,58009,28046,Myotis daubentonii,0.613
24,0.499,1.7535,1.7581,57202,29765,Myotis daubentonii,0.475
25,0.449,1.8265,1.8305,56333,32343,Myotis daubentonii,0.425
26,0.436,1.8725,1.8763,53369,33203,Myotis daubentonii,0.4
27,0.491,1.9075,1.9112,55069,36640,Myotis daubentonii,0.448
28,0.586,2.0745,2.082,50515,46093,Pipistrellus pipistrellus,0.48
29,0.55,2.1085,2.1132,52889,37500,Myotis daubentonii,0.495
30,0.411,2.1715,2.1755,52049,33203,Myotis daubentonii,0.37
31,0.548,2.3165,2.3287,35424,26328,Eptesicus serotinus,0.261
32,0.496,2.3765,2.3872,32156,25468,Nyctalus leisleri,0.313
33,0.579,2.4095,2.4175,36850,27187,Nyctalus leisleri,0.298
34,0.632,2.4625,2.4691,42301,27187,Eptesicus serotinus,0.436
35,0.446,2.5055,2.5088,50977,32343,Myotis daubentonii,0.397
36,0.526,2.6035,2.6076,53938,36640,Myotis daubentonii,0.481
37,0.417,2.6545,2.658,53587,30625,Myotis daubentonii,0.383
38,0.541,2.7045,2.7081,42007,23750,Plecotus austriacus,0.15
39,0.596,2.7935,2.7989,43069,22031,Nyctalus leisleri,0.133
40,0.531,2.9015,2.9052,54884,28046,Myotis daubentonii,0.454
41,0.447,2.9945,2.9985,54960,30625,Myotis daubentonii,0.398
42,0.516,3.1995,3.2032,57635,29765,Myotis daubentonii,0.462
43,0.54,3.3045,3.3085,54381,29765,Myotis daubentonii,0.456
44,0.589,3.3975,3.4018,55270,29765,Myotis daubentonii,0.532
45,0.645,3.4805,3.4897,40855,18593,Eptesicus serotinus,0.332
46,0.455,3.5845,3.5887,55980,29765,Myotis daubentonii,0.403
47,0.5,3.6835,3.6872,53961,30625,Myotis daubentonii,0.413
48,0.597,3.7765,3.7806,55464,28906,Myotis daubentonii,0.537
49,0.454,3.8695,3.8734,51532,30625,Myotis daubentonii,0.394
50,0.475,3.9725,3.9768,54172,33203,Myotis daubentonii,0.427
51,0.592,4.0575,4.0615,55397,31484,Myotis daubentonii,0.242
52,0.585,4.1475,4.1501,41091,22031,Plecotus auritus,0.432
