id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.736,0.0825,0.0866,64151,53828,Pipistrellus pygmaeus,0.725
1,0.778,0.1635,0.1673,68608,52968,Pipistrellus pygmaeus,0.761
2,0.711,0.2485,0.2542,59722,52968,Pipistrellus pygmaeus,0.683
3,0.772,0.3375,0.3424,71690,52109,Pipistrellus pygmaeus,0.755
4,0.723,0.5085,0.5133,62015,52968,Pipistrellus pygmaeus,0.705
5,0.779,0.5955,0.6014,76382,52109,Pipistrellus pygmaeus,0.757
6,0.755,0.6925,0.698,66758,52109,Pipistrellus pygmaeus,0.741
7,0.791,0.7965,0.8032,75020,52109,Pipistrellus pygmaeus,0.771
8,0.795,0.8885,0.8957,65549,52109,Pipistrellus pygmaeus,0.77
9,0.751,0.9875,0.9929,67586,51250,Pipistrellus pygmaeus,0.687
10,0.776,1.1495,1.1557,71905,50390,Pipistrellus pygmaeus,0.733
11,0.72,1.3305,1.3353,63503,51250,Pipistrellus pygmaeus,0.587
12,0.8,1.4865,1.4926,63263,50390,Pipistrellus pipistrellus,0.471
13,0.83,1.7455,1.7513,67420,51250,Pipistrellus pygmaeus,0.765
14,0.758,1.8485,1.8555,56865,50390,Pipistrellus pipistrellus,0.409
15,0.856,1.9525,1.9592,61790,50390,Pipistrellus pipistrellus,0.442
16,0.829,2.0495,2.0572,66145,50390,Pipistrellus pipistrellus,0.787
17,0.815,2.1635,2.1724,59113,48671,Pipistrellus pipistrellus,0.803
18,0.768,2.3405,2.3516,53149,48671,Pipistrellus pipistrellus,0.743
19,0.776,2.4045,2.4101,67886,51250,Pipistrellus pipistrellus,0.674
20,0.851,2.4775,2.4836,68730,50390,Pipistrellus pipistrellus,0.772
21,0.773,2.6545,2.6611,59930,50390,Pipistrellus pipistrellus,0.72
22,0.836,2.9455,2.9527,61165,49531,Pipistrellus pipistrellus,0.819
23,0.814,3.2825,3.2886,62234,49531,Pipistrellus pipistrellus,0.787
24,0.699,3.3885,3.3947,58956,50390,Pipistrellus pipistrellus,0.662
25,0.817,3.6315,3.6383,64445,50390,Pipistrellus pipistrellus,0.738
26,0.772,3.9445,3.95,62868,50390,Pipistrellus pipistrellus,0.729
27,0.785,4.2025,4.2096,61904,49531,Pipistrellus pipistrellus,0.704
28,0.654,4.3045,4.3096,59527,50390,Pipistrellus pipistrellus,0.573
29,0.717,4.5005,4.5069,62466,51250,Pipistrellus pipistrellus,0.617
30,0.734,4.6885,4.6947,59711,50390,Pipistrellus pipistrellus,0.648
31,0.704,5.0285,5.0352,59349,50390,Pipistrellus pipistrellus,0.613
32,0.659,5.2905,5.2976,56591,49531,Pipistrellus pipistrellus,0.521
33,0.676,5.4015,5.4087,60270,51250,Pipistrellus pipistrellus,0.592
34,0.627,5.4955,5.5021,59650,50390,Pipistrellus pipistrellus,0.486
