id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.483,0.0015,0.0103,33948,25468,Eptesicus serotinus,0.334
1,0.507,0.0595,0.0684,35593,25468,Eptesicus serotinus,0.428
2,0.706,0.1415,0.15,40259,25468,Eptesicus serotinus,0.64
3,0.697,0.2595,0.2677,40781,26328,Eptesicus serotinus,0.634
4,0.663,0.4175,0.4273,39890,25468,Eptesicus serotinus,0.605
5,0.615,0.4785,0.4863,37020,26328,Eptesicus serotinus,0.493
6,0.702,0.5315,0.5397,40744,26328,Eptesicus serotinus,0.626
7,0.519,0.5925,0.6008,33919,26328,Eptesicus serotinus,0.305
8,0.743,0.7025,0.7121,42824,24609,Eptesicus serotinus,0.686
9,0.714,0.8355,0.8456,43221,24609,Eptesicus serotinus,0.659
10,0.63,0.8965,0.9056,38214,25468,Eptesicus serotinus,0.568
11,0.741,0.9735,0.9822,41679,25468,Eptesicus serotinus,0.678
12,0.544,1.0355,1.0449,34905,25468,Eptesicus serotinus,0.442
13,0.732,1.1165,1.1257,41298,25468,Eptesicus serotinus,0.671
14,0.495,1.1785,1.1877,34980,26328,Eptesicus serotinus,0.38
15,0.665,1.2595,1.2678,38952,26328,Eptesicus serotinus,0.586
16,0.664,1.3205,1.3277,37606,26328,Eptesicus serotinus,0.564
17,0.704,1.4035,1.4128,40694,25468,Eptesicus serotinus,0.642
18,0.608,1.4655,1.4733,37729,26328,Eptesicus serotinus,0.517
19,0.629,1.5435,1.5523,40091,25468,Eptesicus serotinus,0.577
20,0.616,1.6045,1.6127,36761,25468,Eptesicus serotinus,0.528
21,0.732,1.6505,1.6604,46933,25468,Eptesicus serotinus,0.671
22,0.606,1.7135,1.7226,38838,25468,Eptesicus serotinus,0.547
23,0.715,1.8495,1.8593,46609,24609,Eptesicus serotinus,0.66
24,0.674,1.9125,1.9205,39619,26328,Eptesicus serotinus,0.611
25,0.59,2.0015,2.0098,40036,24609,Eptesicus serotinus,0.511
26,0.509,2.0635,2.072,34241,24609,Eptesicus serotinus,0.399
27,0.736,2.1405,2.1523,48080,24609,Eptesicus serotinus,0.686
28,0.568,2.2035,2.213,36657,25468,Eptesicus serotinus,0.489
29,0.752,2.2905,2.3006,48830,25468,Eptesicus serotinus,0.697
30,0.572,2.3525,2.362,38043,25468,Eptesicus serotinus,0.5
31,0.74,2.4325,2.4434,49587,24609,Eptesicus serotinus,0.685
32,0.577,2.4955,2.5036,36366,26328,Eptesicus serotinus,0.459
33,0.741,2.5675,2.5786,46139,24609,Eptesicus serotinus,0.666
34,0.522,2.6295,2.6393,36290,24609,Eptesicus serotinus,0.45
35,0.734,2.7085,2.7192,47160,25468,Eptesicus serotinus,0.675
36,0.418,2.7715,2.7812,34127,26328,Eptesicus serotinus,0.267
37,0.778,2.8535,2.8646,51503,24609,Eptesicus serotinus,0.723
38,0.715,2.9965,3.007,44664,24609,Eptesicus serotinus,0.658
39,0.443,3.0555,3.0657,35125,24609,Eptesicus serotinus,0.366
40,0.748,3.1445,3.156,53336,24609,Eptesicus serotinus,0.697
41,0.791,3.2995,3.311,49429,24609,Eptesicus serotinus,0.711
42,0.756,3.4445,3.4555,51200,24609,Eptesicus serotinus,0.696
43,0.753,3.5965,3.6079,51225,23750,Eptesicus serotinus,0.689
44,0.769,3.7425,3.7535,51062,24609,Eptesicus serotinus,0.703
45,0.778,3.9015,3.9137,51216,23750,Eptesicus serotinus,0.713
46,0.722,4.0505,4.0615,51754,24609,Eptesicus serotinus,0.671
47,0.773,4.2105,4.2217,53190,24609,Eptesicus serotinus,0.722
48,0.717,4.3655,4.3762,52509,24609,Eptesicus serotinus,0.66
49,0.767,4.4965,4.5093,52190,24609,Eptesicus serotinus,0.686
50,0.757,4.6525,4.6642,51520,24609,Eptesicus serotinus,0.683
51,0.753,4.7765,4.7881,52968,23750,Eptesicus serotinus,0.65
52,0.764,4.9315,4.9435,53140,24609,Eptesicus serotinus,0.685
53,0.734,5.1055,5.1163,52789,22890,Eptesicus serotinus,0.677
54,0.753,5.2565,5.2686,54192,23750,Eptesicus serotinus,0.698
55,0.764,5.4195,5.4315,53053,24609,Eptesicus serotinus,0.67
56,0.763,5.5855,5.5965,52796,23750,Eptesicus serotinus,0.688
57,0.726,5.6925,5.7069,50042,23750,Eptesicus serotinus,0.627
58,0.715,5.7995,5.8102,52204,25468,Eptesicus serotinus,0.607
59,0.739,5.9015,5.9122,53052,25468,Eptesicus serotinus,0.59
60,0.667,6.0745,6.0837,55223,25468,Eptesicus serotinus,0.624
61,0.749,6.1575,6.1676,56961,25468,Eptesicus serotinus,0.704
62,0.751,6.2255,6.2346,60171,25468,Eptesicus serotinus,0.716
63,0.75,6.2925,6.3022,57368,25468,Eptesicus serotinus,0.713
64,0.736,6.3495,6.3581,60143,26328,Eptesicus serotinus,0.701
65,0.734,6.4165,6.4256,57819,25468,Eptesicus serotinus,0.702
66,0.684,6.4685,6.4753,52849,23750,Eptesicus serotinus,0.624
67,0.685,6.5025,6.5099,53434,23750,Eptesicus serotinus,0.637
68,0.696,6.5455,6.5523,52345,22890,Eptesicus serotinus,0.636
69,0.654,6.5785,6.5857,52272,20312,Eptesicus serotinus,0.589
70,0.614,6.6085,6.6153,51457,19453,Eptesicus serotinus,0.546
71,0.418,6.6225,6.6297,41153,17734,Eptesicus serotinus,0.29
72,0.722,7.0345,7.0435,52102,24609,Eptesicus serotinus,0.681
73,0.691,7.1875,7.1964,48062,25468,Eptesicus serotinus,0.649
74,0.747,7.2635,7.2727,62427,26328,Eptesicus serotinus,0.72
