id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.556,0.0475,0.0515,46937,34062,Myotis daubentonii,0.362
1,0.591,0.0975,0.1017,48648,34062,Myotis daubentonii,0.366
2,0.549,0.1485,0.1523,49588,37500,Myotis daubentonii,0.341
3,0.606,0.2125,0.2164,48264,34921,Myotis daubentonii,0.41
4,0.516,0.3165,0.3205,47831,34062,Myotis daubentonii,0.399
5,0.655,0.4005,0.4045,49314,33203,Myotis daubentonii,0.463
6,0.518,0.4715,0.4753,49287,37500,Myotis daubentonii,0.374
7,0.625,0.5135,0.5173,46326,33203,Myotis daubentonii,0.437
8,0.478,0.5465,0.5498,48464,36640,Myotis daubentonii,0.314
9,0.579,0.6235,0.6275,49715,33203,Myotis daubentonii,0.376
10,0.447,0.7035,0.7072,49511,37500,Myotis daubentonii,0.31
11,0.54,0.7265,0.7298,46946,34921,Myotis daubentonii,0.392
12,0.625,0.8265,0.8309,48724,33203,Myotis daubentonii,0.416
13,0.557,0.9185,0.9221,46917,33203,Myotis daubentonii,0.416
14,0.615,1.0915,1.0954,48529,33203,Myotis daubentonii,0.443
15,0.535,1.1535,1.1573,46478,34062,Myotis daubentonii,0.383
16,0.56,1.3985,1.4023,46904,34062,Myotis daubentonii,0.376
