id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.607,0.3305,0.335,37336,13437,Plecotus auritus,0.564
1,0.665,0.7085,0.713,33621,13437,Plecotus auritus,0.619
2,0.685,1.1105,1.1146,36194,13437,Plecotus auritus,0.62
3,0.647,1.4595,1.4639,34944,13437,Plecotus auritus,0.58
4,0.668,1.8345,1.8392,38993,14296,Plecotus auritus,0.622
5,0.677,2.2165,2.2218,39300,14296,Plecotus auritus,0.582
6,0.526,2.4955,2.5005,39346,16875,Plecotus auritus,0.491
7,0.531,2.7805,2.7847,32918,16015,Plecotus auritus,0.466
8,0.565,3.3835,3.389,37685,14296,Plecotus auritus,0.54
9,0.504,3.4155,3.4203,31490,14296,Plecotus auritus,0.469
10,0.609,3.7125,3.718,35925,14296,Plecotus auritus,0.581
11,0.623,4.1005,4.1062,37576,15156,Plecotus auritus,0.598
12,0.677,4.4795,4.4848,38751,14296,Plecotus auritus,0.66
13,0.702,4.7825,4.7878,40993,13437,Plecotus auritus,0.678
14,0.694,4.9915,4.9971,42248,14296,Plecotus auritus,0.679
15,0.658,5.2895,5.295,40715,14296,Plecotus auritus,0.634
16,0.636,5.5715,5.5755,37818,20312,Plecotus auritus,0.575
17,0.642,5.8005,5.8053,40061,22890,Plecotus auritus,0.605
18,0.431,7.4735,7.4771,47586,30625,Plecotus auritus,0.364
19,0.448,7.7915,7.7941,45305,29765,Plecotus auritus,0.359
20,0.508,8.1365,8.1406,47321,27187,Plecotus auritus,0.434
