id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.581,0.1005,0.1064,63504,34062,Myotis daubentonii,0.553
1,0.647,0.1995,0.2052,62830,28046,Myotis daubentonii,0.617
2,0.548,0.3025,0.3088,65850,30625,Myotis daubentonii,0.529
3,0.595,0.4165,0.4226,69893,29765,Myotis daubentonii,0.57
4,0.545,0.5255,0.5319,67365,33203,Myotis daubentonii,0.528
5,0.489,0.6305,0.6365,59508,35781,Myotis daubentonii,0.442
6,0.611,0.7335,0.7399,68246,34062,Myotis daubentonii,0.589
7,0.505,0.8385,0.8451,69516,30625,Myotis daubentonii,0.49
8,0.554,0.9455,0.9519,74586,28906,Myotis daubentonii,0.53
9,0.462,1.0545,1.0601,62869,31484,Myotis daubentonii,0.439
10,0.521,1.1905,1.1971,71212,34921,Myotis daubentonii,0.498
11,0.605,1.2935,1.3002,69437,28046,Myotis daubentonii,0.579
12,0.598,1.3995,1.407,75688,30625,Myotis daubentonii,0.58
13,0.458,1.5055,1.5118,66782,34062,Myotis daubentonii,0.441
14,0.555,1.6105,1.6167,73689,28906,Myotis daubentonii,0.527
15,0.46,1.7205,1.7257,58431,28906,Myotis daubentonii,0.434
16,0.547,1.8295,1.8359,72862,31484,Myotis daubentonii,0.527
17,0.532,1.9355,1.9414,69792,30625,Myotis daubentonii,0.515
18,0.602,2.0385,2.0457,77107,28906,Myotis daubentonii,0.566
19,0.501,2.1405,2.1465,65878,29765,Myotis daubentonii,0.461
20,0.481,2.2485,2.2545,72939,31484,Myotis daubentonii,0.462
21,0.631,2.3585,2.3649,72342,28046,Myotis daubentonii,0.591
22,0.523,2.4625,2.4688,72721,33203,Myotis daubentonii,0.494
23,0.462,2.6925,2.6988,74168,31484,Myotis daubentonii,0.439
24,0.566,2.8045,2.8111,71725,28046,Myotis daubentonii,0.522
25,0.602,2.9165,2.9231,76307,29765,Myotis daubentonii,0.571
26,0.514,3.1185,3.1251,76187,28046,Myotis daubentonii,0.485
27,0.622,3.2195,3.2263,75839,27187,Myotis daubentonii,0.577
28,0.626,3.3205,3.3276,78099,30625,Myotis daubentonii,0.599
29,0.674,3.4215,3.428,73390,26328,Myotis daubentonii,0.623
30,0.698,3.5265,3.534,80002,26328,Myotis daubentonii,0.664
