id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.538,6.8435,6.8544,44116,38359,Pipistrellus nathusii,0.502
1,0.41,8.1645,8.1745,42026,37500,Pipistrellus nathusii,0.382
2,0.63,8.3355,8.346,44012,38359,Pipistrellus nathusii,0.543
3,0.45,8.5075,8.5187,41729,37500,Pipistrellus nathusii,0.404
4,0.525,8.7105,8.7192,42901,37500,Pipistrellus nathusii,0.502
5,0.477,8.8985,8.9068,43980,38359,Pipistrellus nathusii,0.444
6,0.527,9.0775,9.0875,41222,37500,Pipistrellus nathusii,0.516
