id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.435,0.0915,0.0964,69975,34062,Myotis brandtii,0.187
1,0.502,0.1505,0.1557,73163,31484,Myotis brandtii,0.201
2,0.437,0.2105,0.2155,70683,37500,Myotis brandtii,0.188
3,0.488,0.2905,0.2961,73594,33203,Myotis brandtii,0.223
4,0.542,0.3825,0.3879,74826,32343,Myotis brandtii,0.278
5,0.571,0.4615,0.4673,75958,29765,Myotis daubentonii,0.282
6,0.609,0.5685,0.5745,73881,30625,Myotis daubentonii,0.319
7,0.519,0.6675,0.6734,76100,30625,Myotis brandtii,0.233
8,0.601,0.7475,0.7535,74825,29765,Myotis daubentonii,0.276
9,0.584,0.7995,0.8049,78605,29765,Myotis daubentonii,0.313
10,0.606,0.8685,0.8739,74390,30625,Myotis daubentonii,0.369
11,0.639,0.9065,0.9127,79178,28906,Myotis daubentonii,0.396
12,0.593,0.9615,0.9668,78641,31484,Myotis daubentonii,0.349
13,0.696,0.9965,1.002,77386,28046,Myotis daubentonii,0.474
14,0.657,1.0675,1.074,83026,29765,Myotis daubentonii,0.36
15,0.707,1.1455,1.1518,79902,28046,Myotis daubentonii,0.475
16,0.687,1.2105,1.2172,86761,28046,Myotis daubentonii,0.392
17,0.671,1.2645,1.2711,78579,28046,Myotis daubentonii,0.466
18,0.588,1.3245,1.3301,76110,28906,Myotis daubentonii,0.372
19,0.727,1.3915,1.3975,78010,28906,Myotis daubentonii,0.479
20,0.695,1.4565,1.4625,77942,27187,Myotis daubentonii,0.547
21,0.742,1.5385,1.5444,84948,26328,Myotis daubentonii,0.514
22,0.714,1.5995,1.6056,72637,27187,Myotis daubentonii,0.474
23,0.75,1.6605,1.6671,78496,27187,Myotis daubentonii,0.577
24,0.656,1.7435,1.7502,72949,28046,Myotis daubentonii,0.409
25,0.732,1.8335,1.8395,82832,25468,Myotis daubentonii,0.54
26,0.759,1.9065,1.9121,74357,27187,Myotis daubentonii,0.508
27,0.748,2.0515,2.0567,65262,26328,Myotis daubentonii,0.645
28,0.747,2.1185,2.1236,63626,26328,Myotis daubentonii,0.615
29,0.74,2.1895,2.1943,58037,29765,Myotis daubentonii,0.664
30,0.777,2.2695,2.2751,64650,27187,Myotis daubentonii,0.708
31,0.649,2.3615,2.3657,57946,28906,Myotis daubentonii,0.571
32,0.766,2.4555,2.4606,62526,27187,Myotis daubentonii,0.695
33,0.718,2.5165,2.5213,59111,28906,Myotis daubentonii,0.659
34,0.714,2.5875,2.5929,59017,28906,Myotis daubentonii,0.672
35,0.423,2.6795,2.6836,56081,31484,Myotis daubentonii,0.361
36,0.536,2.7835,2.788,56306,30625,Myotis daubentonii,0.461
37,0.568,2.8355,2.8397,54146,31484,Myotis daubentonii,0.449
38,0.409,2.9875,2.9905,57303,39218,Myotis daubentonii,0.266
39,0.532,3.0405,3.0445,55631,34062,Myotis daubentonii,0.456
40,0.401,3.7325,3.7365,52363,38359,Myotis daubentonii,0.354
41,0.402,3.8765,3.8801,53657,34062,Myotis daubentonii,0.347
42,0.581,4.1085,4.1133,60909,33203,Myotis mystacinus,0.349
43,0.649,4.1575,4.1627,64434,32343,Myotis mystacinus,0.421
44,0.679,4.2085,4.2135,62649,32343,Myotis mystacinus,0.383
45,0.522,4.2615,4.2664,62239,29765,Myotis mystacinus,0.246
46,0.631,4.3225,4.3272,61781,31484,Myotis mystacinus,0.384
47,0.699,4.3735,4.3786,61842,31484,Myotis mystacinus,0.284
48,0.621,4.4175,4.4223,59076,33203,Myotis mystacinus,0.298
49,0.615,4.4605,4.4654,62351,32343,Myotis mystacinus,0.385
50,0.657,4.5015,4.5064,63319,31484,Myotis mystacinus,0.398
51,0.709,4.5435,4.5486,60823,30625,Myotis mystacinus,0.378
52,0.508,4.5865,4.591,60430,31484,Myotis mystacinus,0.274
53,0.547,4.6295,4.6339,61621,32343,Myotis mystacinus,0.34
54,0.472,4.6635,4.6674,60552,33203,Myotis mystacinus,0.339
55,0.499,4.9575,4.962,61592,39218,Myotis mystacinus,0.251
