id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.467,0.1145,0.1216,48625,34921,Myotis daubentonii,0.202
1,0.518,0.2385,0.2461,51078,33203,Eptesicus serotinus,0.275
2,0.497,0.3645,0.3716,50982,34062,Eptesicus serotinus,0.185
3,0.547,0.4545,0.4597,51615,30625,Eptesicus serotinus,0.33
4,0.545,0.5245,0.5292,48933,30625,Myotis daubentonii,0.2
5,0.514,0.6005,0.605,42362,31484,Eptesicus serotinus,0.199
6,0.472,0.6725,0.6775,42062,31484,Eptesicus serotinus,0.216
7,0.485,0.7525,0.7572,41067,29765,Eptesicus serotinus,0.181
8,0.517,1.0375,1.0415,47097,33203,Eptesicus serotinus,0.17
9,0.564,1.1105,1.114,48404,33203,Myotis daubentonii,0.25
10,0.442,1.1655,1.1698,52754,34062,Myotis daubentonii,0.174
11,0.529,1.3425,1.3466,45728,33203,Myotis daubentonii,0.24
12,0.604,1.4245,1.4281,51694,33203,Myotis daubentonii,0.293
13,0.581,1.4925,1.4975,52810,29765,Myotis daubentonii,0.263
14,0.404,1.5445,1.5489,52947,31484,Myotis daubentonii,0.203
15,0.493,1.6105,1.6154,51750,30625,Myotis daubentonii,0.24
16,0.428,1.6705,1.6758,47321,31484,Myotis daubentonii,0.173
17,0.593,1.7275,1.731,48063,31484,Myotis daubentonii,0.335
18,0.514,1.7905,1.7959,57548,30625,Myotis daubentonii,0.244
19,0.596,1.8495,1.8547,57225,34062,Myotis daubentonii,0.27
20,0.534,1.9245,1.9296,54762,33203,Myotis daubentonii,0.253
21,0.487,2.0205,2.0258,55790,32343,Myotis daubentonii,0.181
22,0.491,2.1255,2.1318,62503,30625,Myotis brandtii,0.183
23,0.49,2.2365,2.2423,58100,31484,Myotis brandtii,0.177
24,0.493,2.3565,2.3626,61432,31484,Myotis daubentonii,0.203
25,0.473,2.4575,2.4633,59495,33203,Myotis brandtii,0.174
26,0.469,2.5625,2.5697,69221,29765,Myotis brandtii,0.289
27,0.517,2.6485,2.6557,71233,28906,Myotis brandtii,0.334
28,0.442,2.7745,2.7813,68078,30625,Myotis brandtii,0.205
29,0.491,2.8735,2.881,70924,28906,Myotis brandtii,0.324
30,0.517,2.9495,2.9558,67868,31484,Myotis brandtii,0.326
31,0.485,3.0055,3.0119,69924,29765,Myotis brandtii,0.236
32,0.541,3.0965,3.1025,64502,29765,Myotis daubentonii,0.203
33,0.467,3.2025,3.2089,66999,29765,Myotis daubentonii,0.189
34,0.569,3.2515,3.2576,70657,27187,Myotis bechsteinii,0.234
35,0.689,3.2925,3.2971,56850,27187,Myotis bechsteinii,0.289
36,0.678,3.3225,3.3268,53443,27187,Myotis bechsteinii,0.248
37,0.602,3.3855,3.3905,54529,29765,Myotis daubentonii,0.245
38,0.54,3.4395,3.4441,51294,34062,Myotis daubentonii,0.203
39,0.519,3.5205,3.5246,51324,32343,Myotis daubentonii,0.212
40,0.549,3.5775,3.5819,49325,30625,Myotis daubentonii,0.236
41,0.472,3.6645,3.6688,52280,33203,Myotis daubentonii,0.212
