id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.555,0.0575,0.0612,55801,41796,Pipistrellus nathusii,0.518
1,0.52,0.0995,0.1041,50540,42656,Pipistrellus nathusii,0.47
2,0.566,0.1705,0.1755,49939,40937,Pipistrellus nathusii,0.519
3,0.677,0.2705,0.2769,47112,40937,Pipistrellus nathusii,0.664
4,0.635,0.3575,0.3637,47086,40078,Pipistrellus nathusii,0.6
5,0.446,0.5575,0.5641,47996,40078,Pipistrellus nathusii,0.349
6,0.605,1.8095,1.8174,46399,40937,Pipistrellus nathusii,0.59
7,0.679,1.8985,1.9039,51573,40937,Pipistrellus nathusii,0.669
8,0.474,1.9835,1.9903,48035,41796,Pipistrellus nathusii,0.428
9,0.786,2.0715,2.0774,50881,40937,Pipistrellus nathusii,0.774
10,0.816,2.1485,2.154,52078,40937,Pipistrellus nathusii,0.812
11,0.764,2.2175,2.2239,55772,41796,Pipistrellus nathusii,0.749
12,0.844,2.3025,2.3077,59285,40937,Pipistrellus nathusii,0.837
13,0.84,2.4045,2.4109,58237,40937,Pipistrellus nathusii,0.834
14,0.818,2.5115,2.5167,58176,40937,Pipistrellus nathusii,0.814
15,0.842,2.5985,2.6046,55005,41796,Pipistrellus nathusii,0.834
16,0.826,2.6845,2.6895,53320,40937,Pipistrellus nathusii,0.819
17,0.794,2.7745,2.781,52818,41796,Pipistrellus nathusii,0.787
18,0.827,2.8835,2.8888,53572,40937,Pipistrellus nathusii,0.823
19,0.82,2.9975,3.0027,54633,40937,Pipistrellus nathusii,0.815
20,0.756,3.1075,3.1119,53343,40937,Pipistrellus nathusii,0.743
21,0.48,3.4455,3.45,48489,40937,Pipistrellus nathusii,0.451
22,0.587,3.5415,3.5469,50077,40937,Pipistrellus nathusii,0.563
23,0.769,3.6555,3.6602,51964,40937,Pipistrellus nathusii,0.76
24,0.836,3.7655,3.7704,61622,40078,Pipistrellus nathusii,0.831
25,0.87,3.9395,3.9451,63591,40078,Pipistrellus nathusii,0.864
26,0.873,4.0545,4.0612,75664,40937,Pipistrellus nathusii,0.869
27,0.865,4.1585,4.1636,66952,40937,Pipistrellus nathusii,0.862
28,0.891,4.2495,4.2554,73608,40937,Pipistrellus nathusii,0.889
29,0.87,4.3495,4.3551,70586,41796,Pipistrellus nathusii,0.867
30,0.877,4.4465,4.4536,77765,40937,Pipistrellus nathusii,0.873
31,0.879,4.5565,4.5632,73916,40937,Pipistrellus nathusii,0.877
32,0.884,4.6535,4.6598,78585,40078,Pipistrellus nathusii,0.881
33,0.876,4.7575,4.7637,74152,40937,Pipistrellus nathusii,0.872
34,0.882,4.8495,4.8561,75504,40937,Pipistrellus nathusii,0.879
35,0.675,4.8685,4.876,51046,40078,Pipistrellus nathusii,0.669
36,0.888,4.9585,4.9644,72801,40078,Pipistrellus nathusii,0.885
37,0.876,5.0625,5.0681,67265,40937,Pipistrellus nathusii,0.874
38,0.687,5.0865,5.0929,52579,40078,Pipistrellus nathusii,0.684
39,0.878,5.1655,5.1712,66229,40078,Pipistrellus nathusii,0.876
40,0.516,5.1925,5.2002,44980,38359,Pipistrellus nathusii,0.503
41,0.891,5.3465,5.3525,63286,40078,Pipistrellus nathusii,0.886
42,0.902,5.4595,5.4663,70726,40078,Pipistrellus nathusii,0.896
43,0.914,5.6485,5.6551,66450,40078,Pipistrellus nathusii,0.911
44,0.85,5.8365,5.843,67117,40078,Pipistrellus nathusii,0.846
45,0.898,5.9465,5.953,71591,40078,Pipistrellus nathusii,0.896
46,0.88,6.1265,6.1337,80117,40078,Pipistrellus nathusii,0.875
47,0.874,6.2435,6.2507,78546,40078,Pipistrellus nathusii,0.871
48,0.884,6.4345,6.4418,78210,40078,Pipistrellus nathusii,0.881
49,0.872,6.5415,6.5489,78105,40078,Pipistrellus nathusii,0.87
50,0.899,6.7285,6.735,80019,40078,Pipistrellus nathusii,0.897
51,0.899,6.8375,6.8447,81160,40078,Pipistrellus nathusii,0.897
52,0.876,6.9415,6.9489,85366,40937,Pipistrellus nathusii,0.873
53,0.919,7.1275,7.1342,78276,39218,Pipistrellus nathusii,0.917
54,0.909,7.2315,7.2387,82053,39218,Pipistrellus nathusii,0.907
55,0.893,7.3445,7.3519,84020,40078,Pipistrellus nathusii,0.892
56,0.885,7.4465,7.4528,78887,39218,Pipistrellus nathusii,0.884
57,0.88,7.5465,7.5531,81749,39218,Pipistrellus nathusii,0.877
58,0.872,7.6525,7.6593,77336,40078,Pipistrellus nathusii,0.871
59,0.872,7.7555,7.7619,79569,40078,Pipistrellus nathusii,0.87
60,0.797,7.8535,7.8593,73543,39218,Pipistrellus nathusii,0.796
61,0.874,7.9545,7.9619,84539,39218,Pipistrellus nathusii,0.871
62,0.817,8.0265,8.0327,73944,39218,Pipistrellus nathusii,0.808
63,0.911,8.1595,8.1662,79408,39218,Pipistrellus nathusii,0.907
64,0.877,8.2695,8.2756,70747,38359,Pipistrellus nathusii,0.874
65,0.907,8.3755,8.3824,80109,39218,Pipistrellus nathusii,0.903
66,0.844,8.4875,8.4935,69034,39218,Pipistrellus nathusii,0.835
67,0.873,8.5935,8.6007,78595,40078,Pipistrellus nathusii,0.87
68,0.912,8.6875,8.6944,74946,38359,Pipistrellus nathusii,0.904
69,0.88,8.8005,8.8073,67488,38359,Pipistrellus nathusii,0.869
70,0.871,8.9975,9.005,75522,38359,Pipistrellus nathusii,0.859
71,0.908,9.2125,9.2194,61845,38359,Pipistrellus nathusii,0.905
72,0.879,9.4185,9.4267,50067,37500,Pipistrellus nathusii,0.875
73,0.873,9.6215,9.6291,57752,38359,Pipistrellus nathusii,0.87
74,0.882,9.8245,9.8319,51841,37500,Pipistrellus nathusii,0.874
75,0.862,10.0295,10.037,47338,38359,Pipistrellus nathusii,0.861
76,0.905,10.2285,10.2358,49719,39218,Pipistrellus nathusii,0.901
77,0.897,10.4415,10.4496,49019,38359,Pipistrellus nathusii,0.892
78,0.909,10.6085,10.6175,48013,37500,Pipistrellus nathusii,0.904
79,0.885,10.7675,10.7745,49221,38359,Pipistrellus nathusii,0.882
80,0.831,10.9415,10.9493,44920,38359,Pipistrellus nathusii,0.824
81,0.695,11.1245,11.1342,47412,38359,Pipistrellus nathusii,0.686
82,0.886,11.3215,11.3282,48332,38359,Pipistrellus nathusii,0.884
83,0.917,11.5245,11.5321,48454,38359,Pipistrellus nathusii,0.915
84,0.872,11.6225,11.6309,64282,38359,Pipistrellus nathusii,0.864
85,0.883,11.7095,11.717,64403,38359,Pipistrellus nathusii,0.869
86,0.86,11.7905,11.8001,66185,38359,Pipistrellus nathusii,0.824
87,0.885,11.8925,11.9008,65131,38359,Pipistrellus nathusii,0.868
88,0.903,12.0665,12.074,62031,39218,Pipistrellus nathusii,0.898
89,0.909,12.2585,12.265,58022,39218,Pipistrellus nathusii,0.903
90,0.879,12.3685,12.3773,68114,40078,Pipistrellus nathusii,0.86
91,0.856,12.4715,12.4801,69379,39218,Pipistrellus nathusii,0.849
92,0.893,12.5805,12.5881,68387,39218,Pipistrellus nathusii,0.889
93,0.897,12.7705,12.7779,63064,39218,Pipistrellus nathusii,0.892
94,0.887,12.8805,12.8879,68017,39218,Pipistrellus nathusii,0.875
