id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
0,0.707,0.1765,0.1855,45265,39218,Pipistrellus nathusii,0.694
1,0.842,0.3665,0.3761,43387,37500,Pipistrellus nathusii,0.838
2,0.726,0.5535,0.5618,45263,38359,Pipistrellus nathusii,0.708
3,0.752,0.8365,0.8458,44899,38359,Pipistrellus nathusii,0.73
4,0.79,1.0185,1.029,43483,37500,Pipistrellus nathusii,0.777
5,0.823,1.2045,1.2138,44133,38359,Pipistrellus nathusii,0.817
6,0.825,1.3995,1.4112,42861,37500,Pipistrellus nathusii,0.817
7,0.776,1.5875,1.5959,44146,38359,Pipistrellus nathusii,0.772
8,0.826,1.8645,1.8736,45542,38359,Pipistrellus nathusii,0.822
9,0.85,2.0495,2.0595,44306,37500,Pipistrellus nathusii,0.846
10,0.829,2.2345,2.243,48925,39218,Pipistrellus nathusii,0.813
11,0.888,2.4255,2.4338,45920,38359,Pipistrellus nathusii,0.886
12,0.854,2.6095,2.6181,45023,37500,Pipistrellus nathusii,0.85
13,0.864,2.7915,2.7993,48927,38359,Pipistrellus nathusii,0.861
14,0.852,2.9855,2.9947,44037,37500,Pipistrellus nathusii,0.848
15,0.865,3.1745,3.1819,47085,38359,Pipistrellus nathusii,0.862
16,0.875,3.4465,3.4542,50604,39218,Pipistrellus nathusii,0.87
17,0.815,3.6285,3.6374,45492,37500,Pipistrellus nathusii,0.809
18,0.903,3.8045,3.8119,49665,38359,Pipistrellus nathusii,0.9
19,0.817,3.9145,3.9226,45602,37500,Pipistrellus nathusii,0.814
20,0.847,4.0845,4.0923,56525,38359,Pipistrellus nathusii,0.844
21,0.844,4.2015,4.209,63906,38359,Pipistrellus nathusii,0.819
22,0.845,4.3315,4.3398,71892,37500,Pipistrellus nathusii,0.833
23,0.857,4.4455,4.4544,57274,38359,Pipistrellus nathusii,0.846
24,0.878,4.6125,4.6195,70858,38359,Pipistrellus nathusii,0.873
25,0.863,4.7855,4.7925,73077,38359,Pipistrellus nathusii,0.852
26,0.845,4.9515,4.958,66332,40078,Pipistrellus nathusii,0.835
27,0.841,5.1295,5.1361,72370,40078,Pipistrellus nathusii,0.833
28,0.662,5.2355,5.2423,62408,41796,Pipistrellus nathusii,0.647
29,0.568,5.2435,5.2502,66869,40937,Pipistrellus nathusii,0.548
30,0.814,5.3495,5.3553,67122,40937,Pipistrellus nathusii,0.805
31,0.842,5.4375,5.4441,71172,40078,Pipistrellus nathusii,0.827
32,0.843,5.5505,5.5573,74349,40078,Pipistrellus nathusii,0.826
33,0.834,5.6475,5.6547,74945,40078,Pipistrellus nathusii,0.818
34,0.866,5.7615,5.7683,70040,39218,Pipistrellus nathusii,0.859
35,0.796,5.8785,5.8861,52735,37500,Pipistrellus nathusii,0.777
36,0.881,6.0665,6.0746,56543,38359,Pipistrellus nathusii,0.863
37,0.847,6.2695,6.2772,47955,38359,Pipistrellus nathusii,0.845
38,0.819,6.4605,6.4679,46419,37500,Pipistrellus nathusii,0.815
39,0.815,6.6515,6.6583,52470,39218,Pipistrellus nathusii,0.808
40,0.719,6.7445,6.7525,54958,40078,Pipistrellus nathusii,0.666
41,0.588,6.8695,6.8808,45938,39218,Pipistrellus nathusii,0.576
42,0.612,6.9995,7.0061,46315,39218,Pipistrellus nathusii,0.593
43,0.435,7.1115,7.1219,46502,40937,Pipistrellus nathusii,0.418
44,0.412,7.1795,7.1837,53697,41796,Pipistrellus nathusii,0.369
45,0.562,7.2285,7.2327,60831,44375,Pipistrellus pipistrellus,0.207
